x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
0.939919	0.853221	-99999	0.00461398	2.14476	1.24984e-012	0.241178	0.00222422	4.635e-013	2.68856e-012	0.112118	8.26172e-017	1.01723	0.416661	1.27247e-008	0.995174	1.24175e-005	0.00240658	0.00461398	10.261	4.3017	1.37294	0.00222422	1	0	99.0128	0	0	0.25	0.25	241	0.999184	15.3394	-0.207902	1.47434	0.00424475	4.30248	1.37111	0.0023516	
0.959219	0.876132	-99999	0.00936861	2.13361	1.26891e-012	0.23283	0.00197205	4.65921e-013	2.71538e-012	0.108802	7.70544e-017	1.00645	0.413881	1.23638e-008	0.995267	1.24125e-005	0.00236031	0.00936861	10.1824	4.26099	1.35044	0.00197205	1	0	99.1524	0	0	0.25	0.25	242	1.00147	15.1844	-0.2079	1.45208	0.0086974	4.26525	1.35027	0.00208432	
1.11635	0.725657	-99999	0.130394	1.6272	1.88192e-012	0.16418	0.000760671	6.10924e-013	3.07134e-012	0.100599	1.18444e-016	0.783229	0.0898759	5.3717e-008	0.992529	8.14349e-006	0.00373149	0.130394	5.5471	2.61932	1.05174	0.000760671	1	0	99.7089	0	0	0.25	0.25	243	1.02464	9.43957	-0.207894	0.854513	0.12821	2.64807	1.05587	0.000799798	
1.14696	0.687518	-99999	0.101821	1.81453	1.73477e-012	0.13898	0.000983935	5.47851e-013	3.15713e-012	0.076366	4.28299e-017	0.803039	0.209318	1.60982e-008	0.995407	1.04395e-005	0.00229116	0.101821	7.03666	3.03708	1.02068	0.000983935	1	0	99.5802	0	0	0.25	0.25	244	1.04447	10.8034	-0.207886	0.997274	0.099658	3.06469	1.02686	0.00103547	
1.18628	0.705615	-99999	0.0810236	1.89811	1.61447e-012	0.150782	0.00137527	5.23729e-013	3.07352e-012	0.0792034	4.2512e-017	0.840862	0.264685	1.3217e-008	0.995644	1.11235e-005	0.00217267	0.0810236	7.82272	3.31665	1.07302	0.00137527	1	0	99.2916	0	0	0.25	0.25	245	1.09393	11.7834	-0.207871	1.09986	0.0791406	3.33964	1.07897	0.00144883	
0.928229	0.818491	-99999	0.00270287	2.15001	1.24293e-012	0.243959	0.00217331	4.62369e-013	2.68023e-012	0.113134	8.42083e-017	1.02193	0.419923	1.27678e-008	0.995155	1.24394e-005	0.00241645	0.00270287	10.3705	4.32556	1.38143	0.00217331	1	0	99.0388	0.0180354	0	0.25	0.25	246	0.99823	15.433	-0.20791	1.48379	0.00235565	4.32774	1.37951	0.00229802	
0.923842	0.837465	-99999	0.00371348	2.14638	1.24641e-012	0.242777	0.00237645	4.6315e-013	2.68319e-012	0.112776	8.37863e-017	1.01862	0.416362	1.28164e-008	0.995154	1.24111e-005	0.00241695	0.00371348	10.2645	4.30497	1.37659	0.00237645	1	0	98.9273	0	0	0.25	0.25	247	0.998293	15.3534	-0.2079	1.47835	0.0034429	4.30472	1.3742	0.00251271	
0.893254	0.822685	-99999	0.00828104	2.13325	1.2628e-012	0.236612	0.002503	4.66e-013	2.70186e-012	0.110588	8.05359e-017	1.00743	0.407249	1.27859e-008	0.995189	1.23456e-005	0.00239949	0.00828104	10.1177	4.24403	1.35702	0.002503	1	0	98.859	0	0	0.25	0.25	248	1.00072	15.1317	-0.207877	1.4558	0.00795325	4.24473	1.35491	0.00264597	
0.868426	0.627814	-99999	0.00810421	2.13843	1.26322e-012	0.235195	0.00163624	4.64871e-013	2.70932e-012	0.109659	7.83597e-017	1.01216	0.417663	1.23905e-008	0.995251	1.24406e-005	0.00236812	0.00810421	10.8102	4.28948	1.35938	0.00163624	1	0	99.3357	0.188298	0	0.25	0.25	249	1	15.2868	-0.207909	1.45888	0.00733764	4.29403	1.35994	0.00172932	
0.908776	0.581266	-99999	0.0736568	1.94508	1.65292e-012	0.12861	0.000670658	5.11081e-013	3.22461e-012	0.0659253	2.4493e-017	0.848768	0.362721	7.90759e-009	0.996537	1.22661e-005	0.00172523	0.0736568	8.8963	3.63448	1.04503	0.000670658	1	0	99.8045	0	0	0.25	0.25	250	1	12.8265	-0.20791	1.14687	0.0697395	3.67748	1.0623	0.000701958	
0.87063	0.567894	-99999	0.0217439	2.10615	1.3222e-012	0.211498	0.00117794	4.71997e-013	2.79302e-012	0.100122	6.33834e-017	0.982111	0.411357	1.13161e-008	0.995527	1.24441e-005	0.0022302	0.0217439	10.1641	4.18042	1.29596	0.00117794	1	0	99.5663	0.0410087	0	0.25	0.25	251	1	14.8621	-0.207909	1.39539	0.0200356	4.1932	1.30172	0.00124247	
0.896147	0.562463	-99999	0.056728	2.00456	1.52252e-012	0.15377	0.000761789	4.95917e-013	3.06104e-012	0.0764835	3.41839e-017	0.894626	0.3831	8.88368e-009	0.996221	1.23629e-005	0.00188333	0.056728	9.33196	3.83319	1.12676	0.000761789	1	0	99.7631	0	0	0.25	0.25	252	1	13.5589	-0.20791	1.22896	0.0533203	3.86785	1.14145	0.000799195	
1	0.534375	1	0.299102	0.127777	9.66143e-013	0.0109712	1.57076e-005	7.77991e-012	1.23817e-013	0.0856081	4.77206e-016	2.69273e-007	1.08415e-013	0.165913	2.65122	5.40743e-009	3.67439	0.299102	-12.3083	8.13228e-007	4.10279	1.57076e-005	9.99999	16.2012	99.9992	0	0	3.75	0.375	253	1.00099	0.0162553	-0.207868	0.00046801	0.299019	0.0012634	0.427718	1.6854e-005	
0.978834	0.554258	-99999	0.28527	0.153171	4.98138e-011	0.0131508	9.56604e-005	6.4901e-012	7.65266e-012	0.0856029	2.05216e-014	0.0913504	9.10436e-008	0.0559096	0.671727	1.21679e-007	0.164136	0.28527	-0.506715	0.274051	0.46606	9.56604e-005	1	0	99.9933	0	0	0.25	0.25	254	1.0001	0.874414	-0.207912	0.0761588	0.283881	0.301785	0.308624	9.95471e-005	
0.96	0.562199	-99999	0.247453	0.763062	1.97831e-011	0.00105256	0.000202599	1.30277e-012	1.51405e-011	0.00137531	6.78433e-021	0.282079	0.0536926	9.44085e-010	0.999521	8.89017e-006	0.00023526	0.247453	2.42625	1.00733	0.284743	0.000202599	1	0	99.9786	0	0	0.25	0.25	255	0.999992	3.36745	-0.207913	0.275511	0.244011	1.06881	0.301119	0.000208823	
0.939204	0.555688	-99999	0.18495	1.30587	5.12423e-012	0.0124162	0.000330443	7.6125e-013	6.71143e-012	0.00947987	3.36285e-019	0.495998	0.201059	1.78555e-009	0.998883	1.15342e-005	0.000552986	0.18495	5.28935	2.09118	0.518447	0.000330443	1	0	99.9455	0	0	0.25	0.25	256	0.999998	7.22064	-0.207912	0.595637	0.179985	2.16639	0.541317	0.00034085	
0.922228	0.541326	-99999	0.136525	1.65365	2.61966e-012	0.0484045	0.000430535	6.01153e-013	4.34485e-012	0.0291848	3.96137e-018	0.664349	0.284839	4.10417e-009	0.997869	1.19617e-005	0.0010595	0.136525	7.1271	2.84758	0.742998	0.000430535	1	0	99.9103	0	0	0.25	0.25	257	1	9.94334	-0.207911	0.839275	0.131258	2.91746	0.767071	0.000445864	
0.95383	0.545438	-99999	0.238443	0.777124	2.32141e-011	0.000623796	0.000225642	1.2792e-012	1.80937e-011	0.000800325	1.5404e-021	0.290578	0.104134	2.86524e-010	0.999725	1.10217e-005	0.000132048	0.238443	2.97961	1.18415	0.292134	0.000225642	1	0	99.9753	0	0	0.25	0.25	258	0.999991	3.97642	-0.207912	0.322903	0.234532	1.25282	0.31066	0.000232294	
0.941647	0.51558	-99999	0.216678	0.976857	1.24805e-011	0.0020308	0.000270413	1.01765e-012	1.22278e-011	0.00207277	1.14452e-020	0.367016	0.15938	4.87176e-010	0.999556	1.17672e-005	0.000216365	0.216678	4.03603	1.5792	0.371336	0.000270413	1	0	99.9651	0	0	0.25	0.25	259	0.999999	5.37762	-0.207912	0.435132	0.212086	1.65513	0.39266	0.000278249	
0.912555	0.513834	-99999	0.124985	1.71912	2.35166e-012	0.0605142	0.000454802	5.78257e-013	4.05478e-012	0.0350965	5.94885e-018	0.701795	0.303826	4.70172e-009	0.997631	1.20617e-005	0.00117835	0.124985	7.52596	3.01687	0.798584	0.000454802	1	0	99.9007	0	0	0.25	0.25	260	1	10.5536	-0.207911	0.896707	0.119771	3.08326	0.82242	0.00047157	
1.04748	0.532971	1	0.297875	0.128979	2.98536e-011	0.0109951	7.33178e-006	7.70742e-012	3.86191e-012	0.0849953	1.42967e-014	0.00826547	3.51245e-009	0.154614	2.68044	1.73742e-007	3.65978	0.297875	-12.1392	0.0247966	4.07326	7.33178e-006	10	19.7094	99.9994	0	0	5	0.5	261	1.00402	0.0839588	-0.207912	0.00667223	0.297778	0.0264369	0.413795	7.66384e-006	
1.02713	0.527314	1	0.298856	0.127374	2.01509e-011	0.0106355	4.49338e-006	7.80455e-012	2.5743e-012	0.0832517	9.18259e-015	0.00233864	9.53046e-010	0.15991	2.67555	1.12744e-007	3.66222	0.298856	-12.2125	0.00701603	4.07827	4.49338e-006	10	18.7637	99.9997	0	0	5	0.5	262	1.00252	0.024282	-0.207913	0.00142055	0.298829	0.00746871	0.416278	4.81156e-006	
1.01925	0.509466	1	0.298964	0.127234	1.78143e-011	0.0106169	5.32297e-006	7.81315e-012	2.2733e-012	0.0831975	8.1109e-015	0.00160588	6.51264e-010	0.16076	2.6738	9.92768e-008	3.6631	0.298964	-12.2249	0.00481775	4.08004	5.32297e-006	10	18.2049	99.9998	0	0	5	0.5	263	1.00194	0.0178672	-0.207917	0.000866442	0.298939	0.00522396	0.417159	5.72667e-006	
1	0.478125	1	0.298912	0.128012	1.73263e-011	0.010988	1.13611e-005	7.76564e-012	2.22455e-012	0.0855821	8.53445e-015	0.00156689	6.36873e-010	0.163996	2.65569	9.76738e-008	3.67215	0.298912	-12.2797	0.00470077	4.09828	1.13611e-005	10	16.3768	99.9994	0	0	3.75	0.375	264	1.00096	0.0284747	-0.207912	0.00128201	0.298856	0.00564585	0.426069	1.22051e-005	
1.02919	0.491972	1	0.298907	0.127071	1.95274e-011	0.0105104	3.05542e-006	7.82313e-012	2.48873e-012	0.0824683	8.67021e-015	0.00208327	8.46913e-010	0.159169	2.68087	1.08694e-007	3.65956	0.298907	-12.1991	0.00624991	4.07296	3.05542e-006	10	19.1155	99.9998	0	0	5	0.5	265	1.00245	0.0187287	-0.207912	0.00113497	0.298886	0.00659756	0.413624	3.26636e-006	
1.05383	0.451367	1	0.298555	0.127338	2.47328e-011	0.0104883	3.92617e-006	7.80677e-012	3.15876e-012	0.0821224	1.08212e-014	0.00425946	1.75719e-009	0.155867	2.69039	1.39028e-007	3.6548	0.298555	-12.1491	0.0127785	4.06341	3.92617e-006	10	20.3287	99.9997	0	0	5	0.5	266	1.00343	0.0369931	-0.207912	0.0030451	0.298504	0.0136704	0.40876	4.10826e-006	
1.06338	0.48494	1	0.29681	0.130576	3.50437e-011	0.011318	1.05809e-005	7.61316e-012	4.58943e-012	0.086421	1.74252e-014	0.0144561	6.42525e-009	0.148467	2.68949	2.1233e-007	3.65525	0.29681	-12.0515	0.0433685	4.06438	1.05809e-005	10	20.3406	99.9989	0	0	5	0.5	267	1.00483	0.144173	-0.207912	0.0122946	0.296654	0.0459763	0.409766	1.09851e-005	
1.03711	0.468999	1	0.298875	0.126956	2.02446e-011	0.0104422	2.90738e-006	7.83024e-012	2.57779e-012	0.0820073	8.84678e-015	0.0022979	9.35161e-010	0.158255	2.68517	1.1256e-007	3.65742	0.298875	-12.1841	0.0068938	4.06867	2.90738e-006	10	19.6345	99.9998	0	0	5	0.5	268	1.00272	0.0189283	-0.207913	0.00131557	0.29885	0.00733609	0.411429	3.08727e-006	
1.06229	0.514144	1	0.296118	0.132086	3.69385e-011	0.0117791	1.3274e-005	7.52614e-012	4.89352e-012	0.088914	1.97745e-014	0.0184491	8.44168e-009	0.146682	2.68331	2.31133e-007	3.65834	0.296118	-12.0315	0.0553477	4.07085	1.3274e-005	10	20.0934	99.9986	0	0	5	0.5	269	1.00517	0.189169	-0.207912	0.0159453	0.295924	0.0585581	0.413362	1.37827e-005	
1.01945	0.457759	1	0.29908	0.126956	1.51936e-011	0.0105289	2.74084e-006	7.83025e-012	1.93464e-012	0.0826884	6.80637e-015	0.000979437	3.95308e-010	0.160897	2.6758	8.4181e-008	3.6621	0.29908	-12.2253	0.0029384	4.07809	2.74084e-006	10	18.5585	99.9998	0	0	5	0.5	270	1.00172	0.00970759	-0.207913	0.000197953	0.299073	0.0030308	0.416241	2.97258e-006	
1	0.421875	1	0.299169	0.127585	8.65335e-012	0.0108774	6.76526e-006	7.7916e-012	1.10732e-012	0.0850035	4.19051e-015	0.000190671	7.67358e-011	0.165058	2.65581	4.82981e-008	3.67209	0.299169	-12.2934	0.000572062	4.09828	6.76526e-006	10	16.3706	99.9997	0	0	3.57143	0.357143	271	1.00076	0.0121356	-0.207913	-0.000227926	0.299158	0.000670233	0.426173	7.3534e-006	
1	0.3375	1	0.299123	0.126581	1.41259e-011	0.0103687	3.94423e-006	7.85344e-012	1.79338e-012	0.0816711	6.11544e-015	0.000766034	3.08434e-010	0.159772	2.68312	7.77866e-008	3.65844	0.299123	-12.2055	0.00229818	4.07079	3.94423e-006	10	16.647	99.9998	0	0	3.75	0.375	272	1.00058	0.00372046	-0.207913	-3.13294e-005	0.299119	0.00235388	0.412513	4.29924e-006	
1.1	0.49375	1	0.270793	0.181451	3.56498e-011	0.0313653	8.93575e-005	5.47858e-012	6.48789e-012	0.172347	1.01177e-013	0.157277	1.81637e-007	0.0820007	2.6531	5.71788e-007	3.67345	0.270793	-11.0381	0.471831	4.19844	8.93575e-005	10	17.4724	99.9812	0	0	3.75	0.375	273	1.01026	1.72199	-0.207909	0.146481	0.269817	0.486473	0.531821	9.29011e-005	
1.08379	0.480629	1	0.290545	0.142894	4.2685e-011	0.0150622	3.01547e-005	6.95687e-012	6.11752e-012	0.105097	3.48821e-014	0.0498624	2.86021e-008	0.12784	2.6721	3.36754e-007	3.66395	0.290545	-11.7773	0.149588	4.08965	3.01547e-005	10	20.2146	99.9956	0	0	5	0.5	274	1.00701	0.526921	-0.207911	0.0449708	0.290119	0.156344	0.428715	3.12426e-005	
1.08002	0.501863	1	0.290902	0.14224	4.25897e-011	0.014858	2.93372e-005	6.98884e-012	6.07594e-012	0.104148	3.40257e-014	0.0479697	2.71377e-008	0.129043	2.67198	3.31398e-007	3.66401	0.290902	-11.7944	0.143909	4.08907	2.93372e-005	10	20.1089	99.9959	0	0	5	0.5	275	1.00699	0.507128	-0.207911	0.0431595	0.290481	0.150613	0.427928	3.03923e-005	
1	0.39375	1	0.299061	0.127116	1.52744e-011	0.010601	6.08724e-006	7.82037e-012	1.94738e-012	0.0831496	6.94891e-015	0.00100703	4.06749e-010	0.161469	2.67236	8.48407e-008	3.66382	0.299061	-12.2352	0.00302117	4.08151	6.08724e-006	10	16.5811	99.9997	0	0	3.75	0.375	276	1.00073	0.0123081	-0.207913	0.000345721	0.299044	0.0032994	0.417885	6.59041e-006	
1.07012	0.464877	1	0.296706	0.130715	3.55016e-011	0.0113364	1.09373e-005	7.60508e-012	4.65435e-012	0.0864696	1.76639e-014	0.0151188	6.7518e-009	0.14769	2.69127	2.15934e-007	3.65437	0.296706	-12.0399	0.0453567	4.06267	1.09373e-005	10	20.5647	99.9989	0	0	5	0.5	277	1.00496	0.150417	-0.207912	0.012864	0.29654	0.0481287	0.408982	1.13445e-005	
1.04058	0.376037	1	0.299066	0.126256	1.63043e-011	0.0101948	9.67394e-007	7.87365e-012	2.06462e-012	0.0805081	6.7786e-015	0.00114628	4.62227e-010	0.157666	2.69357	8.94394e-008	3.65322	0.299066	-12.1706	0.00343894	4.0604	9.67394e-007	10	19.9981	99.9999	0	0	5	0.5	278	1.00186	0.00233439	-0.207913	0.000260505	0.299061	0.00354621	0.407262	1.03694e-006	
1.01688	0.435937	1	0.299122	0.126961	1.36294e-011	0.0105491	2.66124e-006	7.82993e-012	1.73554e-012	0.0828438	6.13988e-015	0.000708488	2.85474e-010	0.161462	2.67377	7.54668e-008	3.66312	0.299122	-12.2341	0.00212554	4.08014	2.66124e-006	10	18.2048	99.9998	0	0	5	0.5	279	1.0014	0.00778477	-0.207913	-3.71196e-005	0.29912	0.00212455	0.417273	2.90324e-006	
1.02601	0.407813	1	0.299079	0.126449	1.58004e-011	0.0102887	1.37498e-006	7.86165e-012	2.00386e-012	0.0811263	6.71135e-015	0.00105931	4.27145e-010	0.158638	2.68834	8.69037e-008	3.65583	0.299079	-12.187	0.00317801	4.06558	1.37498e-006	10	19.1082	99.9999	0	0	5	0.5	280	1.00158	0.00403283	-0.207913	0.000192594	0.299074	0.00325428	0.409903	1.48854e-006	
1.03484	0.444888	1	0.299019	0.12674	1.73069e-011	0.0103999	1.87134e-006	7.84359e-012	2.19998e-012	0.0818146	7.52264e-015	0.00142017	5.74408e-010	0.15913	2.68397	9.56931e-008	3.65801	0.299019	-12.1965	0.00426061	4.06991	1.87134e-006	10	19.5059	99.9999	0	0	5	0.5	281	1.00225	0.0101408	-0.207913	0.000522584	0.299008	0.00445318	0.412084	2.00621e-006	
1.0332	0.42569	1	0.299043	0.126641	1.6726e-011	0.0103634	1.65934e-006	7.84973e-012	2.12448e-012	0.0815914	7.21648e-015	0.00127344	5.14453e-010	0.159008	2.6853	9.23102e-008	3.65735	0.299043	-12.194	0.00382042	4.0686	1.65934e-006	10	19.405	99.9999	0	0	5	0.5	282	1.00199	0.00786848	-0.207913	0.000391293	0.299034	0.00396118	0.411419	1.78497e-006	
1.06182	0.403804	1	0.298595	0.127089	2.43804e-011	0.0103883	3.43091e-006	7.82203e-012	3.10767e-012	0.081499	1.04463e-014	0.00400963	1.65058e-009	0.155319	2.69461	1.3646e-007	3.65269	0.298595	-12.139	0.012029	4.05923	3.43091e-006	10	20.7379	99.9997	0	0	5	0.5	283	1.00323	0.0321642	-0.207912	0.00282369	0.298548	0.0128431	0.406635	3.58208e-006	
1.04447	0.410776	1	0.298962	0.126513	1.87952e-011	0.010271	1.69444e-006	7.85764e-012	2.3849e-012	0.0809453	7.92611e-015	0.00178363	7.22663e-010	0.157448	2.69204	1.03677e-007	3.65398	0.298962	-12.1688	0.00535099	4.06188	1.69444e-006	10	20.0956	99.9999	0	0	5	0.5	284	1.00237	0.009936	-0.207913	0.000832779	0.298946	0.00564268	0.408001	1.79393e-006	
1.1	0.3	1	0.297266	0.129569	3.34999e-011	0.0110108	8.38987e-006	7.67233e-012	4.35341e-012	0.0847291	1.58202e-014	0.0119111	5.19476e-009	0.149497	2.69436	1.98676e-007	3.65282	0.297266	-12.0619	0.0357335	4.05946	8.38987e-006	10	21.2808	99.9992	0	0	3.75	0.375	285	1.00405	0.115434	-0.207912	0.00991158	0.29713	0.0380071	0.40732	8.68248e-006	
1.06088	0.426539	1	0.298477	0.1274	2.55846e-011	0.0104855	4.10902e-006	7.80295e-012	3.26914e-012	0.0820601	1.11629e-014	0.00472284	1.95461e-009	0.155174	2.69237	1.44134e-007	3.65382	0.298477	-12.1386	0.0141687	4.06143	4.10902e-006	10	20.5762	99.9997	0	0	5	0.5	286	1.00348	0.0408438	-0.207912	0.00346005	0.298421	0.0151496	0.407758	4.28865e-006	
1.1	0.43125	1	0.284777	0.154393	4.17544e-011	0.0193518	4.64537e-005	6.43873e-012	6.46571e-012	0.12497	5.30968e-014	0.0817222	5.80517e-008	0.113611	2.65137	4.12287e-007	3.67432	0.284777	-11.5755	0.245167	4.12758	4.64537e-005	10	20.0545	99.9921	0	0	3.75	0.375	287	1.00817	0.881525	-0.20791	0.0747557	0.284162	0.254668	0.458543	4.81543e-005	
1.1	0.35	1	0.294692	0.134652	4.00074e-011	0.0124427	1.67672e-005	7.38269e-012	5.40307e-012	0.0921333	2.33749e-014	0.0267421	1.30014e-008	0.140321	2.68663	2.65542e-007	3.65669	0.294692	-11.9431	0.0802265	4.06865	1.67672e-005	10	20.8844	99.9981	0	0	3.75	0.375	288	1.00548	0.274932	-0.207912	0.0234347	0.294426	0.0845375	0.413695	1.73366e-005	
1.07396	0.443669	1	0.297068	0.130005	3.42586e-011	0.0111401	9.69247e-006	7.64659e-012	4.467e-012	0.0854365	1.65315e-014	0.0130629	5.74567e-009	0.14897	2.69255	2.05096e-007	3.65372	0.297068	-12.0561	0.039189	4.0613	9.69247e-006	10	20.7239	99.9991	0	0	5	0.5	289	1.0048	0.128361	-0.207912	0.0109703	0.296919	0.0417016	0.408103	1.0052e-005	
1.07756	0.415838	1	0.297205	0.129732	3.36663e-011	0.0110679	8.96994e-006	7.6627e-012	4.38053e-012	0.0850617	1.60666e-014	0.0122134	5.3392e-009	0.149542	2.69276	2.00297e-007	3.65362	0.297205	-12.0637	0.0366404	4.06104	8.96994e-006	10	20.8771	99.9991	0	0	5	0.5	290	1.00456	0.119124	-0.207912	0.0102235	0.297068	0.0389419	0.407893	9.30355e-006	
1.08031	0.395922	1	0.297201	0.129723	3.36546e-011	0.0110643	8.75866e-006	7.66319e-012	4.37873e-012	0.085039	1.60492e-014	0.0121935	5.33022e-009	0.149519	2.69292	2.00201e-007	3.65354	0.297201	-12.0633	0.0365807	4.06087	8.75866e-006	10	20.9815	99.9991	0	0	5	0.5	291	1.00442	0.118659	-0.207912	0.0102246	0.297068	0.0388085	0.407827	9.0831e-006	
1.06299	0.380906	1	0.298704	0.126842	2.30791e-011	0.010318	2.83221e-006	7.83727e-012	2.93609e-012	0.0811047	9.76486e-015	0.00335204	1.37317e-009	0.155626	2.69571	1.28477e-007	3.65215	0.298704	-12.1423	0.0100562	4.05817	2.83221e-006	10	20.8338	99.9998	0	0	5	0.5	292	1.00296	0.0246665	-0.207913	0.00223423	0.298666	0.0107169	0.406106	2.95987e-006	
1.1	0.375	1	0.291845	0.140428	4.21679e-011	0.0142996	2.53596e-005	7.07904e-012	5.93912e-012	0.101528	3.16123e-014	0.0425685	2.31695e-008	0.13244	2.67179	3.15712e-007	3.6641	0.291845	-11.8427	0.127706	4.08738	2.53596e-005	10	20.6216	99.9964	0	0	3.75	0.375	293	1.00636	0.449296	-0.207911	0.0381867	0.291475	0.133552	0.426254	2.62544e-005	
1.06016	0.339907	1	0.299002	0.126213	1.80632e-011	0.010149	1.23758e-006	7.87631e-012	2.28657e-012	0.0801738	7.41922e-015	0.00154963	6.26416e-010	0.156677	2.69753	9.91332e-008	3.65123	0.299002	-12.1549	0.00464898	4.05646	1.23758e-006	10	20.9992	99.9999	0	0	5	0.5	294	1.00225	0.00475376	-0.207913	0.000621625	0.298988	0.00489715	0.405267	1.3037e-006	
1.07903	0.3625	1	0.298375	0.127397	2.67473e-011	0.0104394	4.46899e-006	7.80313e-012	3.41763e-012	0.0817013	1.15181e-014	0.00537222	2.23288e-009	0.153841	2.6973	1.50949e-007	3.65135	0.298375	-12.1176	0.0161168	4.05654	4.46899e-006	10	21.2118	99.9997	0	0	5	0.5	295	1.00353	0.0453354	-0.207912	0.0040215	0.298308	0.0172829	0.405288	4.64685e-006	
1.16735	0.3625	-99999	0.196881	0.987876	3.57175e-012	0.125075	0.000294093	1.0063e-012	3.53891e-012	0.126235	7.31635e-016	0.554146	0.00417926	1.68934e-006	0.975455	3.39891e-006	0.0122709	0.196881	3.0832	1.67498	0.817731	0.000294093	1	0	99.9288	0	0	0.25	0.25	296	1.02509	6.07194	-0.207902	0.525599	0.193993	1.71554	0.815253	0.00030602	
1.05562	0.360816	1	0.298999	0.126264	1.81301e-011	0.0101708	1.3007e-006	7.87314e-012	2.29598e-012	0.0803135	7.48271e-015	0.00157283	6.3597e-010	0.156844	2.69647	9.9582e-008	3.65177	0.298999	-12.1578	0.00471858	4.05751	1.3007e-006	10	20.7468	99.9999	0	0	5	0.5	297	1.0023	0.00552833	-0.207913	0.00063956	0.298985	0.00497471	0.405791	1.37154e-006	
1.02804	0.348608	1	0.299108	0.126163	1.49587e-011	0.0101693	6.3118e-007	7.87947e-012	1.89282e-012	0.080366	6.19089e-015	0.00088043	3.54339e-010	0.157809	2.69389	8.18861e-008	3.65305	0.299108	-12.1723	0.00264137	4.06009	6.3118e-007	10	19.5369	100	0	0	5	0.5	298	1.00127	-0.000714387	-0.207913	2.76805e-005	0.299107	0.00265973	0.407105	6.87814e-007	
1.08089	0.341775	1	0.298477	0.127188	2.57713e-011	0.0103842	3.94497e-006	7.81596e-012	3.28752e-012	0.0814035	1.09949e-014	0.00474864	1.96471e-009	0.154235	2.69772	1.44748e-007	3.65114	0.298477	-12.1225	0.0142461	4.05615	3.94497e-006	10	21.327	99.9997	0	0	5	0.5	299	1.00329	0.0385546	-0.207912	0.00346845	0.298419	0.015269	0.405102	4.10347e-006	
1.07304	0.312926	1	0.29902	0.126125	1.77209e-011	0.0101155	1.22302e-006	7.8818e-012	2.24169e-012	0.0799649	7.22693e-015	0.00145432	5.8738e-010	0.156514	2.69892	9.71021e-008	3.65054	0.29902	-12.1518	0.00436307	4.0551	1.22302e-006	10	21.4015	99.9999	0	0	5	0.5	300	1.00225	0.0031432	-0.207913	0.000533797	0.299006	0.00462221	0.404569	1.28683e-006	
1.1	0.325	1	0.296338	0.131413	3.66768e-011	0.0115198	1.15645e-005	7.56463e-012	4.83411e-012	0.0874013	1.87447e-014	0.0173053	7.85244e-009	0.146139	2.6912	2.26674e-007	3.6544	0.296338	-12.0191	0.0519161	4.0629	1.15645e-005	10	21.1234	99.9988	0	0	3.75	0.375	301	1.00469	0.173533	-0.207912	0.0148069	0.296151	0.0549955	0.409555	1.19608e-005	
1.13251	0.3625	-99999	0.236661	0.246705	2.29426e-011	0.0755226	0.000182273	4.02949e-012	5.67685e-012	0.30522	2.65995e-013	0.344922	1.04507e-006	0.0407122	0.618046	2.15448e-007	0.190977	0.236661	0.422557	1.03477	0.998066	0.000182273	1	6.11498	99.9602	0	0	0.25	0.25	302	1.01698	3.86796	-0.207906	0.322325	0.234648	1.06392	0.769499	0.000189355	
1.15107	0.3125	-99999	0.238025	0.245471	2.31598e-011	0.0743947	0.000176514	4.04975e-012	5.70192e-012	0.302173	2.61864e-013	0.342571	1.02244e-006	0.0411227	0.618046	2.1424e-007	0.190977	0.238025	0.41168	1.02772	0.992362	0.000176514	1	13.3733	99.9657	0	0	0.25	0.25	303	1.01878	3.8743	-0.207906	0.316891	0.235735	1.06147	0.78863	0.00018281	
1.12347	0.3375	-99999	0.260019	0.202132	3.0744e-011	0.0442164	0.000115875	4.91804e-012	6.23279e-012	0.218103	1.58739e-013	0.218983	3.42823e-007	0.0687197	0.607359	1.56047e-007	0.196321	0.260019	-0.278754	0.656951	0.815063	0.000115875	1	17.6651	99.9774	0	0	0.25	0.25	304	1.0133	2.45377	-0.207908	0.202719	0.258569	0.678469	0.631352	0.000120131	
1.12347	0.3875	-99999	0.241578	0.237805	2.42828e-011	0.0676399	0.000170884	4.1803e-012	5.79169e-012	0.283594	2.34283e-013	0.316216	8.58092e-007	0.0438168	0.618046	2.04233e-007	0.190977	0.241578	0.29562	0.948652	0.946061	0.000170884	1	3.19679	99.9611	0	0	0.25	0.25	305	1.01547	3.51095	-0.207907	0.296495	0.239814	0.974154	0.707641	0.00017773	
1.12172	0.3125	-99999	0.270155	0.18312	3.50653e-011	0.0331903	8.78933e-005	5.42865e-012	6.44022e-012	0.180713	1.13679e-013	0.164283	1.89422e-007	0.0853356	0.605732	1.31981e-007	0.197134	0.270155	-0.614544	0.492851	0.745992	8.78933e-005	1	18.2305	99.9845	0	0	0.25	0.25	306	1.01174	1.82761	-0.207909	0.150825	0.268948	0.511105	0.559207	9.0968e-005	
