x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
0.991605	0.0914063	-99999	0.297589	0.134601	4.56532e-011	0.012306	2.49829e-006	7.38552e-012	6.16317e-012	0.0911555	2.58431e-014	0.0392392	1.92449e-008	0.137674	0.617482	6.95634e-008	0.191259	0.297589	-1.47477	0.117718	0.609308	2.49829e-006	1	13.9294	99.9999	0	0	0.25	0.25	6154	0.99494	0.354547	-0.207911	-3.23484e-007	0.297596	0.117437	0.41806	2.62707e-006	
0.978574	0.084375	-99999	0.298883	0.133673	4.46224e-011	0.0120719	5.10173e-006	7.43674e-012	5.98252e-012	0.0900422	2.45142e-014	0.0349637	1.67703e-008	0.140021	0.61722	6.6569e-008	0.19139	0.298883	-1.51085	0.104891	0.608509	5.10173e-006	1	11.9657	99.9997	0	0	0.25	0.25	6155	0.999237	0.315229	-0.20791	-4.7772e-008	0.298884	0.104629	0.417165	5.36466e-006	
0.966008	0.0753684	-99999	0.299051	0.133427	4.42166e-011	0.0120233	8.31636e-006	7.45046e-012	5.91721e-012	0.0898447	2.41763e-014	0.0336328	1.60192e-008	0.140956	0.616965	6.55731e-008	0.191517	0.299051	-1.52409	0.100898	0.608931	8.31636e-006	1	11.6602	99.9995	0	0	0.25	0.25	6156	0.999794	0.303662	-0.20791	-1.16197e-008	0.299051	0.100662	0.417493	8.74476e-006	
0.962074	0.0604502	-99999	0.299082	0.133443	4.41863e-011	0.0120338	8.88507e-006	7.44959e-012	5.91383e-012	0.0899128	2.42119e-014	0.0336085	1.60047e-008	0.141072	0.616875	6.55413e-008	0.191562	0.299082	-1.5253	0.100826	0.609261	8.88507e-006	1	11.5959	99.9995	0	0	0.25	0.25	6157	0.999897	0.30376	-0.20791	-5.02374e-009	0.299082	0.100597	0.417789	9.34274e-006	
0.963296	0.0463877	-99999	0.298956	0.13359	4.43727e-011	0.0120707	7.84505e-006	7.44141e-012	5.94531e-012	0.0900894	2.44308e-014	0.0342905	1.63873e-008	0.140696	0.616916	6.60396e-008	0.191542	0.298956	-1.51953	0.102872	0.609384	7.84505e-006	1	11.7718	99.9996	0	0	0.25	0.25	6158	0.99948	0.310022	-0.20791	-3.14875e-008	0.298957	0.102638	0.417926	8.24923e-006	
0.967514	0.0370448	-99999	0.29884	0.133714	4.45513e-011	0.0120985	6.58315e-006	7.43451e-012	5.97478e-012	0.0902131	2.46074e-014	0.0349154	1.67406e-008	0.140299	0.616999	6.64991e-008	0.191501	0.29884	-1.51373	0.104746	0.609326	6.58315e-006	1	11.9166	99.9996	0	0	0.25	0.25	6159	0.999092	0.315592	-0.20791	-5.57767e-008	0.298841	0.104505	0.417898	6.9224e-006	
0.967952	0.0260737	-99999	0.298714	0.1338	4.4647e-011	0.0121215	6.28689e-006	7.42969e-012	5.9915e-012	0.0903265	2.47374e-014	0.0352993	1.69582e-008	0.140107	0.617005	6.67723e-008	0.191497	0.298714	-1.51067	0.105898	0.609458	6.28689e-006	1	12.0302	99.9997	0	0	0.25	0.25	6160	0.998672	0.319182	-0.20791	-8.19537e-008	0.298716	0.105657	0.418032	6.61089e-006	
0.963698	0.0159511	-99999	0.298742	0.133768	4.45593e-011	0.0121201	7.14277e-006	7.43149e-012	5.97829e-012	0.0903378	2.4704e-014	0.0350538	1.68179e-008	0.140345	0.616901	6.65817e-008	0.191549	0.298742	-1.51376	0.105162	0.60975	7.14277e-006	1	11.9458	99.9996	0	0	0.25	0.25	6161	0.998764	0.317256	-0.20791	-7.5848e-008	0.298743	0.10493	0.418285	7.51083e-006	
0.95591	0.009634	-99999	0.29883	0.133694	4.43924e-011	0.0121118	8.78582e-006	7.43562e-012	5.95258e-012	0.0903256	2.46151e-014	0.0345604	1.65374e-008	0.140775	0.616734	6.62039e-008	0.191633	0.29883	-1.51949	0.103681	0.610181	8.78582e-006	1	11.8147	99.9995	0	0	0.25	0.25	6162	0.999059	0.313227	-0.20791	-5.7267e-008	0.298831	0.103464	0.418652	9.23838e-006	
0.940285	0.009634	-99999	0.299011	0.133545	4.40165e-011	0.0120993	1.35374e-005	7.4439e-012	5.89561e-012	0.0903331	2.444e-014	0.0335056	1.59424e-008	0.141742	0.61634	6.53826e-008	0.19183	0.299011	-1.53219	0.100517	0.611252	1.35374e-005	1	11.5574	99.9993	0	0	0.25	0.25	6163	0.999662	0.304746	-0.20791	-1.94302e-008	0.299012	0.10033	0.419568	1.42342e-005	
0.953125	0	-99999	0.298634	0.133809	4.45414e-011	0.0121397	8.05604e-006	7.42923e-012	5.97769e-012	0.0904558	2.47834e-014	0.0351104	1.68486e-008	0.140455	0.616782	6.66027e-008	0.191609	0.298634	-1.51467	0.105331	0.610225	8.05604e-006	1	12.0337	99.9996	0	0	0.25	0.25	6164	0.998407	0.318232	-0.20791	-9.80123e-008	0.298636	0.105112	0.418714	8.47107e-006	
0.931195	0.0138702	-99999	0.299081	0.133481	4.37712e-011	0.0121044	1.81884e-005	7.44744e-012	5.85997e-012	0.0904143	2.4381e-014	0.0329	1.5603e-008	0.142403	0.616024	6.48923e-008	0.191988	0.299081	-1.54052	0.0987	0.612212	1.81884e-005	1	11.4302	99.999	0	0	0.25	0.25	6165	0.999893	0.300191	-0.20791	-4.92319e-009	0.299081	0.0985329	0.420401	1.9124e-005	
0.91557	0.0138702	-99999	0.299104	0.133476	4.35116e-011	0.0121354	2.57113e-005	7.44776e-012	5.82496e-012	0.0906497	2.44272e-014	0.0323951	1.53203e-008	0.143183	0.615564	6.44509e-008	0.192218	0.299104	-1.54971	0.0971855	0.613763	2.57113e-005	1	11.3256	99.9986	0	0	0.25	0.25	6166	0.999972	0.297087	-0.207909	1.30132e-010	0.299104	0.0970415	0.421762	2.70331e-005	
0.921875	0	-99999	0.299031	0.133535	4.37887e-011	0.0121251	1.86317e-005	7.44444e-012	5.86468e-012	0.0905321	2.44763e-014	0.0330489	1.56848e-008	0.142429	0.615939	6.49878e-008	0.19203	0.299031	-1.54033	0.0991469	0.612595	1.86317e-005	1	11.4691	99.999	0	0	0.25	0.25	6167	0.999728	0.301895	-0.20791	-1.51961e-008	0.299032	0.0989845	0.420749	1.95899e-005	
0.903061	0.0122093	-99999	0.299109	0.133509	4.33296e-011	0.0121732	3.3116e-005	7.44588e-012	5.80207e-012	0.0909087	2.4528e-014	0.0321223	1.51671e-008	0.143784	0.615163	6.41881e-008	0.192418	0.299109	-1.55644	0.0963671	0.615191	3.3116e-005	1	11.2557	99.9982	0	0	0.25	0.25	6168	0.999986	0.295943	-0.207909	1.11424e-009	0.299109	0.0962388	0.423019	3.48179e-005	
0.890625	0	-99999	0.299099	0.13357	4.32787e-011	0.012206	3.59108e-005	7.44248e-012	5.79789e-012	0.0911127	2.46532e-014	0.0321544	1.51829e-008	0.144035	0.614936	6.41769e-008	0.192532	0.299099	-1.5588	0.0964632	0.616074	3.59108e-005	1	11.2368	99.998	0	0	0.25	0.25	6169	0.999953	0.297043	-0.207909	-9.46978e-010	0.299099	0.0963428	0.423804	3.77557e-005	
0.887436	0.0122093	-99999	0.299112	0.133563	4.31233e-011	0.0122225	4.39074e-005	7.4429e-012	5.77674e-012	0.0912409	2.46699e-014	0.031845	1.50115e-008	0.144489	0.614676	6.39086e-008	0.192662	0.299112	-1.5642	0.095535	0.616949	4.39074e-005	1	11.1763	99.9976	0	0	0.25	0.25	6170	0.999996	0.295049	-0.207909	1.76821e-009	0.299112	0.0954214	0.424566	4.61637e-005	
0.87017	0.0110761	-99999	0.299112	0.13365	4.29114e-011	0.0122874	5.84271e-005	7.43804e-012	5.75213e-012	0.0916652	2.48765e-014	0.0316271	1.48884e-008	0.145265	0.614107	6.36605e-008	0.192947	0.299112	-1.57247	0.0948815	0.619056	5.84271e-005	1	11.0923	99.9968	0	0	0.25	0.25	6171	0.999998	0.295002	-0.207909	2.00617e-009	0.299112	0.0947816	0.426423	6.14299e-005	
0.859375	0	-99999	0.299111	0.133733	4.28639e-011	0.0123296	6.16977e-005	7.43344e-012	5.74931e-012	0.0919235	2.50442e-014	0.0317089	1.49309e-008	0.145545	0.613837	6.36799e-008	0.193082	0.299111	-1.57496	0.0951267	0.620133	6.16977e-005	1	11.0656	99.9966	0	0	0.25	0.25	6172	0.999993	0.296719	-0.207909	1.71687e-009	0.299111	0.0950337	0.42738	6.48683e-005	
0.854545	0.0110761	-99999	0.299113	0.133739	4.27209e-011	0.0123503	7.49812e-005	7.43311e-012	5.73039e-012	0.0920733	2.50817e-014	0.0314508	1.47887e-008	0.14598	0.613574	6.34489e-008	0.193213	0.299113	-1.58001	0.0943525	0.621047	7.49812e-005	1	11.0168	99.9959	0	0	0.25	0.25	6173	0.999999	0.295216	-0.207909	2.13434e-009	0.299113	0.0942629	0.428176	7.88365e-005	
0.840856	0.0136184	-99999	0.299113	0.13381	4.25292e-011	0.0124057	9.53973e-005	7.42916e-012	5.7077e-012	0.0924375	2.52531e-014	0.0312347	1.46681e-008	0.146669	0.61308	6.3214e-008	0.19346	0.299113	-1.58742	0.0937043	0.622875	9.53973e-005	1	10.9443	99.9948	0	0	0.25	0.25	6174	1	0.294922	-0.207909	2.22157e-009	0.299113	0.0936225	0.429782	0.000100305	
0.828125	0	-99999	0.299113	0.133947	4.25173e-011	0.0124683	9.63276e-005	7.42155e-012	5.71196e-012	0.0928083	2.5525e-014	0.0314948	1.48069e-008	0.146941	0.612746	6.33564e-008	0.193627	0.299113	-1.58929	0.0944846	0.624281	9.63276e-005	1	10.9218	99.9947	0	0	0.25	0.25	6175	0.999999	0.298545	-0.207909	2.17407e-009	0.299113	0.0944106	0.431039	0.000101284	
0.825231	0.0136184	-99999	0.299113	0.133907	4.23556e-011	0.0124707	0.000118345	7.42376e-012	5.68855e-012	0.092854	2.5473e-014	0.0311059	1.45951e-008	0.147349	0.61256	6.30401e-008	0.19372	0.299113	-1.59447	0.0933179	0.624848	0.000118345	1	10.875	99.9936	0	0	0.25	0.25	6176	1	0.29555	-0.207909	2.26912e-009	0.299113	0.093244	0.43152	0.000124438	
0.80773	0.0172194	-99999	0.299113	0.133983	4.21157e-011	0.0125343	0.000156078	7.41957e-012	5.65951e-012	0.0932746	2.566e-014	0.0308056	1.44297e-008	0.148184	0.61198	6.27297e-008	0.19401	0.299113	-1.60357	0.0924168	0.626992	0.000156078	1	10.7881	99.9915	0	0	0.25	0.25	6177	1	0.294791	-0.207909	2.32521e-009	0.299113	0.0923503	0.433403	0.000164119	
0.796875	0	-99999	0.299113	0.134197	4.21951e-011	0.0126209	0.000144177	7.40773e-012	5.67925e-012	0.0937698	2.60784e-014	0.0313944	1.47451e-008	0.148333	0.611621	6.31128e-008	0.19419	0.299113	-1.60323	0.0941834	0.628641	0.000144177	1	10.7872	99.9921	0	0	0.25	0.25	6178	1	0.301595	-0.207909	2.28021e-009	0.299113	0.0941259	0.434893	0.000151605	
0.792105	0.0172194	-99999	0.299113	0.134086	4.19459e-011	0.0126018	0.000190201	7.41384e-012	5.64104e-012	0.0937045	2.58916e-014	0.0306929	1.43663e-008	0.148862	0.611458	6.25681e-008	0.194271	0.299113	-1.61056	0.0920789	0.628995	0.000190201	1	10.7208	99.9897	0	0	0.25	0.25	6179	1	0.295602	-0.207909	2.35444e-009	0.299113	0.0920195	0.435171	0.000200003	
0.773438	0.0169563	-99999	0.299113	0.134219	4.17518e-011	0.0126859	0.000236922	7.4065e-012	5.62052e-012	0.0942364	2.61872e-014	0.0305921	1.4309e-008	0.149664	0.610828	6.23999e-008	0.194586	0.299113	-1.61872	0.0917763	0.631429	0.000236922	1	10.6434	99.9872	0	0	0.25	0.25	6180	1	0.296921	-0.207909	2.38108e-009	0.299113	0.0917251	0.437324	0.000249135	
0.765625	0	-99999	0.299113	0.134484	4.18865e-011	0.0127904	0.000207774	7.39191e-012	5.64978e-012	0.0948256	2.67148e-014	0.0313901	1.47356e-008	0.149759	0.610437	6.29322e-008	0.194782	0.299113	-1.6172	0.0941704	0.633306	0.000207774	1	10.6583	99.9887	0	0	0.25	0.25	6181	1	0.305808	-0.207909	2.31554e-009	0.299113	0.0941292	0.439029	0.000218486	
0.757813	0.0169563	-99999	0.299113	0.134327	4.15905e-011	0.0127548	0.000282685	7.40056e-012	5.60329e-012	0.0946722	2.64284e-014	0.0305007	1.42577e-008	0.150326	0.610313	6.22561e-008	0.194843	0.299113	-1.62548	0.0915023	0.633423	0.000282685	1	10.5806	99.9847	0	0	0.25	0.25	6182	1	0.297929	-0.207909	2.40042e-009	0.299113	0.0914571	0.439088	0.000297258	
0.727092	0.0207011	-99999	0.299113	0.1344	4.12566e-011	0.0128283	0.00039021	7.39653e-012	5.56134e-012	0.0951664	2.66144e-014	0.030009	1.3993e-008	0.151405	0.609608	6.17857e-008	0.195196	0.299113	-1.63756	0.0900271	0.636009	0.00039021	1	10.4681	99.9789	0	0	0.25	0.25	6183	1	0.295903	-0.207909	2.45886e-009	0.299113	0.0899858	0.441362	0.000410322	
0.695842	0.0207011	-99999	0.299113	0.134617	4.09365e-011	0.0129669	0.000530613	7.3846e-012	5.52711e-012	0.0960396	2.70977e-014	0.0298248	1.38924e-008	0.152709	0.608598	6.1502e-008	0.195701	0.299113	-1.65089	0.0894746	0.639949	0.000530613	1	10.3478	99.9714	0	0	0.25	0.25	6184	1	0.297906	-0.207909	2.48749e-009	0.299113	0.0894387	0.444859	0.000557954	
0.71875	0	-99999	0.299113	0.13486	4.15242e-011	0.0130093	0.000315389	7.37132e-012	5.61656e-012	0.0961802	2.7558e-014	0.0314552	1.47627e-008	0.151511	0.608964	6.27604e-008	0.195518	0.299113	-1.63414	0.0943658	0.639185	0.000315389	1	10.512	99.9829	0	0	0.25	0.25	6185	1	0.311784	-0.207909	2.32877e-009	0.299113	0.0943414	0.444255	0.00033164	
0.680217	0.0390289	-99999	0.299113	0.133896	4.01036e-011	0.0127209	0.000813828	7.42437e-012	5.38565e-012	0.0947251	2.56085e-014	0.0269244	1.23784e-008	0.153423	0.609118	5.93381e-008	0.195441	0.299113	-1.66684	0.0807733	0.636658	0.000813828	1	10.1635	99.9563	0	0	0.25	0.25	6186	1	0.268931	-0.207909	2.75842e-009	0.299113	0.0807031	0.441793	0.000855783	
0.68015	0.0613475	-99999	0.299113	0.132814	3.89583e-011	0.0123248	0.00117481	7.48488e-012	5.18955e-012	0.0925236	2.33715e-014	0.0231503	1.04632e-008	0.15368	0.610364	5.63719e-008	0.194818	0.299113	-1.681	0.069451	0.630177	0.00117481	1	9.95602	99.937	0	0	0.25	0.25	6187	1	0.2292	-0.207909	3.07885e-009	0.299113	0.0693244	0.435818	0.00123541	
0.649651	0.0670518	-99999	0.299113	0.132492	3.81071e-011	0.012241	0.00169971	7.50305e-012	5.06387e-012	0.092117	2.26156e-014	0.0213107	9.5577e-009	0.154564	0.610288	5.47339e-008	0.194856	0.299113	-1.69546	0.0639323	0.629652	0.00169971	1	9.7413	99.9091	0	0	0.25	0.25	6188	1	0.212463	-0.207909	3.16962e-009	0.299113	0.0637584	0.435228	0.00178749	
0.626577	0.0461281	-99999	0.299113	0.133714	3.89899e-011	0.0127395	0.00152014	7.43448e-012	5.22896e-012	0.0949922	2.51426e-014	0.0246445	1.12218e-008	0.155554	0.60817	5.73659e-008	0.195915	0.299113	-1.69488	0.0739334	0.639399	0.00152014	1	9.85271	99.9187	0	0	0.25	0.25	6189	1	0.251293	-0.207909	2.88932e-009	0.299113	0.0738133	0.444082	0.00159862	
0.610952	0.0278003	-99999	0.299113	0.134882	3.97497e-011	0.0132232	0.00126372	7.37008e-012	5.37744e-012	0.0977451	2.76844e-014	0.0280649	1.29715e-008	0.156324	0.606258	5.98414e-008	0.196871	0.299113	-1.69181	0.0841948	0.648553	0.00126372	1	9.97407	99.9323	0	0	0.25	0.25	6190	1	0.290331	-0.207909	2.61296e-009	0.299113	0.0841284	0.452444	0.00132892	
0.59375	0	-99999	0.299113	0.136331	4.05031e-011	0.0138447	0.000826748	7.29177e-012	5.53821e-012	0.101251	3.1022e-014	0.0324437	1.52703e-008	0.157327	0.60388	6.27145e-008	0.19806	0.299113	-1.68794	0.0973311	0.660253	0.000826748	1	10.1326	99.9553	0	0	0.25	0.25	6191	1	0.340129	-0.207909	2.27451e-009	0.299113	0.0973281	0.463102	0.00086926	
0.579702	0.0278003	-99999	0.299113	0.135071	3.94023e-011	0.0133496	0.00159413	7.35977e-012	5.3379e-012	0.0985414	2.80793e-014	0.0277516	1.28124e-008	0.157553	0.605347	5.94785e-008	0.197326	0.299113	-1.70486	0.0832548	0.652074	0.00159413	1	9.8675	99.9148	0	0	0.25	0.25	6192	1	0.290932	-0.207909	2.61119e-009	0.299113	0.0831751	0.455557	0.00167645	
0.556993	0.0226299	-99999	0.299113	0.135581	3.93474e-011	0.013605	0.00174062	7.33212e-012	5.35057e-012	0.100049	2.92371e-014	0.0285918	1.32484e-008	0.158785	0.604035	5.994e-008	0.197982	0.299113	-1.71433	0.0857756	0.657799	0.00174062	1	9.83165	99.907	0	0	0.25	0.25	6193	1	0.303817	-0.207909	2.54143e-009	0.299113	0.0857019	0.460707	0.00183054	
0.53125	0	-99999	0.299113	0.137224	4.00034e-011	0.0143584	0.00117517	7.24434e-012	5.50569e-012	0.104326	3.32977e-014	0.0332748	1.5704e-008	0.160613	0.600991	6.2863e-008	0.199505	0.299113	-1.71742	0.0998244	0.672689	0.00117517	1	9.9865	99.9366	0	0	0.25	0.25	6194	1	0.359152	-0.207909	2.23628e-009	0.299113	0.0998132	0.474304	0.00123569	
0.525743	0.0226299	-99999	0.299113	0.135793	3.89854e-011	0.0137469	0.0021525	7.32066e-012	5.30964e-012	0.100935	2.96977e-014	0.0282763	1.30891e-008	0.160099	0.603061	5.95716e-008	0.19847	0.299113	-1.72824	0.0848289	0.661627	0.0021525	1	9.7294	99.8852	0	0	0.25	0.25	6195	1	0.304738	-0.207909	2.55185e-009	0.299113	0.0847389	0.464084	0.0022638	
0.508932	0.0387484	-99999	0.299113	0.134683	3.76354e-011	0.0133101	0.00345649	7.38102e-012	5.08387e-012	0.0985335	2.68911e-014	0.0238352	1.08477e-008	0.160276	0.604373	5.62316e-008	0.197813	0.299113	-1.74416	0.0715058	0.654045	0.00345649	1	9.43221	99.8165	0	0	0.25	0.25	6196	1	0.258802	-0.207908	2.78395e-009	0.299113	0.071328	0.457009	0.00363556	
0.493307	0.0575702	-99999	0.299113	0.133149	3.53589e-011	0.0127021	0.00551196	7.46601e-012	4.72198e-012	0.0951153	2.2987e-014	0.018019	8.02273e-009	0.159968	0.606499	5.12261e-008	0.19675	0.299113	-1.75989	0.0540571	0.642523	0.00551196	1	9.03719	99.7085	0	0	0.25	0.25	6197	1	0.1976	-0.207909	2.95781e-009	0.299113	0.0537545	0.446366	0.00579789	
0.468637	0.0621056	-99999	0.299113	0.133033	3.3973e-011	0.0127149	0.00705634	7.47252e-012	4.53295e-012	0.0952942	2.22303e-014	0.0159427	7.05414e-009	0.161413	0.605879	4.90396e-008	0.197061	0.299113	-1.78097	0.0478282	0.643838	0.00705634	1	8.83547	99.6278	0	0	0.25	0.25	6198	1	0.181544	-0.207908	2.93426e-009	0.299113	0.0474544	0.447585	0.0074226	
0.443522	0.0474616	-99999	0.299113	0.13397	3.56991e-011	0.013062	0.00638746	7.4203e-012	4.79679e-012	0.0972113	2.46249e-014	0.0195439	8.77951e-009	0.161051	0.604869	5.25391e-008	0.197565	0.299113	-1.76617	0.0586317	0.649485	0.00638746	1	9.00078	99.6629	0	0	0.25	0.25	6199	1	0.21851	-0.207905	2.94826e-009	0.299113	0.0583218	0.452646	0.00671893	
0.443409	0.0719235	-99999	0.299113	0.132687	3.17285e-011	0.0126236	0.0098461	7.49201e-012	4.22245e-012	0.0948563	2.05301e-014	0.0127599	5.59852e-009	0.162452	0.605775	4.54352e-008	0.197112	0.299113	-1.80208	0.0382798	0.642257	0.0098461	1	8.52379	99.4825	0	0	0.25	0.25	6200	1	0.154439	-0.207903	2.79657e-009	0.299113	0.0377668	0.446596	0.0103576	
0.427897	0.0286398	-99999	0.299113	0.136391	3.74773e-011	0.0141805	0.0045712	7.28855e-012	5.12674e-012	0.103662	3.07901e-014	0.0263722	1.21508e-008	0.16447	0.599999	5.77329e-008	0.2	0.299113	-1.77755	0.0791166	0.673156	0.0045712	1	9.34023	99.758	0	0	0.25	0.25	6201	1	0.30001	-0.207906	2.77006e-009	0.299113	0.0789287	0.474238	0.00480819	
0.396647	0.0286398	-99999	0.299113	0.13681	3.69704e-011	0.0144424	0.00550518	7.26623e-012	5.07293e-012	0.105253	3.16966e-014	0.0261023	1.20277e-008	0.166467	0.598439	5.7329e-008	0.20078	0.299113	-1.79811	0.0783071	0.679512	0.00550518	1	9.24899	99.7091	0	0	0.25	0.25	6202	1	0.304362	-0.207891	2.83212e-009	0.299113	0.0780822	0.480117	0.00579076	
0.40625	0	-99999	0.299113	0.139457	3.86682e-011	0.015734	0.00240046	7.12831e-012	5.40856e-012	0.112489	3.97024e-014	0.0351292	1.6669e-008	0.169489	0.59361	6.29975e-008	0.203195	0.299113	-1.79801	0.105388	0.705526	0.00240046	1	9.72717	99.8714	0	0	0.25	0.25	6203	1	0.406488	-0.207918	1.95647e-009	0.299113	0.105339	0.503791	0.00252457	
0.336891	0.0793866	-99999	0.299113	0.0788129	1.39604e-010	0.000688342	0.0211869	1.26133e-011	1.10352e-011	0.00870804	1.17661e-016	0.00737714	2.60675e-009	0.0311764	0.81452	5.63295e-008	0.0927303	0.299113	-0.427989	0.0221315	0.171857	0.0211869	0.999981	0	98.8948	0	0	0.25	0.250005	6204	1	-0.248969	-0.206844	1.74364e-009	0.299119	0.0210363	0.0793281	0.0222889	
0.372963	0.0824657	-99999	0.299113	0.102225	6.2767e-011	0.00284171	0.0178603	9.72455e-012	6.43541e-012	0.0277163	1.31508e-015	0.0078345	3.1931e-009	0.0663269	0.723309	4.90767e-008	0.138342	0.299113	-0.839794	0.0235036	0.309388	0.0178603	0.999993	0	99.0672	0	0	0.25	0.250002	6205	1	-0.157258	-0.207518	1.82046e-009	0.299115	0.0225919	0.17122	0.0187893	
0.349664	0.102375	-99999	0.299133	0.0216035	1.22517e-006	0	0.0258192	4.60155e-011	2.65464e-008	0	0	0	0.00421943	0	0.999983	1.24998e-005	0	0.299133	0.312286	0.012672	0	0.0258192	0.999996	0	98.6583	0.0830625	0	0.25	0.250001	6206	1	-0.344676	-0.203879	1.40533e-009	0.299135	0.0145187	-0.00763082	0.0271608	
0.363821	0.119994	-99999	0.299113	0.0342194	2.36874e-007	2.48584e-012	0.0280004	2.90506e-011	8.12974e-009	7.24292e-011	2.64581e-037	0.00462509	0.00303189	3.2193e-016	0.999982	9.60445e-006	6.16652e-009	0.299113	0.0830675	0.0229808	0.00462509	0.0280004	0.999991	0	98.5459	0	0	0.25	0.250002	6207	1	-0.316429	-0.207432	1.46085e-009	0.299115	0.021475	0.00455768	0.029455	
0.32775	0.116915	-99999	0.299122	0.0281326	5.548e-007	0	0.0336255	3.53361e-011	1.56543e-008	0	0	0	0.00549465	0	0.999976	1.24997e-005	0	0.299122	0.822345	0.016497	0	0.0336255	0.999989	0	98.2578	0.24714	0	0.25	0.250003	6208	1	-0.32339	-0.205561	1.41447e-009	0.299126	0.0185974	-0.00342611	0.035369	
0.325956	0.161675	-99999	0.299113	0.0409072	1.80454e-007	1.11775e-013	0.0485208	2.43012e-011	7.40375e-009	2.72431e-012	0	0.000187777	0.00798969	1.56057e-019	0.999988	1.24998e-005	1.62304e-010	0.299113	2.32635	0.0245451	0.000187777	0.0485208	1	0	97.4971	0.737098	0	0.25	0.25	6209	1	-0.28723	-0.207919	1.40586e-009	0.299113	0.0257996	0.000187727	0.051024	
0.354207	0.163515	-99999	0.299113	0.0351347	2.84811e-007	2.03989e-013	0.0405296	2.82938e-011	1.00364e-008	5.78876e-012	1.5818e-040	0.000733208	0.00686224	1.75519e-018	0.999987	1.24998e-005	4.67505e-010	0.299113	1.0027	0.0227991	0.000733208	0.0405296	1	0	97.9053	0.299544	0	0.25	0.25	6210	1	-0.30043	-0.207885	1.41616e-009	0.299113	0.0239938	0.000734526	0.0426258	
0.338254	0.190657	-99999	0.299113	0.0432442	1.5275e-007	0	0.0516899	2.29879e-011	6.62515e-009	0	0	0	0.00844614	0	0.999988	1.24998e-005	0	0.299113	4.11704	0.0253511	0	0.0516899	1	0	97.3344	1.33371	0	0.25	0.25	6211	1	-0.281615	-0.207906	1.39469e-009	0.299113	0.0266198	-1.54015e-005	0.0543545	
0.29461	0.158735	-99999	0.299113	0.0468601	1.20048e-007	7.77151e-014	0.0558797	2.12141e-011	5.64215e-009	1.65355e-012	0	6.61893e-005	0.00915237	2.54438e-020	0.999988	1.24999e-005	7.50728e-011	0.299113	3.37128	0.0276683	6.61894e-005	0.0558797	1	0	97.1212	1.08073	0	0.25	0.25	6212	1	-0.269634	-0.207962	1.40391e-009	0.299113	0.0291568	6.43851e-005	0.0587565	
0.310563	0.131593	-99999	0.299113	0.0363369	2.57467e-007	1.62233e-013	0.0424475	2.73577e-011	9.3833e-009	4.45148e-012	0	0.000492831	0.00709705	8.48186e-019	0.999986	1.24998e-005	3.3611e-010	0.299113	3.16732	0.0227824	0.000492832	0.0424475	0.999999	0	97.8076	1.02236	0	0.25	0.25	6213	1	-0.299308	-0.207851	1.41095e-009	0.299113	0.0237562	0.000485978	0.0446417	
0.296405	0.113974	-99999	0.299133	0.0325572	3.57952e-007	0	0.0389149	3.05338e-011	1.16885e-008	0	0	0	0.00635883	0	0.999995	1.24999e-005	0	0.299133	3.43742	0.0190894	0	0.0389149	1.00001	0	97.9892	1.11705	0	0.25	0.249998	6214	1	-0.315521	-0.204695	1.38196e-009	0.29913	0.0200788	-0.00729374	0.0409281	
0.15625	0	-99999	0.299113	0.143905	3.83281e-011	0.018285	0.00585632	6.90797e-012	5.53198e-012	0.126687	5.44764e-014	0.0450774	2.22207e-008	0.178062	0.583988	6.7499e-008	0.208004	0.299113	-1.85098	0.135232	0.754177	0.00585632	0.999996	9.64988	99.6892	0	0	0.25	0.250001	6215	1	0.540177	-0.207679	1.66284e-009	0.299114	0.134899	0.544678	0.0061609	
0.18461	0.0246852	-99999	0.299113	0.134105	4.24641e-011	0.0121301	0.0139788	7.4128e-012	5.71154e-012	0.0901849	2.33641e-014	0.03067	1.49263e-008	0.137773	0.618057	6.40517e-008	0.190976	0.299113	-1.50851	0.0920101	0.599508	0.0139788	1.00001	5.13816	99.2706	0	0	0.25	0.249998	6216	1	0.260689	-0.208445	1.5885e-009	0.29911	0.0913325	0.388883	0.0147056	
0.15336	0.0246852	-99999	0.299113	0.134681	4.27819e-011	0.0122871	0.0156352	7.38108e-012	5.77901e-012	0.0909613	2.40489e-014	0.0323194	1.59327e-008	0.136596	0.618059	6.53668e-008	0.190977	0.299113	-1.4927	0.0969582	0.599736	0.0156352	1.00001	1.05138	99.1855	0	0	0.25	0.249997	6217	1	0.25231	-0.208616	1.59985e-009	0.299109	0.0961633	0.364609	0.016448	
0.345872	0.0227276	-99999	0.299113	0.138148	3.68011e-011	0.0151837	0.00615525	7.19587e-012	5.09907e-012	0.109584	3.52641e-014	0.0281411	1.30756e-008	0.170215	0.59486	5.84055e-008	0.202569	0.299113	-1.8283	0.0844234	0.695909	0.00615525	0.999999	9.23926	99.6748	0	0	0.25	0.25	6218	1	0.338407	-0.20784	2.61417e-009	0.299113	0.084191	0.49505	0.00647473	
