              x	              y	              z	           time	in	                  A	                  B	                  C	                  D	
             72	            7.5	              0	            400	 1	  8.4599990565e-011	  3.7309656858e-006	  1.8418225638e-004	  9.4649211369e-004	
             76	            7.5	              0	            400	 1	  4.6358447956e-011	  2.9533000244e-006	  1.6017227161e-004	  8.5989833275e-004	
             80	            7.5	              0	            400	 1	  2.4845953671e-011	  2.2687611761e-006	  1.3390206267e-004	  7.4668322975e-004	
             84	            7.5	              0	            400	 1	  1.3042345465e-011	  1.6915382842e-006	  1.0769521359e-004	  6.2073099373e-004	
             88	            7.5	              0	            400	 1	  6.7136686708e-012	  1.2240641300e-006	  8.3403910316e-005	  4.9481079958e-004	
             92	            7.5	              0	            400	 1	  3.3941344902e-012	  8.6065049672e-007	  6.2321843759e-005	  3.7924832301e-004	
             96	            7.5	              0	            400	 1	  1.6676833564e-012	  5.8012742238e-007	  4.4362223091e-005	  2.7607656330e-004	
            100	            7.5	              0	            400	 1	  1.0725425686e-012	  4.5635357892e-007	  3.6011632813e-005	  2.2696479145e-004	
              0	            8.5	              0	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	            8.5	              0	            400	 1	  1.9680064345e-010	  2.4266493562e-009	  5.5923654791e-010	  0.0000000000e+000	
              8	            8.5	              0	            400	 1	  1.3179457542e-009	  1.0436738697e-007	  2.6739624051e-007	  1.0583128526e-007	
             12	            8.5	              0	            400	 1	  3.5207647364e-009	  4.8308318691e-007	  1.9586737452e-006	  1.5601615509e-006	
             16	            8.5	              0	            400	 1	  6.1634415449e-009	  1.2949712877e-006	  6.8847698561e-006	  7.2672793006e-006	
             20	            8.5	              0	            400	 1	  8.3306087483e-009	  2.5766357720e-006	  1.7027667867e-005	  2.1943085258e-005	
             24	            8.5	              0	            400	 1	  9.4034362805e-009	  4.2150486489e-006	  3.3827316631e-005	  5.1506138056e-005	
             28	            8.5	              0	            400	 1	  9.2769206815e-009	  5.9902315746e-006	  5.7667585598e-005	  1.0198693800e-004	
             32	            8.5	              0	            400	 1	  8.2370773831e-009	  7.6518202731e-006	  8.7723971699e-005	  1.7828193178e-004	
             36	            8.5	              0	            400	 1	  6.7147877060e-009	  8.9878860262e-006	  1.2212972019e-004	  2.8294214433e-004	
             40	            8.5	              0	            400	 1	  5.0985627349e-009	  9.8654532076e-006	  1.5830870786e-004	  4.1502386031e-004	
             44	            8.5	              0	            400	 1	  3.6463571869e-009	  1.0239263614e-005	  1.9332953530e-004	  5.6908369465e-004	
             48	            8.5	              0	            400	 1	  2.4779277756e-009	  1.0137114480e-005	  2.2421413642e-004	  7.3465347034e-004	
             52	            8.5	              0	            400	 1	  1.6112849631e-009	  9.6351334983e-006	  2.4821866136e-004	  8.9672639438e-004	
             56	            8.5	              0	            400	 1	  1.0081524293e-009	  8.8330756709e-006	  2.6312573459e-004	  1.0376482471e-003	
             60	            8.5	              0	            400	 1	  6.0964643074e-010	  7.8351412861e-006	  2.6754803157e-004	  1.1402732211e-003	
             64	            8.5	              0	            400	 1	  3.5758330310e-010	  6.7377928298e-006	  2.6118014511e-004	  1.1915870335e-003	
             68	            8.5	              0	            400	 1	  2.0402037523e-010	  5.6233291222e-006	  2.4490078420e-004	  1.1856316247e-003	
             72	            8.5	              0	            400	 1	  1.1349492264e-010	  4.5570380304e-006	  2.2065345330e-004	  1.1247351990e-003	
             76	            8.5	              0	            400	 1	  6.1674839940e-011	  3.5862679413e-006	  1.9110978802e-004	  1.0186794973e-003	
             80	            8.5	              0	            400	 1	  3.2790843968e-011	  2.7407291760e-006	  1.5920092028e-004	  8.8218914665e-004	
             84	            8.5	              0	            400	 1	  1.7080446295e-011	  2.0339499472e-006	  1.2764605853e-004	  7.3165317742e-004	
             88	            8.5	              0	            400	 1	  8.7270552128e-012	  1.4657324398e-006	  9.8583981627e-005	  5.8200998422e-004	
             92	            8.5	              0	            400	 1	  4.3803445000e-012	  1.0267178204e-006	  7.3484362042e-005	  4.4523828103e-004	
             96	            8.5	              0	            400	 1	  2.1374522318e-012	  6.8973748717e-007	  5.2192227681e-005	  3.2355281965e-004	
            100	            8.5	              0	            400	 1	  1.3683466841e-012	  5.4151011641e-007	  4.2313607874e-005	  2.6572862130e-004	
              0	            9.5	              0	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	            9.5	              0	            400	 1	  3.6533640680e-010	  6.4609447771e-009	  1.5290103077e-009	  0.0000000000e+000	
              8	            9.5	              0	            400	 1	  2.2551356692e-009	  1.6615057163e-007	  4.2448016433e-007	  1.8087615885e-007	
             12	            9.5	              0	            400	 1	  5.7747062670e-009	  7.2322098988e-007	  2.8576446685e-006	  2.2584280678e-006	
             16	            9.5	              0	            400	 1	  9.7973838080e-009	  1.8701057124e-006	  9.6484006843e-006	  1.0022111334e-005	
             20	            9.5	              0	            400	 1	  1.2910830055e-008	  3.6222250701e-006	  2.3209376211e-005	  2.9377974734e-005	
             24	            9.5	              0	            400	 1	  1.4264069408e-008	  5.7967538387e-006	  4.5112139401e-005	  6.7447243545e-005	
             28	            9.5	              0	            400	 1	  1.3812279890e-008	  8.0852253284e-006	  7.5513800042e-005	  1.3115932332e-004	
             32	            9.5	              0	            400	 1	  1.2062576991e-008	  1.0160053515e-005	  1.1307086535e-004	  2.2577246267e-004	
             36	            9.5	              0	            400	 1	  9.6867107492e-009	  1.1761226155e-005	  1.5523873700e-004	  3.5354298143e-004	
             40	            9.5	              0	            400	 1	  7.2545357835e-009	  1.2741112489e-005	  1.9874206831e-004	  5.1254007258e-004	
             44	            9.5	              0	            400	 1	  5.1228535706e-009	  1.3067360364e-005	  2.4002980902e-004	  6.9565609952e-004	
             48	            9.5	              0	            400	 1	  3.4407529265e-009	  1.2797561960e-005	  2.7563781864e-004	  8.9015784779e-004	
             52	            9.5	              0	            400	 1	  2.2132231344e-009	  1.2044300583e-005	  3.0249189256e-004	  1.0783587842e-003	
             56	            9.5	              0	            400	 1	  1.3708730322e-009	  1.0942892022e-005	  3.1820866413e-004	  1.2398488369e-003	
             60	            9.5	              0	            400	 1	  8.2120246580e-010	  9.6277827258e-006	  3.2140473942e-004	  1.3551161786e-003	
             64	            9.5	              0	            400	 1	  4.7740800999e-010	  8.2186377005e-006	  3.1194965211e-004	  1.4096511307e-003	
             68	            9.5	              0	            400	 1	  2.7010239211e-010	  6.8139780694e-006	  2.9105462445e-004	  1.3972091173e-003	
             72	            9.5	              0	            400	 1	  1.4905482603e-010	  5.4892523712e-006	  2.6111608322e-004	  1.3211113421e-003	
             76	            9.5	              0	            400	 1	  8.0378693516e-011	  4.2970326920e-006	  2.2531864835e-004	  1.1931849343e-003	
             80	            9.5	              0	            400	 1	  4.2420824676e-011	  3.2683793732e-006	  1.8709495410e-004	  1.0308042614e-003	
             84	            9.5	              0	            400	 1	  2.1939978273e-011	  2.4152680686e-006	  1.4958932056e-004	  8.5308881249e-004	
             88	            9.5	              0	            400	 1	  1.1133276317e-011	  1.7339303218e-006	  1.1524436887e-004	  6.7732589031e-004	
             92	            9.5	              0	            400	 1	  5.5511228734e-012	  1.2104490118e-006	  8.5712483204e-005	  5.1727205125e-004	
             96	            9.5	              0	            400	 1	  2.6915921916e-012	  8.1067553271e-007	  6.0755530824e-005	  3.7531398629e-004	
            100	            9.5	              0	            400	 1	  1.7157866224e-012	  6.3531824590e-007	  4.9199270580e-005	  3.0796152481e-004	
              0	           10.5	              0	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	           10.5	              0	            400	 1	  6.4120825051e-010	  1.3321555190e-008	  3.1808903742e-009	  0.0000000000e+000	
              8	           10.5	              0	            400	 1	  3.6863728414e-009	  2.5325498161e-007	  6.4256326997e-007	  2.8691761348e-007	
             12	           10.5	              0	            400	 1	  9.0786136242e-009	  1.0449923237e-006	  4.0286605094e-006	  3.1563170278e-006	
             16	           10.5	              0	            400	 1	  1.4963909705e-008	  2.6162389217e-006	  1.3126920169e-005	  1.3430344651e-005	
             20	           10.5	              0	            400	 1	  1.9268336129e-008	  4.9457108295e-006	  3.0800820698e-005	  3.8345685442e-005	
             24	           10.5	              0	            400	 1	  2.0879101909e-008	  7.7588617265e-006	  5.8700514007e-005	  8.6303814119e-005	
             28	           10.5	              0	            400	 1	  1.9881829962e-008	  1.0639769396e-005	  9.6650658091e-005	  1.6511813658e-004	
             32	           10.5	              0	            400	 1	  1.7106205384e-008	  1.3172805149e-005	  1.4266535460e-004	  2.8030443330e-004	
             36	           10.5	              0	            400	 1	  1.3551864155e-008	  1.5048121285e-005	  1.9341311187e-004	  4.3365569022e-004	
             40	           10.5	              0	            400	 1	  1.0023441333e-008	  1.6108550666e-005	  2.4484398332e-004	  6.2205356477e-004	
             44	           10.5	              0	            400	 1	  6.9972057726e-009	  1.6343357398e-005	  2.9275095985e-004	  8.3652210684e-004	
             48	           10.5	              0	            400	 1	  4.6499646895e-009	  1.5849213315e-005	  3.3318132500e-004	  1.0618755095e-003	
             52	           10.5	              0	            400	 1	  2.9617263950e-009	  1.4783175580e-005	  3.6275236576e-004	  1.2775901926e-003	
             56	           10.5	              0	            400	 1	  1.8177822068e-009	  1.3322102724e-005	  3.7895157452e-004	  1.4603855056e-003	
             60	           10.5	              0	            400	 1	  1.0796313129e-009	  1.1634554208e-005	  3.8044383007e-004	  1.5883246780e-003	
