         X	         Y	         Z	         A	         B	         C	         D	
  52.00000	   7.50000	   0.00000	    0.4152060730E-08	    0.5636561418E-05	    0.1054527231E-03	    0.3382031436E-03	
  56.00000	   7.50000	   0.00000	    0.2817676157E-08	    0.5407925450E-05	    0.1158896468E-03	    0.4036674771E-03	
  60.00000	   7.50000	   0.00000	    0.1835597804E-08	    0.4998630558E-05	    0.1220864604E-03	    0.4591200685E-03	
  64.00000	   7.50000	   0.00000	    0.1154466379E-08	    0.4464458586E-05	    0.1234469066E-03	    0.4979213664E-03	
  68.00000	   7.50000	   0.00000	    0.7042389274E-09	    0.3858914752E-05	    0.1198171162E-03	    0.5147828517E-03	
  72.00000	   7.50000	   0.00000	    0.4182473785E-09	    0.3229010236E-05	    0.1115375128E-03	    0.5069299502E-03	
  76.00000	   7.50000	   0.00000	    0.2425590144E-09	    0.2613587375E-05	    0.9943605311E-04	    0.4748946969E-03	
  80.00000	   7.50000	   0.00000	    0.1376688736E-09	    0.2042899986E-05	    0.8473702846E-04	    0.4226193084E-03	
  84.00000	   7.50000	   0.00000	    0.7657835243E-10	    0.1538548836E-05	    0.6888320947E-04	    0.3567404742E-03	
  88.00000	   7.50000	   0.00000	    0.4177107727E-10	    0.1113478868E-05	    0.5330358067E-04	    0.2852112657E-03	
  92.00000	   7.50000	   0.00000	    0.2233561758E-10	    0.7722327240E-06	    0.3918587472E-04	    0.2156699132E-03	
  96.00000	   7.50000	   0.00000	    0.1169298193E-10	    0.5118127153E-06	    0.2731645140E-04	    0.1540526954E-03	
 100.00000	   7.50000	   0.00000	    0.5980442584E-11	    0.3233228866E-06	    0.1802646878E-04	    0.1038270762E-03	
   0.00000	   8.50000	   0.00000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   8.50000	   0.00000	    0.1442868937E-09	    0.9974280417E-08	    0.4741646865E-07	    0.5847054606E-07	
   8.00000	   8.50000	   0.00000	    0.7541195266E-09	    0.5616353600E-07	    0.2775229130E-06	    0.3522148643E-06	
  12.00000	   8.50000	   0.00000	    0.2343314207E-08	    0.1969068644E-06	    0.1035294059E-05	    0.1375896027E-05	
  16.00000	   8.50000	   0.00000	    0.5240766294E-08	    0.5180059360E-06	    0.2957552042E-05	    0.4177555003E-05	
  20.00000	   8.50000	   0.00000	    0.9120213512E-08	    0.1099743056E-05	    0.6934615798E-05	    0.1053728647E-04	
  24.00000	   8.50000	   0.00000	    0.1297182511E-07	    0.1968751240E-05	    0.1389684682E-04	    0.2292871573E-04	
  28.00000	   8.50000	   0.00000	    0.1564319297E-07	    0.3067995093E-05	    0.2449605900E-04	    0.4418120170E-04	
  32.00000	   8.50000	   0.00000	    0.1646721484E-07	    0.4266296165E-05	    0.3883093813E-04	    0.7689920627E-04	
  36.00000	   8.50000	   0.00000	    0.1549143375E-07	    0.5399836970E-05	    0.5633629667E-04	    0.1227958243E-03	
  40.00000	   8.50000	   0.00000	    0.1327436822E-07	    0.6320607991E-05	    0.7585916391E-04	    0.1821057710E-03	
  44.00000	   8.50000	   0.00000	    0.1052203601E-07	    0.6930121975E-05	    0.9586114791E-04	    0.2531858247E-03	
  48.00000	   8.50000	   0.00000	    0.7812691058E-08	    0.7190560263E-05	    0.1146592676E-03	    0.3323503670E-03	
  52.00000	   8.50000	   0.00000	    0.5489741917E-08	    0.7117375130E-05	    0.1306393607E-03	    0.4139685365E-03	
  56.00000	   8.50000	   0.00000	    0.3681061513E-08	    0.6762302418E-05	    0.1424173281E-03	    0.4908644996E-03	
  60.00000	   8.50000	   0.00000	    0.2371521714E-08	    0.6195026580E-05	    0.1489567108E-03	    0.5550721282E-03	
  64.00000	   8.50000	   0.00000	    0.1476199073E-08	    0.5488535888E-05	    0.1496622035E-03	    0.5989493512E-03	
  68.00000	   8.50000	   0.00000	    0.8919044937E-09	    0.4709898535E-05	    0.1444572641E-03	    0.6165339552E-03	
  72.00000	   8.50000	   0.00000	    0.5250059094E-09	    0.3915883679E-05	    0.1338308349E-03	    0.6048581595E-03	
  76.00000	   8.50000	   0.00000	    0.3019679094E-09	    0.3151763730E-05	    0.1188204247E-03	    0.5648250971E-03	
  80.00000	   8.50000	   0.00000	    0.1700820446E-09	    0.2451562577E-05	    0.1009014675E-03	    0.5012849304E-03	
  84.00000	   8.50000	   0.00000	    0.9394370618E-10	    0.1838587253E-05	    0.8177986239E-04	    0.4221672644E-03	
  88.00000	   8.50000	   0.00000	    0.5091355447E-10	    0.1325868246E-05	    0.6312442747E-04	    0.3368581498E-03	
  92.00000	   8.50000	   0.00000	    0.2706507911E-10	    0.9167452406E-06	    0.4630713856E-04	    0.2542996319E-03	
  96.00000	   8.50000	   0.00000	    0.1409445772E-10	    0.6060360105E-06	    0.3222273500E-04	    0.1813878686E-03	
 100.00000	   8.50000	   0.00000	    0.7175039774E-11	    0.3820193147E-06	    0.2123183392E-04	    0.1221017255E-03	
   0.00000	   9.50000	   0.00000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   9.50000	   0.00000	    0.2197382163E-09	    0.1415561394E-07	    0.6479261673E-07	    0.7762207792E-07	
   8.00000	   9.50000	   0.00000	    0.1140331296E-08	    0.7925219825E-07	    0.3774266192E-06	    0.4657359736E-06	
  12.00000	   9.50000	   0.00000	    0.3504754757E-08	    0.2754002932E-06	    0.1397631804E-05	    0.1808179302E-05	
  16.00000	   9.50000	   0.00000	    0.7731051673E-08	    0.7164381176E-06	    0.3955465411E-05	    0.5447124932E-05	
  20.00000	   9.50000	   0.00000	    0.1324685297E-07	    0.1501889639E-05	    0.9176160411E-05	    0.1361663021E-04	
  24.00000	   9.50000	   0.00000	    0.1853629593E-07	    0.2652928343E-05	    0.1818152439E-04	    0.2934561255E-04	
  28.00000	   9.50000	   0.00000	    0.2198965020E-07	    0.4078610180E-05	    0.3168099811E-04	    0.5599279520E-04	
  32.00000	   9.50000	   0.00000	    0.2277985483E-07	    0.5596827151E-05	    0.4965203549E-04	    0.9651510479E-04	
  36.00000	   9.50000	   0.00000	    0.2110360043E-07	    0.6994039604E-05	    0.7124892375E-04	    0.1526808327E-03	
  40.00000	   9.50000	   0.00000	    0.1782292112E-07	    0.8088198764E-05	    0.9494520041E-04	    0.2244251746E-03	
  44.00000	   9.50000	   0.00000	    0.1393669220E-07	    0.8768035399E-05	    0.1188149619E-03	    0.3094578223E-03	
  48.00000	   9.50000	   0.00000	    0.1021770006E-07	    0.9001811709E-05	    0.1408372924E-03	    0.4031532091E-03	
  52.00000	   9.50000	   0.00000	    0.7095484967E-08	    0.8823359471E-05	    0.1591460410E-03	    0.4987320785E-03	
  56.00000	   9.50000	   0.00000	    0.4705925878E-08	    0.8307991092E-05	    0.1722026565E-03	    0.5877685609E-03	
  60.00000	   9.50000	   0.00000	    0.3001101228E-08	    0.7548667360E-05	    0.1789103613E-03	    0.6610767846E-03	
  64.00000	   9.50000	   0.00000	    0.1850523415E-08	    0.6638123403E-05	    0.1786993153E-03	    0.7099843370E-03	
  68.00000	   9.50000	   0.00000	    0.1108294272E-08	    0.5658412379E-05	    0.1715965573E-03	    0.7278616249E-03	
  72.00000	   9.50000	   0.00000	    0.6470804952E-09	    0.4676631475E-05	    0.1582654566E-03	    0.7115893005E-03	
  76.00000	   9.50000	   0.00000	    0.3693737498E-09	    0.3744486040E-05	    0.1399774039E-03	    0.6625160247E-03	
  80.00000	   9.50000	   0.00000	    0.2065936090E-09	    0.2899443349E-05	    0.1184807376E-03	    0.5864991728E-03	
  84.00000	   9.50000	   0.00000	    0.1133743388E-09	    0.2166029272E-05	    0.9576258444E-04	    0.4928719341E-03	
  88.00000	   9.50000	   0.00000	    0.6108049437E-10	    0.1556816684E-05	    0.7374488264E-04	    0.3925587954E-03	
  92.00000	   9.50000	   0.00000	    0.3229494817E-10	    0.1073401940E-05	    0.5399146560E-04	    0.2958902068E-03	
  96.00000	   9.50000	   0.00000	    0.1673651570E-10	    0.7079115807E-06	    0.3750723352E-04	    0.2107754972E-03	
 100.00000	   9.50000	   0.00000	    0.8483330398E-11	    0.4453434916E-06	    0.2467894061E-04	    0.1417242410E-03	
   0.00000	  10.50000	   0.00000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  10.50000	   0.00000	    0.3219598734E-09	    0.1948691298E-07	    0.8621774494E-07	    0.1006299153E-06	
   8.00000	  10.50000	   0.00000	    0.1660042650E-08	    0.1085284555E-06	    0.5000413099E-06	    0.6015857204E-06	
  12.00000	  10.50000	   0.00000	    0.5051500635E-08	    0.3740846080E-06	    0.1839165004E-05	    0.2322367330E-05	
  16.00000	  10.50000	   0.00000	    0.1100470926E-07	    0.9632582452E-06	    0.5160538601E-05	    0.6945673778E-05	
  20.00000	  10.50000	   0.00000	    0.1859340836E-07	    0.1996113299E-05	    0.1185541065E-04	    0.1721961013E-04	
  24.00000	  10.50000	   0.00000	    0.2563712773E-07	    0.3483170366E-05	    0.2324745885E-04	    0.3678369826E-04	
  28.00000	  10.50000	   0.00000	    0.2996632847E-07	    0.5289427913E-05	    0.4008273627E-04	    0.6955382792E-04	
  32.00000	  10.50000	   0.00000	    0.3059778011E-07	    0.7171149555E-05	    0.6216882032E-04	    0.1188243746E-03	
  36.00000	  10.50000	   0.00000	    0.2795682412E-07	    0.8857865188E-05	    0.8831824543E-04	    0.1863598937E-03	
  40.00000	  10.50000	   0.00000	    0.2330405128E-07	    0.1013138825E-04	    0.1165745530E-03	    0.2717049819E-03	
  44.00000	  10.50000	   0.00000	    0.1800059744E-07	    0.1086995052E-04	    0.1445847165E-03	    0.3718171692E-03	
  48.00000	  10.50000	   0.00000	    0.1304698632E-07	    0.1105268517E-04	    0.1699716116E-03	    0.4810295392E-03	
  52.00000	  10.50000	   0.00000	    0.8964221841E-08	    0.1073722718E-04	    0.1906182197E-03	    0.5913297206E-03	
  56.00000	  10.50000	   0.00000	    0.5886728211E-08	    0.1002724181E-04	    0.2048466754E-03	    0.6929811851E-03	
  60.00000	  10.50000	   0.00000	    0.3719727666E-08	    0.9042498135E-05	    0.2115229686E-03	    0.7755448768E-03	
  64.00000	  10.50000	   0.00000	    0.2274090344E-08	    0.7897685319E-05	    0.2101287324E-03	    0.8293124356E-03	
  68.00000	  10.50000	   0.00000	    0.1351173199E-08	    0.6690932291E-05	    0.2008201690E-03	    0.8470085585E-03	
  72.00000	  10.50000	   0.00000	    0.7830670966E-09	    0.5499951222E-05	    0.1844584137E-03	    0.8254094791E-03	
  76.00000	  10.50000	   0.00000	    0.4439343387E-09	    0.4382665271E-05	    0.1625689914E-03	    0.7663779853E-03	
  80.00000	  10.50000	   0.00000	    0.2467167765E-09	    0.3379505463E-05	    0.1371898641E-03	    0.6768614684E-03	
  84.00000	  10.50000	   0.00000	    0.1345975117E-09	    0.2515633627E-05	    0.1106021605E-03	    0.5676833141E-03	
  88.00000	  10.50000	   0.00000	    0.7212321372E-10	    0.1802574392E-05	    0.8498935351E-04	    0.4513849906E-03	
  92.00000	  10.50000	   0.00000	    0.3794619765E-10	    0.1239631377E-05	    0.6211096988E-04	    0.3397453045E-03	
  96.00000	  10.50000	   0.00000	    0.1957817840E-10	    0.8157531577E-06	    0.4308155226E-04	    0.2417217473E-03	
 100.00000	  10.50000	   0.00000	    0.9884599781E-11	    0.5122405124E-06	    0.2830990029E-04	    0.1623639263E-03	
   0.00000	  11.50000	   0.00000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  11.50000	   0.00000	    0.4534039610E-09	    0.2599808842E-07	    0.1116386625E-06	    0.1273160142E-06	
   8.00000	  11.50000	   0.00000	    0.2324414382E-08	    0.1441108436E-06	    0.6449296870E-06	    0.7586084477E-06	
  12.00000	  11.50000	   0.00000	    0.7011049565E-08	    0.4931321761E-06	    0.2357609975E-05	    0.2913497713E-05	
  16.00000	  11.50000	   0.00000	    0.1510571058E-07	    0.1258227762E-05	    0.6564243861E-05	    0.8656693512E-05	
  20.00000	  11.50000	   0.00000	    0.2520755915E-07	    0.2580540146E-05	    0.1494805835E-04	    0.2130134870E-04	
  24.00000	  11.50000	   0.00000	    0.3430683491E-07	    0.4454071781E-05	    0.2903889695E-04	    0.4513990711E-04	
  28.00000	  11.50000	   0.00000	    0.3957812380E-07	    0.6689557785E-05	    0.4959391759E-04	    0.8465892543E-04	
  32.00000	  11.50000	   0.00000	    0.3989837431E-07	    0.8971658220E-05	    0.7620179033E-04	    0.1434638250E-03	
  36.00000	  11.50000	   0.00000	    0.3601046984E-07	    0.1096696713E-04	    0.1072766199E-03	    0.2232521138E-03	
  40.00000	  11.50000	   0.00000	    0.2967104068E-07	    0.1242024838E-04	    0.1403838605E-03	    0.3230917732E-03	
  44.00000	  11.50000	   0.00000	    0.2267018462E-07	    0.1320231256E-04	    0.1727138599E-03	    0.4390978277E-03	
  48.00000	  11.50000	   0.00000	    0.1626498468E-07	    0.1330822962E-04	    0.2015246185E-03	    0.5644834060E-03	
  52.00000	  11.50000	   0.00000	    0.1106956441E-07	    0.1282469500E-04	    0.2244569436E-03	    0.6899464373E-03	
  56.00000	  11.50000	   0.00000	    0.7205266459E-08	    0.1188806562E-04	    0.2397136252E-03	    0.8044093001E-03	
  60.00000	  11.50000	   0.00000	    0.4515550606E-08	    0.1064791424E-04	    0.2461485374E-03	    0.8961749618E-03	
  64.00000	  11.50000	   0.00000	    0.2739538600E-08	    0.9242579666E-05	    0.2433202965E-03	    0.9545168148E-03	
  68.00000	  11.50000	   0.00000	    0.1616143004E-08	    0.7786937603E-05	    0.2315372020E-03	    0.9715497536E-03	
  72.00000	  11.50000	   0.00000	    0.9304223978E-09	    0.6369294575E-05	    0.2118770869E-03	    0.9439949235E-03	
  76.00000	  11.50000	   0.00000	    0.5242195713E-09	    0.5053373790E-05	    0.1861341449E-03	    0.8742866754E-03	
  80.00000	  11.50000	   0.00000	    0.2896667730E-09	    0.3881973735E-05	    0.1566462259E-03	    0.7705219375E-03	
  84.00000	  11.50000	   0.00000	    0.1571918703E-09	    0.2880258435E-05	    0.1259947737E-03	    0.6450694122E-03	
  88.00000	  11.50000	   0.00000	    0.8382001192E-10	    0.2058111627E-05	    0.9662753542E-04	    0.5121321985E-03	
  92.00000	  11.50000	   0.00000	    0.4390444476E-10	    0.1412028464E-05	    0.7049936011E-04	    0.3849672443E-03	
  96.00000	  11.50000	   0.00000	    0.2256160334E-10	    0.9273511825E-06	    0.4883156492E-04	    0.2735934792E-03	
 100.00000	  11.50000	   0.00000	    0.1135021843E-10	    0.5813399879E-06	    0.3205041142E-04	    0.1835987444E-03	
   0.00000	  12.50000	   0.00000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  12.50000	   0.00000	    0.6133769055E-09	    0.3359490609E-07	    0.1405881129E-06	    0.1571251552E-06	
   8.00000	  12.50000	   0.00000	    0.3129059059E-08	    0.1854561989E-06	    0.8093519240E-06	    0.9334811388E-06	
  12.00000	  12.50000	   0.00000	    0.9366670566E-08	    0.6305881800E-06	    0.2942761834E-05	    0.3568751628E-05	
  16.00000	  12.50000	   0.00000	    0.1998983724E-07	    0.1596107644E-05	    0.8137688321E-05	    0.1054204116E-04	
  20.00000	  12.50000	   0.00000	    0.3300281072E-07	    0.3243990408E-05	    0.1838760815E-04	    0.2576833632E-04	
  24.00000	  12.50000	   0.00000	    0.4441324992E-07	    0.5545812865E-05	    0.3542635231E-04	    0.5421804575E-04	
  28.00000	  12.50000	   0.00000	    0.5065982599E-07	    0.8248826468E-05	    0.5999476522E-04	    0.1009460830E-03	
  32.00000	  12.50000	   0.00000	    0.5050612176E-07	    0.1095781948E-04	    0.9141799974E-04	    0.1698334052E-03	
  36.00000	  12.50000	   0.00000	    0.4510109289E-07	    0.1327221168E-04	    0.1276650668E-03	    0.2624485516E-03	
  40.00000	  12.50000	   0.00000	    0.3678715106E-07	    0.1490005013E-04	    0.1657882441E-03	    0.3773098917E-03	
  44.00000	  12.50000	   0.00000	    0.2784065803E-07	    0.1570827459E-04	    0.2025046816E-03	    0.5096228573E-03	
  48.00000	  12.50000	   0.00000	    0.1979697432E-07	    0.1571273179E-04	    0.2347093408E-03	    0.6514325208E-03	
  52.00000	  12.50000	   0.00000	    0.1336133401E-07	    0.1503375950E-04	    0.2598164396E-03	    0.7921246923E-03	
  56.00000	  12.50000	   0.00000	    0.8629489674E-08	    0.1384389303E-04	    0.2759325385E-03	    0.9192844057E-03	
  60.00000	  12.50000	   0.00000	    0.5368943785E-08	    0.1232468339E-04	    0.2819243939E-03	    0.1019982426E-02	
  64.00000	  12.50000	   0.00000	    0.3235272751E-08	    0.1063914233E-04	    0.2774504096E-03	    0.1082514832E-02	
  68.00000	  12.50000	   0.00000	    0.1896559423E-08	    0.8919078540E-05	    0.2629892330E-03	    0.1098434889E-02	
  72.00000	  12.50000	   0.00000	    0.1085438296E-08	    0.7263063755E-05	    0.2398481531E-03	    0.1064456421E-02	
  76.00000	  12.50000	   0.00000	    0.6082070125E-09	    0.5740036345E-05	    0.2100973660E-03	    0.9836263324E-03	
  80.00000	  12.50000	   0.00000	    0.3343627635E-09	    0.4394501196E-05	    0.1763772228E-03	    0.8652209965E-03	
  84.00000	  12.50000	   0.00000	    0.1805903582E-09	    0.3250995523E-05	    0.1415684290E-03	    0.7231714259E-03	
  88.00000	  12.50000	   0.00000	    0.9587850535E-10	    0.2317220241E-05	    0.1083794801E-03	    0.5733470527E-03	
  92.00000	  12.50000	   0.00000	    0.5002149091E-10	    0.1586426901E-05	    0.7895571197E-04	    0.4304779337E-03	
  96.00000	  12.50000	   0.00000	    0.2561299934E-10	    0.1040021673E-05	    0.5462006377E-04	    0.3056332667E-03	
 100.00000	  12.50000	   0.00000	    0.1284415062E-10	    0.6509872646E-06	    0.3581151654E-04	    0.2049254637E-03	
   0.00000	  13.50000	   0.00000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  13.50000	   0.00000	    0.7971263121E-09	    0.4203740316E-07	    0.1721367701E-06	    0.1890973882E-06	
   8.00000	  13.50000	   0.00000	    0.4049801649E-08	    0.2312524690E-06	    0.9880197053E-06	    0.1120570995E-05	
  12.00000	  13.50000	   0.00000	    0.1204648345E-07	    0.7820634987E-06	    0.3575757097E-05	    0.4267025719E-05	
  16.00000	  13.50000	   0.00000	    0.2550555860E-07	    0.1966041748E-05	    0.9830059518E-05	    0.1254106199E-04	
  20.00000	  13.50000	   0.00000	    0.4173358722E-07	    0.3965040223E-05	    0.2206293273E-04	    0.3047722178E-04	
  24.00000	  13.50000	   0.00000	    0.5563392593E-07	    0.6723031762E-05	    0.4220373123E-04	    0.6372801695E-04	
  28.00000	  13.50000	   0.00000	    0.6285446112E-07	    0.9916690776E-05	    0.7095082730E-04	    0.1178980025E-03	
  32.00000	  13.50000	   0.00000	    0.6207707064E-07	    0.1306535727E-04	    0.1073308326E-03	    0.1971022232E-03	
  36.00000	  13.50000	   0.00000	    0.5493283034E-07	    0.1569928943E-04	    0.1488364428E-03	    0.3027260227E-03	
  40.00000	  13.50000	   0.00000	    0.4442050130E-07	    0.1749134228E-04	    0.1919888688E-03	    0.4326861167E-03	
  44.00000	  13.50000	   0.00000	    0.3334371072E-07	    0.1830819023E-04	    0.2330306422E-03	    0.5812424049E-03	
  48.00000	  13.50000	   0.00000	    0.2352833249E-07	    0.1819051280E-04	    0.2685062867E-03	    0.7392608890E-03	
  52.00000	  13.50000	   0.00000	    0.1576551429E-07	    0.1729567019E-04	    0.2956247013E-03	    0.8948316093E-03	
