              x	              y	              z	           time	in	          Cl	
        0.00086	        0.00096	              0              4	 1	  0 
        0.00088	        0.00096	              0              4	 1	  0 
         0.0009	        0.00096	              0              4	 1	  0 
        0.00092	        0.00096	              0              4	 1	  0 
        0.00094	        0.00096	              0              4	 1	  0 
        0.00096	        0.00096	              0              4	 1	  0 
        0.00098	        0.00096	              0              4	 1	  0 
          0.001	        0.00096	              0              4	 1	  0 
              0        0.00098	              0              4	 1	  0 
          2e-05	        0.00098	              0              4	 1	  0 
          4e-05	        0.00098	              0              4	 1	  0 
          6e-05	        0.00098	              0              4	 1	  0 
          8e-05	        0.00098	              0              4	 1	  0 
         0.0001	        0.00098	              0              4	 1	  0 
        0.00012	        0.00098	              0              4	 1	  0 
        0.00014	        0.00098	              0              4	 1	  0 
        0.00016	        0.00098	              0              4	 1	  0 
        0.00018	        0.00098	              0              4	 1	  0 
         0.0002	        0.00098	              0              4	 1	  0 
        0.00022	        0.00098	              0              4	 1	  0 
        0.00024	        0.00098	              0              4	 1	  0 
        0.00026	        0.00098	              0              4	 1	  0 
        0.00028	        0.00098	              0              4	 1	  0 
         0.0003	        0.00098	              0              4	 1	  0 
        0.00032	        0.00098	              0              4	 1	  0 
        0.00034	        0.00098	              0              4	 1	  0 
        0.00036	        0.00098	              0              4	 1	  0 
        0.00038	        0.00098	              0              4	 1	  0 
         0.0004	        0.00098	              0              4	 1	  0 
        0.00042	        0.00098	              0              4	 1	  0 
        0.00044	        0.00098	              0              4	 1	  0 
        0.00046	        0.00098	              0              4	 1	  0 
        0.00048	        0.00098	              0              4	 1	  0 
         0.0005	        0.00098	              0              4	 1	  0 
        0.00052	        0.00098	              0              4	 1	  0 
        0.00054	        0.00098	              0              4	 1	  0 
        0.00056	        0.00098	              0              4	 1	  0 
        0.00058	        0.00098	              0              4	 1	  0 
         0.0006	        0.00098	              0              4	 1	  0 
        0.00062	        0.00098	              0              4	 1	  0 
        0.00064	        0.00098	              0              4	 1	  0 
        0.00066	        0.00098	              0              4	 1	  0 
        0.00068	        0.00098	              0              4	 1	  0 
         0.0007	        0.00098	              0              4	 1	  0 
        0.00072	        0.00098	              0              4	 1	  0 
        0.00074	        0.00098	              0              4	 1	  0 
        0.00076	        0.00098	              0              4	 1	  0 
        0.00078	        0.00098	              0              4	 1	  0 
         0.0008	        0.00098	              0              4	 1	  0 
        0.00082	        0.00098	              0              4	 1	  0 
