         x	         y	         z	         A	         B	         C	         D	
 124.00000	   5.50000	   5.50000	    0.3588605495E-12	    0.4092495286E-07	    0.2647735784E-05	    0.1640260539E-04	
 128.00000	   5.50000	   5.50000	    0.1389602383E-12	    0.1736505578E-07	    0.1144522237E-05	    0.7156705870E-05	
 132.00000	   5.50000	   5.50000	    0.5136736320E-13	    0.6944474987E-08	    0.4651983320E-06	    0.2932916763E-05	
 136.00000	   5.50000	   5.50000	    0.1807401498E-13	    0.2614957266E-08	    0.1776877800E-06	    0.1128454084E-05	
 140.00000	   5.50000	   5.50000	    0.6038251888E-14	    0.9264080450E-09	    0.6374724033E-07	    0.4074768804E-06	
 144.00000	   5.50000	   5.50000	    0.1911343473E-14	    0.3085719035E-09	    0.2147138717E-07	    0.1380435853E-06	
 148.00000	   5.50000	   5.50000	    0.5722186753E-15	    0.9657724790E-10	    0.6787199378E-08	    0.4386331318E-07	
 150.00000	   5.50000	   5.50000	    0.3064707129E-15	    0.5277487368E-10	    0.3725829519E-08	    0.2413652092E-07	
   0.00000	   6.50000	   5.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   6.50000	   5.50000	    0.1938799653E-06	    0.3330159716E-05	    0.7233093403E-05	    0.4925230929E-05	
   8.00000	   6.50000	   5.50000	    0.8186914312E-06	    0.1591419351E-04	    0.3721862717E-04	    0.2680471621E-04	
  12.00000	   6.50000	   5.50000	    0.1860611025E-05	    0.4380087140E-04	    0.1146414236E-03	    0.8991904820E-04	
  16.00000	   6.50000	   5.50000	    0.2877235040E-05	    0.8643674928E-04	    0.2602372354E-03	    0.2269525219E-03	
  20.00000	   6.50000	   5.50000	    0.3394559669E-05	    0.1352531741E-03	    0.4767626896E-03	    0.4683810298E-03	
  24.00000	   6.50000	   5.50000	    0.3290616957E-05	    0.1788166336E-03	    0.7456553558E-03	    0.8312222135E-03	
  28.00000	   6.50000	   5.50000	    0.2758779033E-05	    0.2086561084E-03	    0.1034845030E-02	    0.1313211829E-02	
  32.00000	   6.50000	   5.50000	    0.2073876158E-05	    0.2216141138E-03	    0.1310149672E-02	    0.1893635423E-02	
  36.00000	   6.50000	   5.50000	    0.1434346908E-05	    0.2190233932E-03	    0.1543867151E-02	    0.2538414017E-02	
  40.00000	   6.50000	   5.50000	    0.9298351215E-06	    0.2046730774E-03	    0.1718554387E-02	    0.3206295399E-02	
  44.00000	   6.50000	   5.50000	    0.5727397059E-06	    0.1829821058E-03	    0.1826909643E-02	    0.3853979305E-02	
  48.00000	   6.50000	   5.50000	    0.3386223275E-06	    0.1578743193E-03	    0.1869533609E-02	    0.4439379203E-02	
  52.00000	   6.50000	   5.50000	    0.1936485825E-06	    0.1323034159E-03	    0.1852084503E-02	    0.4923346289E-02	
  56.00000	   6.50000	   5.50000	    0.1077489667E-06	    0.1082016691E-03	    0.1782779319E-02	    0.5270850935E-02	
  60.00000	   6.50000	   5.50000	    0.5860098475E-07	    0.8664040151E-04	    0.1670690943E-02	    0.5452760145E-02	
  64.00000	   6.50000	   5.50000	    0.3126509628E-07	    0.6805958109E-04	    0.1524922440E-02	    0.5448925380E-02	
  68.00000	   6.50000	   5.50000	    0.1641057373E-07	    0.5248860797E-04	    0.1354479897E-02	    0.5252385579E-02	
  72.00000	   6.50000	   5.50000	    0.8493447003E-08	    0.3972423594E-04	    0.1168497387E-02	    0.4873419762E-02	
  76.00000	   6.50000	   5.50000	    0.4342151123E-08	    0.2945664714E-04	    0.9764124483E-03	    0.4341493889E-02	
  80.00000	   6.50000	   5.50000	    0.2195525245E-08	    0.2134755119E-04	    0.7877761239E-03	    0.3703347304E-02	
  84.00000	   6.50000	   5.50000	    0.1098773102E-08	    0.1507030461E-04	    0.6115945230E-03	    0.3016677350E-02	
  88.00000	   6.50000	   5.50000	    0.5443416594E-09	    0.1032444740E-04	    0.4553591771E-03	    0.2340642841E-02	
  92.00000	   6.50000	   5.50000	    0.2667912819E-09	    0.6836803172E-05	    0.3241103960E-03	    0.1725845318E-02	
  96.00000	   6.50000	   5.50000	    0.1291783719E-09	    0.4358781988E-05	    0.2198976220E-03	    0.1206779453E-02	
 100.00000	   6.50000	   5.50000	    0.6164891092E-10	    0.2665505311E-05	    0.1418462550E-03	    0.7987750376E-03	
 104.00000	   6.50000	   5.50000	    0.2890777201E-10	    0.1558168990E-05	    0.8679798202E-04	    0.4997001640E-03	
 108.00000	   6.50000	   5.50000	    0.1326767034E-10	    0.8680686472E-06	    0.5028711117E-04	    0.2950514503E-03	
 112.00000	   6.50000	   5.50000	    0.5934757058E-11	    0.4596764148E-06	    0.2753869780E-04	    0.1642440513E-03	
 116.00000	   6.50000	   5.50000	    0.2575672707E-11	    0.2308475802E-06	    0.1423516798E-04	    0.8611119461E-04	
 120.00000	   6.50000	   5.50000	    0.1079765578E-11	    0.1097329085E-06	    0.6937459831E-05	    0.4248595282E-04	
 124.00000	   6.50000	   5.50000	    0.4354067689E-12	    0.4929237024E-07	    0.3184362807E-05	    0.1971234192E-04	
 128.00000	   6.50000	   5.50000	    0.1682374285E-12	    0.2089573410E-07	    0.1375501257E-05	    0.8595570962E-05	
 132.00000	   6.50000	   5.50000	    0.6207732943E-13	    0.8349656466E-08	    0.5587324613E-06	    0.3520703294E-05	
 136.00000	   6.50000	   5.50000	    0.2180919987E-13	    0.3141878807E-08	    0.2132976183E-06	    0.1353969235E-05	
 140.00000	   6.50000	   5.50000	    0.7276785053E-14	    0.1112404370E-08	    0.7648582451E-07	    0.4887043133E-06	
 144.00000	   6.50000	   5.50000	    0.2300890215E-14	    0.3703272552E-09	    0.2575104782E-07	    0.1654998071E-06	
 148.00000	   6.50000	   5.50000	    0.6882061252E-15	    0.1158513640E-09	    0.8136941938E-08	    0.5256997465E-07	
 150.00000	   6.50000	   5.50000	    0.3684407336E-15	    0.6329380394E-10	    0.4465995372E-08	    0.2892305656E-07	
   0.00000	   7.50000	   5.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   7.50000	   5.50000	    0.4258808187E-06	    0.6286794894E-05	    0.1244567796E-04	    0.7893970420E-05	
   8.00000	   7.50000	   5.50000	    0.1734051520E-05	    0.2923432064E-04	    0.6273441435E-04	    0.4229883801E-04	
  12.00000	   7.50000	   5.50000	    0.3748684747E-05	    0.7747049124E-04	    0.1877135095E-03	    0.1387788530E-03	
  16.00000	   7.50000	   5.50000	    0.5489419851E-05	    0.1466185921E-03	    0.4124668775E-03	    0.3414883675E-03	
  20.00000	   7.50000	   5.50000	    0.6142112412E-05	    0.2201651679E-03	    0.7313951642E-03	    0.6866987917E-03	
  24.00000	   7.50000	   5.50000	    0.5671855643E-05	    0.2801688891E-03	    0.1109228316E-02	    0.1188646735E-02	
  28.00000	   7.50000	   5.50000	    0.4554250501E-05	    0.3158871000E-03	    0.1496755879E-02	    0.1834918797E-02	
  32.00000	   7.50000	   5.50000	    0.3296375783E-05	    0.3254552168E-03	    0.1847693300E-02	    0.2590731808E-02	
  36.00000	   7.50000	   5.50000	    0.2205672944E-05	    0.3131482874E-03	    0.2128820855E-02	    0.3407509193E-02	
  40.00000	   7.50000	   5.50000	    0.1389088481E-05	    0.2858076979E-03	    0.2322704246E-02	    0.4231435916E-02	
  44.00000	   7.50000	   5.50000	    0.8341701862E-06	    0.2502509970E-03	    0.2425576597E-02	    0.5009624197E-02	
  48.00000	   7.50000	   5.50000	    0.4822643415E-06	    0.2119649256E-03	    0.2443199952E-02	    0.5693406858E-02	
  52.00000	   7.50000	   5.50000	    0.2703664639E-06	    0.1747420388E-03	    0.2386640199E-02	    0.6239553733E-02	
  56.00000	   7.50000	   5.50000	    0.1477913560E-06	    0.1408339280E-03	    0.2268959567E-02	    0.6610850180E-02	
  60.00000	   7.50000	   5.50000	    0.7910937887E-07	    0.1113074991E-03	    0.2103174129E-02	    0.6777507103E-02	
  64.00000	   7.50000	   5.50000	    0.4160502520E-07	    0.8642522014E-04	    0.1901414656E-02	    0.6720277094E-02	
  68.00000	   7.50000	   5.50000	    0.2155536661E-07	    0.6596762069E-04	    0.1674972645E-02	    0.6435030547E-02	
  72.00000	   7.50000	   5.50000	    0.1102473874E-07	    0.4947269075E-04	    0.1434761602E-02	    0.5937271213E-02	
  76.00000	   7.50000	   5.50000	    0.5575561044E-08	    0.3639442637E-04	    0.1191692351E-02	    0.5264266204E-02	
  80.00000	   7.50000	   5.50000	    0.2791395214E-08	    0.2619425583E-04	    0.9565829386E-03	    0.4472716816E-02	
  84.00000	   7.50000	   5.50000	    0.1384382272E-08	    0.1838294363E-04	    0.7394851930E-03	    0.3631334797E-02	
  88.00000	   7.50000	   5.50000	    0.6801863108E-09	    0.1253090686E-04	    0.5486198395E-03	    0.2809761417E-02	
  92.00000	   7.50000	   5.50000	    0.3308766967E-09	    0.8262940295E-05	    0.3893312365E-03	    0.2066946903E-02	
  96.00000	   7.50000	   5.50000	    0.1591276019E-09	    0.5249405988E-05	    0.2634935615E-03	    0.1442482436E-02	
 100.00000	   7.50000	   5.50000	    0.7548495064E-10	    0.3200674573E-05	    0.1696162822E-03	    0.9532253356E-03	
 104.00000	   7.50000	   5.50000	    0.3520789439E-10	    0.1866406422E-05	    0.1036107753E-03	    0.5954956491E-03	
 108.00000	   7.50000	   5.50000	    0.1608457903E-10	    0.1037652784E-05	    0.5994001207E-04	    0.3512003656E-03	
 112.00000	   7.50000	   5.50000	    0.7166186719E-11	    0.5485321711E-06	    0.3278431236E-04	    0.1953031405E-03	
 116.00000	   7.50000	   5.50000	    0.3099574712E-11	    0.2750721324E-06	    0.1692887130E-04	    0.1023064429E-03	
 120.00000	   7.50000	   5.50000	    0.1295671600E-11	    0.1305952765E-06	    0.8242797385E-05	    0.5043865874E-04	
 124.00000	   7.50000	   5.50000	    0.5212098465E-12	    0.5860300600E-07	    0.3780593361E-05	    0.2338695789E-04	
 128.00000	   7.50000	   5.50000	    0.2009837018E-12	    0.2482066603E-07	    0.1631950478E-05	    0.1019209006E-04	
 132.00000	   7.50000	   5.50000	    0.7403446298E-13	    0.9910474097E-08	    0.6625157716E-06	    0.4172544890E-05	
 136.00000	   7.50000	   5.50000	    0.2597295704E-13	    0.3726750715E-08	    0.2527879312E-06	    0.1603942938E-05	
 140.00000	   7.50000	   5.50000	    0.8655647988E-14	    0.1318730931E-08	    0.9060580115E-07	    0.5787040090E-06	
 144.00000	   7.50000	   5.50000	    0.2734102207E-14	    0.4387964859E-09	    0.3049280123E-07	    0.1959099805E-06	
 148.00000	   7.50000	   5.50000	    0.8170759238E-15	    0.1372110072E-09	    0.9631863003E-08	    0.6221019175E-07	
 150.00000	   7.50000	   5.50000	    0.4372654279E-15	    0.7494846705E-10	    0.5285633332E-08	    0.3422201691E-07	
   0.00000	   8.50000	   5.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   8.50000	   5.50000	    0.9017808596E-06	    0.1152431611E-04	    0.2085399082E-04	    0.1234667969E-04	
   8.00000	   8.50000	   5.50000	    0.3533745225E-05	    0.5208166172E-04	    0.1028989936E-03	    0.6511314891E-04	
  12.00000	   8.50000	   5.50000	    0.7255754646E-05	    0.1327567882E-03	    0.2989409981E-03	    0.2088952569E-03	
  16.00000	   8.50000	   5.50000	    0.1005802751E-04	    0.2409233714E-03	    0.6358618969E-03	    0.5012191217E-03	
  20.00000	   8.50000	   5.50000	    0.1068158277E-04	    0.3473983130E-03	    0.1091985954E-02	    0.9826285896E-03	
  24.00000	   8.50000	   5.50000	    0.9411059369E-05	    0.4260173188E-03	    0.1607501252E-02	    0.1660393708E-02	
  28.00000	   8.50000	   5.50000	    0.7251648819E-05	    0.4648052852E-03	    0.2111539155E-02	    0.2507002735E-02	
  32.00000	   8.50000	   5.50000	    0.5064332426E-05	    0.4652745972E-03	    0.2544889421E-02	    0.3469454267E-02	
  36.00000	   8.50000	   5.50000	    0.3285183810E-05	    0.4365277807E-03	    0.2870451459E-02	    0.4482034800E-02	
  40.00000	   8.50000	   5.50000	    0.2013897922E-05	    0.3897016941E-03	    0.3073482360E-02	    0.5477256931E-02	
  44.00000	   8.50000	   5.50000	    0.1181199641E-05	    0.3346442409E-03	    0.3156491086E-02	    0.6392726797E-02	
  48.00000	   8.50000	   5.50000	    0.6688749079E-06	    0.2786122545E-03	    0.3132694385E-02	    0.7174031944E-02	
  52.00000	   8.50000	   5.50000	    0.3681572153E-06	    0.2262034021E-03	    0.3020247907E-02	    0.7775061037E-02	
  56.00000	   8.50000	   5.50000	    0.1979777005E-06	    0.1798448700E-03	    0.2838157538E-02	    0.8157699862E-02	
  60.00000	   8.50000	   5.50000	    0.1044275294E-06	    0.1404238076E-03	    0.2604008457E-02	    0.8292715800E-02	
  64.00000	   8.50000	   5.50000	    0.5419730764E-07	    0.1078585040E-03	    0.2333244508E-02	    0.8162850057E-02	
  68.00000	   8.50000	   5.50000	    0.2774404584E-07	    0.8153937859E-04	    0.2039508330E-02	    0.7767788294E-02	
  72.00000	   8.50000	   5.50000	    0.1403563370E-07	    0.6063379520E-04	    0.1735435066E-02	    0.7129192004E-02	
  76.00000	   8.50000	   5.50000	    0.7027684354E-08	    0.4427485848E-04	    0.1433294490E-02	    0.6293052777E-02	
  80.00000	   8.50000	   5.50000	    0.3486359143E-08	    0.3166157718E-04	    0.1145039822E-02	    0.5326944764E-02	
  84.00000	   8.50000	   5.50000	    0.1714626044E-08	    0.2209754847E-04	    0.8816354131E-03	    0.4311436983E-02	
  88.00000	   8.50000	   5.50000	    0.8360230897E-09	    0.1499254191E-04	    0.6518976586E-03	    0.3327337122E-02	
  92.00000	   8.50000	   5.50000	    0.4038645732E-09	    0.9847172554E-05	    0.4613359890E-03	    0.2442379459E-02	
  96.00000	   8.50000	   5.50000	    0.1930146598E-09	    0.6235188954E-05	    0.3115011809E-03	    0.1701387830E-02	
 100.00000	   8.50000	   5.50000	    0.9104842369E-10	    0.3791236299E-05	    0.2001313789E-03	    0.1122594031E-02	
 104.00000	   8.50000	   5.50000	    0.4225769934E-10	    0.2205691611E-05	    0.1220526397E-03	    0.7003950753E-03	
 108.00000	   8.50000	   5.50000	    0.1922229987E-10	    0.1223926777E-05	    0.7051242214E-04	    0.4126115825E-03	
 112.00000	   8.50000	   5.50000	    0.8532441213E-11	    0.6459616896E-06	    0.3852238118E-04	    0.2292383864E-03	
 116.00000	   8.50000	   5.50000	    0.3678870314E-11	    0.3234927224E-06	    0.1987231600E-04	    0.1199859376E-03	
 120.00000	   8.50000	   5.50000	    0.1533720686E-11	    0.1534088421E-06	    0.9667860888E-05	    0.5911366970E-04	
 124.00000	   8.50000	   5.50000	    0.6155839019E-12	    0.6877379765E-07	    0.4431003480E-05	    0.2739270837E-04	
 128.00000	   8.50000	   5.50000	    0.2369278813E-12	    0.2910438906E-07	    0.1911515456E-05	    0.1193149045E-04	
 132.00000	   8.50000	   5.50000	    0.8713694598E-13	    0.1161267627E-07	    0.7755880064E-06	    0.4882370723E-05	
 136.00000	   8.50000	   5.50000	    0.3052903467E-13	    0.4364185257E-08	    0.2957909038E-06	    0.1876034017E-05	
 140.00000	   8.50000	   5.50000	    0.1016261900E-13	    0.1543472844E-08	    0.1059749037E-06	    0.6766289414E-06	
 144.00000	   8.50000	   5.50000	    0.3207083408E-14	    0.5133400865E-09	    0.3565200967E-07	    0.2289866794E-06	
 148.00000	   8.50000	   5.50000	    0.9576551845E-15	    0.1604555821E-09	    0.1125782894E-07	    0.7269250616E-07	
 150.00000	   8.50000	   5.50000	    0.5123151530E-15	    0.8762914159E-10	    0.6176979037E-08	    0.3998304384E-07	
   0.00000	   9.50000	   5.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   9.50000	   5.50000	    0.1826887822E-05	    0.2039833325E-04	    0.3388464406E-04	    0.1878467756E-04	
   8.00000	   9.50000	   5.50000	    0.6881750748E-05	    0.8952942455E-04	    0.1636121039E-03	    0.9749240690E-04	
  12.00000	   9.50000	   5.50000	    0.1341557067E-04	    0.2194822090E-03	    0.4615346645E-03	    0.3059066762E-03	
  16.00000	   9.50000	   5.50000	    0.1762015665E-04	    0.3822152029E-03	    0.9509598389E-03	    0.7161637470E-03	
  20.00000	   9.50000	   5.50000	    0.1779486833E-04	    0.5299985504E-03	    0.1583523411E-02	    0.1370178676E-02	
  24.00000	   9.50000	   5.50000	    0.1499561404E-04	    0.6274861929E-03	    0.2266036598E-02	    0.2262854002E-02	
  28.00000	   9.50000	   5.50000	    0.1111775972E-04	    0.6638026980E-03	    0.2902149637E-02	    0.3346078640E-02	
  32.00000	   9.50000	   5.50000	    0.7510941379E-05	    0.6468457705E-03	    0.3420259655E-02	    0.4544581570E-02	
  36.00000	   9.50000	   5.50000	    0.4734981195E-05	    0.5928425678E-03	    0.3782276687E-02	    0.5773370503E-02	
  40.00000	   9.50000	   5.50000	    0.2831689601E-05	    0.5185386065E-03	    0.3979689936E-02	    0.6950817095E-02	
  44.00000	   9.50000	   5.50000	    0.1625388036E-05	    0.4373562757E-03	    0.4024481221E-02	    0.8005715090E-02	
  48.00000	   9.50000	   5.50000	    0.9031146576E-06	    0.3583991513E-03	    0.3939773550E-02	    0.8879240459E-02	
  52.00000	   9.50000	   5.50000	    0.4888123721E-06	    0.2869159337E-03	    0.3752470554E-02	    0.9523961259E-02	
  56.00000	   9.50000	   5.50000	    0.2589574641E-06	    0.2252727089E-03	    0.3488504792E-02	    0.9902380591E-02	
  60.00000	   9.50000	   5.50000	    0.1347717956E-06	    0.1739364140E-03	    0.3170508776E-02	    0.9987158327E-02	
  64.00000	   9.50000	   5.50000	    0.6910389441E-07	    0.1322718216E-03	    0.2817378040E-02	    0.9764147211E-02	
  68.00000	   9.50000	   5.50000	    0.3498839779E-07	    0.9911149637E-04	    0.2445041579E-02	    0.9237793629E-02	
  72.00000	   9.50000	   5.50000	    0.1752426597E-07	    0.7312461574E-04	    0.2067688620E-02	    0.8436747297E-02	
  76.00000	   9.50000	   5.50000	    0.8694536306E-08	    0.5302984267E-04	    0.1698743918E-02	    0.7416490700E-02	
  80.00000	   9.50000	   5.50000	    0.4277262787E-08	    0.3769694099E-04	    0.1351092372E-02	    0.6256185624E-02	
  84.00000	   9.50000	   5.50000	    0.2087503802E-08	    0.2617550476E-04	    0.1036422163E-02	    0.5048888379E-02	
  88.00000	   9.50000	   5.50000	    0.1010707470E-08	    0.1768223759E-04	    0.7639715533E-03	    0.3887054910E-02	
  92.00000	   9.50000	   5.50000	    0.4851395271E-09	    0.1157127199E-04	    0.5392503452E-03	    0.2847473694E-02	
  96.00000	   9.50000	   5.50000	    0.2305228477E-09	    0.7304406236E-05	    0.3633254585E-03	    0.1980226923E-02	
 100.00000	   9.50000	   5.50000	    0.1081819851E-09	    0.4429985491E-05	    0.2330072287E-03	    0.1304717255E-02	
 104.00000	   9.50000	   5.50000	    0.4998144764E-10	    0.2571802847E-05	    0.1418883653E-03	    0.8130454239E-03	
 108.00000	   9.50000	   5.50000	    0.2264548906E-10	    0.1424536878E-05	    0.8186813884E-04	    0.4784868807E-03	
 112.00000	   9.50000	   5.50000	    0.1001755095E-10	    0.7507188176E-06	    0.4467838202E-04	    0.2656059150E-03	
 116.00000	   9.50000	   5.50000	    0.4306589334E-11	    0.3754840179E-06	    0.2302702260E-04	    0.1389172256E-03	
 120.00000	   9.50000	   5.50000	    0.1790982710E-11	    0.1778766759E-06	    0.1119391977E-04	    0.6839643010E-04	
 124.00000	   9.50000	   5.50000	    0.7173463045E-12	    0.7967152777E-07	    0.5127006046E-05	    0.3167650351E-04	
 128.00000	   9.50000	   5.50000	    0.2756131160E-12	    0.3369050294E-07	    0.2210491353E-05	    0.1379064788E-04	
 132.00000	   9.50000	   5.50000	    0.1012163600E-12	    0.1343375493E-07	    0.8964459683E-06	    0.5640719183E-05	
 136.00000	   9.50000	   5.50000	    0.3541833897E-13	    0.5045723344E-08	    0.3417333075E-06	    0.2166607393E-05	
 140.00000	   9.50000	   5.50000	    0.1177800958E-13	    0.1783638611E-08	    0.1223877887E-06	    0.7811682774E-06	
 144.00000	   9.50000	   5.50000	    0.3713617694E-14	    0.5929632595E-09	    0.4115960437E-07	    0.2642863749E-06	
 148.00000	   9.50000	   5.50000	    0.1108087374E-14	    0.1852741995E-09	    0.1299303434E-07	    0.8387614747E-07	
 150.00000	   9.50000	   5.50000	    0.5925966970E-15	    0.1011660598E-09	    0.7128069506E-08	    0.4612871761E-07	
   0.00000	  10.50000	   5.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  10.50000	   5.50000	    0.3511003233E-05	    0.3464730411E-04	    0.5314661799E-04	    0.2770750128E-04	
   8.00000	  10.50000	   5.50000	    0.1271348523E-04	    0.1477029391E-03	    0.2511771681E-03	    0.1415613969E-03	
  12.00000	  10.50000	   5.50000	    0.2355792579E-04	    0.3485670627E-03	    0.6885598565E-03	    0.4347516614E-03	
  16.00000	  10.50000	   5.50000	    0.2938673299E-04	    0.5835299945E-03	    0.1376276027E-02	    0.9942532399E-03	
  20.00000	  10.50000	   5.50000	    0.2831203020E-04	    0.7799463566E-03	    0.2226237526E-02	    0.1859070493E-02	
  24.00000	  10.50000	   5.50000	    0.2289729203E-04	    0.8937574830E-03	    0.3102984171E-02	    0.3005469512E-02	
  28.00000	  10.50000	   5.50000	    0.1638810840E-04	    0.9190001223E-03	    0.3882233351E-02	    0.4359148909E-02	
  32.00000	  10.50000	   5.50000	    0.1074293991E-04	    0.8737603954E-03	    0.4482091862E-02	    0.5818991993E-02	
  36.00000	  10.50000	   5.50000	    0.6599679296E-05	    0.7839004293E-03	    0.4867519669E-02	    0.7279302281E-02	
  40.00000	  10.50000	   5.50000	    0.3859690508E-05	    0.6730055100E-03	    0.5040398727E-02	    0.8644555522E-02	
  44.00000	  10.50000	   5.50000	    0.2172780942E-05	    0.5584427013E-03	    0.5025589564E-02	    0.9836009170E-02	
  48.00000	  10.50000	   5.50000	    0.1186809080E-05	    0.4510712915E-03	    0.4858529601E-02	    0.1079217266E-01	
  52.00000	  10.50000	   5.50000	    0.6327166134E-06	    0.3565081822E-03	    0.4576362234E-02	    0.1146610533E-01	
  56.00000	  10.50000	   5.50000	    0.3306999772E-06	    0.2767341091E-03	    0.4212725011E-02	    0.1182256741E-01	
  60.00000	  10.50000	   5.50000	    0.1700361912E-06	    0.2115006946E-03	    0.3795579938E-02	    0.1183747434E-01	
  64.00000	  10.50000	   5.50000	    0.8623631149E-07	    0.1593782435E-03	    0.3347245939E-02	    0.1150086763E-01	
  68.00000	  10.50000	   5.50000	    0.4323087461E-07	    0.1184569083E-03	    0.2885740330E-02	    0.1082279331E-01	
  72.00000	  10.50000	   5.50000	    0.2145713146E-07	    0.8677217972E-04	    0.2426535810E-02	    0.9839557464E-02	
  76.00000	  10.50000	   5.50000	    0.1055781474E-07	    0.6253175752E-04	    0.1983929252E-02	    0.8616687743E-02	
  80.00000	  10.50000	   5.50000	    0.5154518132E-08	    0.4420893271E-04	    0.1571473737E-02	    0.7245400326E-02	
  84.00000	  10.50000	   5.50000	    0.2498141511E-08	    0.3055324637E-04	    0.1201348386E-02	    0.5831609696E-02	
  88.00000	  10.50000	   5.50000	    0.1201818891E-08	    0.2055715488E-04	    0.8830099388E-03	    0.4479663591E-02	
  92.00000	  10.50000	   5.50000	    0.5735227495E-09	    0.1340733136E-04	    0.6217885522E-03	    0.3275488180E-02	
  96.00000	  10.50000	   5.50000	    0.2710882826E-09	    0.8439539522E-05	    0.4181049001E-03	    0.2274335126E-02	
 100.00000	  10.50000	   5.50000	    0.1266206958E-09	    0.5106360627E-05	    0.2676942785E-03	    0.1496536094E-02	
 104.00000	  10.50000	   5.50000	    0.5825704197E-10	    0.2958644605E-05	    0.1627849642E-03	    0.9315487296E-03	
 108.00000	  10.50000	   5.50000	    0.2629909485E-10	    0.1636125447E-05	    0.9381590308E-04	    0.5477136571E-03	
 112.00000	  10.50000	   5.50000	    0.1159731233E-10	    0.8610431432E-06	    0.5114836605E-04	    0.3037903041E-03	
 116.00000	  10.50000	   5.50000	    0.4972395964E-11	    0.4301695974E-06	    0.2633961372E-04	    0.1587794487E-03	
 120.00000	  10.50000	   5.50000	    0.2063188121E-11	    0.2035853195E-06	    0.1279511168E-04	    0.7812941325E-04	
 124.00000	  10.50000	   5.50000	    0.8247979243E-12	    0.9111169387E-07	    0.5856790540E-05	    0.3616557375E-04	
 128.00000	  10.50000	   5.50000	    0.3163904581E-12	    0.3850124500E-07	    0.2523799492E-05	    0.1573795393E-04	
 132.00000	  10.50000	   5.50000	    0.1160356700E-12	    0.1534279395E-07	    0.1023034887E-05	    0.6434688199E-05	
 136.00000	  10.50000	   5.50000	    0.4055832537E-13	    0.5759783166E-08	    0.3898334949E-06	    0.2470716535E-05	
 140.00000	  10.50000	   5.50000	    0.1347448795E-13	    0.2035143632E-08	    0.1395650472E-06	    0.8905415263E-06	
 144.00000	  10.50000	   5.50000	    0.4245119945E-14	    0.6763109118E-09	    0.4692177848E-07	    0.3012075974E-06	
 148.00000	  10.50000	   5.50000	    0.1265819365E-14	    0.2112442394E-09	    0.1480791219E-07	    0.9557048947E-07	
 150.00000	  10.50000	   5.50000	    0.6767467372E-15	    0.1153286538E-09	    0.8122695591E-08	    0.5255426777E-07	
   0.00000	  11.50000	   5.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  11.50000	   5.50000	    0.6343419890E-05	    0.5610566396E-04	    0.8008939467E-04	    0.3948907542E-04	
   8.00000	  11.50000	   5.50000	    0.2211520904E-04	    0.2325919260E-03	    0.3708428062E-03	    0.1987672053E-03	
  12.00000	  11.50000	   5.50000	    0.3907121577E-04	    0.5295782418E-03	    0.9896265099E-03	    0.5982725524E-03	
  16.00000	  11.50000	   5.50000	    0.4648014338E-04	    0.8548175339E-03	    0.1923200343E-02	    0.1338874639E-02	
  20.00000	  11.50000	   5.50000	    0.4290964677E-04	    0.1104902856E-02	    0.3029500566E-02	    0.2451327026E-02	
  24.00000	  11.50000	   5.50000	    0.3344870904E-04	    0.1229364240E-02	    0.4122922129E-02	    0.3886701347E-02	
  28.00000	  11.50000	   5.50000	    0.2320133494E-04	    0.1232244168E-02	    0.5050572265E-02	    0.5539349512E-02	
  32.00000	  11.50000	   5.50000	    0.1480878616E-04	    0.1146054220E-02	    0.5723804004E-02	    0.7279530907E-02	
  36.00000	  11.50000	   5.50000	    0.8891865071E-05	    0.1008740040E-02	    0.6115450206E-02	    0.8980253689E-02	
  40.00000	  11.50000	   5.50000	    0.5098544174E-05	    0.8517288298E-03	    0.6242184363E-02	    0.1053302662E-01	
  44.00000	  11.50000	   5.50000	    0.2821182909E-05	    0.6964744493E-03	    0.6145053181E-02	    0.1185331571E-01	
  48.00000	  11.50000	   5.50000	    0.1517807514E-05	    0.5553297972E-03	    0.5873960832E-02	    0.1287897271E-01	
  52.00000	  11.50000	   5.50000	    0.7983778754E-06	    0.4338869057E-03	    0.5477486885E-02	    0.1356546307E-01	
  56.00000	  11.50000	   5.50000	    0.4123035378E-06	    0.3333539256E-03	    0.4997481322E-02	    0.1388143622E-01	
  60.00000	  11.50000	   5.50000	    0.2097157833E-06	    0.2524406810E-03	    0.4467298037E-02	    0.1380734721E-01	
  64.00000	  11.50000	   5.50000	    0.1053252917E-06	    0.1886697137E-03	    0.3912486388E-02	    0.1333837571E-01	
  68.00000	  11.50000	   5.50000	    0.5233270459E-07	    0.1392022319E-03	    0.3352836806E-02	    0.1249083628E-01	
