x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
1.1	0.68125	1	0.299113	0.022694	0.203878	0	0	4.38044e-011	0.00464052	0	0	0	0	0	2.93146	7.06854	0	0.299113	21.2329	7.27706	0	0	10	0	0	0	0	3.75	0.375	61	18.3274	1.6428	1.60396	-0.154096	-0.207912	-0.598221	0.299113	0.28665	-2.08583e-022	
1.08303	0.728125	1	0.299113	0.0231629	0.203969	0	0	4.29176e-011	0.00473852	0	0	0	0	0	2.80505	7.19494	0	0.299113	21.6127	7.40365	0	0	10	0	0	0	0	5	0.5	62	18.3363	1.63392	1.60563	-0.153106	-0.207911	-0.598221	0.299113	0.28698	-2.04099e-022	
1	0.73125	1	0.299113	0.0249537	0.204316	0	0	3.98375e-011	0.00511357	0	0	0	0	0	2.37384	7.62616	0	0.299113	22.9085	7.83559	0	0	10	0	0	0	0	3.75	0.375	63	18.3688	1.60158	1.59017	-0.150723	-0.207911	-0.598221	0.299113	0.287774	-1.89665e-022	
1.05667	0.682477	1	0.299113	0.0229756	0.203933	0	0	4.32675e-011	0.00469936	0	0	0	0	0	2.85484	7.14516	0	0.299113	21.4631	7.35379	0	0	10	0	0	0	0	5	0.5	64	18.3328	1.63745	1.5924	-0.153875	-0.207911	-0.598221	0.299113	0.286724	-2.05224e-022	
1.06606	0.735712	1	0.299113	0.0234125	0.204017	0	0	4.24601e-011	0.00479071	0	0	0	0	0	2.74015	7.25985	0	0.299113	21.8077	7.46866	0	0	10	0	0	0	0	5	0.5	65	18.341	1.62927	1.60228	-0.152689	-0.207911	-0.598221	0.299113	0.287119	-2.01486e-022	
1.0269	0.689646	1	0.299113	0.0236489	0.204063	0	0	4.20356e-011	0.00484018	0	0	0	0	0	2.68016	7.31984	0	0.299113	21.988	7.52874	0	0	10	0	0	0	0	5	0.5	66	18.3454	1.6249	1.58418	-0.152956	-0.207911	-0.598221	0.299113	0.28703	-1.99232e-022	
1.06767	0.716546	1	0.299113	0.0229919	0.203936	0	0	4.32367e-011	0.00470278	0	0	0	0	0	2.85046	7.14954	0	0.299113	21.4763	7.35818	0	0	10	0	0	0	0	5	0.5	67	18.3331	1.63714	1.60001	-0.153609	-0.207911	-0.598221	0.299113	0.286812	-2.05399e-022	
1.055	0.701829	1	0.299113	0.0231633	0.203969	0	0	4.29169e-011	0.0047386	0	0	0	0	0	2.80496	7.19504	0	0.299113	21.613	7.40375	0	0	10	0	0	0	0	5	0.5	68	18.3363	1.63391	1.59428	-0.153432	-0.207911	-0.598221	0.299113	0.286871	-2.03497e-022	
1.04391	0.724195	1	0.299113	0.0235778	0.204049	0	0	4.21624e-011	0.0048253	0	0	0	0	0	2.69805	7.30195	0	0.299113	21.9342	7.51082	0	0	10	0	0	0	0	5	0.5	69	18.3441	1.62621	1.5945	-0.152658	-0.207911	-0.598221	0.299113	0.287129	-1.99845e-022	
1.07872	0.694212	1	0.299113	0.0228309	0.203905	0	0	4.35417e-011	0.00466913	0	0	0	0	0	2.89394	7.10606	0	0.299113	21.3457	7.31464	0	0	10	0	0	0	0	5	0.5	70	18.3301	1.64019	1.6005	-0.153924	-0.207912	-0.598221	0.299113	0.286707	-2.07015e-022	
1.04433	0.750443	1	0.299113	0.0239994	0.204131	0	0	4.14217e-011	0.00491355	0	0	0	0	0	2.59382	7.40618	0	0.299113	22.2475	7.61522	0	0	10	0	0	0	0	5	0.5	71	18.3518	1.61851	1.5997	-0.151762	-0.207911	-0.598221	0.299113	0.287428	-1.96485e-022	
1.03629	0.706486	1	0.299113	0.0235895	0.204052	0	0	4.21415e-011	0.00482774	0	0	0	0	0	2.6951	7.3049	0	0.299113	21.9431	7.51378	0	0	10	0	0	0	0	5	0.5	72	18.3443	1.626	1.58947	-0.152837	-0.207911	-0.598221	0.299113	0.28707	-1.99716e-022	
1.02127	0.723451	1	0.299113	0.0241638	0.204163	0	0	4.11399e-011	0.00494798	0	0	0	0	0	2.55438	7.44562	0	0.299113	22.366	7.65473	0	0	10	0	0	0	0	5	0.5	73	18.3548	1.61555	1.58763	-0.151973	-0.207911	-0.598221	0.299113	0.287357	-1.95218e-022	
1.03214	0.737509	1	0.299113	0.0240702	0.204145	0	0	4.12998e-011	0.00492838	0	0	0	0	0	2.57674	7.42326	0	0.299113	22.2988	7.63233	0	0	10	0	0	0	0	5	0.5	74	18.3531	1.61723	1.5948	-0.151829	-0.207911	-0.598221	0.299113	0.287405	-1.95892e-022	
1	0.759375	1	0.299113	0.0253751	0.204397	0	0	3.91759e-011	0.005202	0	0	0	0	0	2.28339	7.71661	0	0.299113	23.1804	7.92621	0	0	10	0	0	0	0	3.92857	0.392857	75	18.3761	1.59431	1.59678	-0.149987	-0.207911	-0.598221	0.299113	0.28802	-1.87139e-022	
1	0.703125	1	0.299113	0.0245884	0.204245	0	0	4.04294e-011	0.00503696	0	0	0	0	0	2.45551	7.54449	0	0.299113	22.6631	7.75378	0	0	10	0	0	0	0	3.75	0.375	76	18.3623	1.60798	1.58481	-0.151411	-0.207911	-0.598221	0.299113	0.287545	-1.92067e-022	
1.01318	0.857812	1	0.299113	0.0260537	0.204529	0	0	3.81556e-011	0.00534454	0	0	0	0	0	2.14582	7.85418	0	0.299113	23.5939	8.06406	0	0	10	0	0	0	0	5	0.5	77	18.3876	1.58284	1.61537	-0.148798	-0.207911	-0.598221	0.299113	0.288416	-1.8397e-022	
1.02739	0.874056	1	0.299113	0.0259275	0.204504	0	0	3.83414e-011	0.005318	0	0	0	0	0	2.17069	7.82931	0	0.299113	23.5192	8.03913	0	0	10	0	0	0	0	5	0.5	78	18.3854	1.58495	1.61894	-0.148867	-0.207911	-0.598221	0.299113	0.288393	-1.84887e-022	
1.01563	0.889066	1	0.299113	0.0262857	0.204573	0	0	3.78189e-011	0.00539329	0	0	0	0	0	2.10099	7.89901	0	0.299113	23.7287	8.10898	0	0	10	0	0	0	0	5	0.5	79	18.3914	1.579	1.6201	-0.148493	-0.207911	-0.598221	0.299113	0.288518	-1.83011e-022	
0.924235	0.885938	-99999	0.299113	0.219419	0.237676	0	0	4.53057e-012	0.0523055	0	0	0	0	0	0.000393436	0.999607	0	0.299113	3.27054	1.28959	0	0	1	0	0	0	0	0.25	0.25	80	19.3225	0.657439	1.64135	-0.144026	-0.207911	-0.598221	0.299113	0.290006	-1.58705e-022	
1.01904	0.837519	1	0.299113	0.0257785	0.204475	0	0	3.8563e-011	0.00528669	0	0	0	0	0	2.20046	7.79954	0	0.299113	23.4297	8.0093	0	0	10	0	0	0	0	5	0.5	81	18.3829	1.58746	1.60971	-0.149196	-0.207911	-0.598221	0.299113	0.288283	-1.85181e-022	
