              x	              y	              z	           time	in	                 Cl	
        0.00024	          8e-05	              0	              4	 1	   1.2141962291e-03	
        0.00026	          8e-05	              0	              4	 1	   6.6517603533e-04	
        0.00028	          8e-05	              0	              4	 1	   3.4938926134e-04	
         0.0003	          8e-05	              0	              4	 1	   1.7615557991e-04	
        0.00032	          8e-05	              0	              4	 1	   8.5347388734e-05	
        0.00034	          8e-05	              0	              4	 1	   3.9781896708e-05	
        0.00036	          8e-05	              0	              4	 1	   1.7859744303e-05	
        0.00038	          8e-05	              0	              4	 1	   7.7312363396e-06	
         0.0004	          8e-05	              0	              4	 1	   3.2306545362e-06	
        0.00042	          8e-05	              0	              4	 1	   1.3045979326e-06	
        0.00044	          8e-05	              0	              4	 1	   5.0965429349e-07	
        0.00046	          8e-05	              0	              4	 1	   1.9281740963e-07	
        0.00048	          8e-05	              0	              4	 1	   7.0719093609e-08	
         0.0005	          8e-05	              0	              4	 1	   2.5170062811e-08	
        0.00052	          8e-05	              0	              4	 1	   8.7019149965e-09	
        0.00054	          8e-05	              0	              4	 1	   2.9251097189e-09	
        0.00056	          8e-05	              0	              4	 1	   9.5690321078e-10	
        0.00058	          8e-05	              0	              4	 1	   3.0491716630e-10	
         0.0006	          8e-05	              0	              4	 1	   9.4724198336e-11	
        0.00062	          8e-05	              0	              4	 1	   2.8712440191e-11	
        0.00064	          8e-05	              0	              4	 1	   8.4988872681e-12	
        0.00066	          8e-05	              0	              4	 1	   2.4585411923e-12	
        0.00068	          8e-05	              0	              4	 1	   6.9557668401e-13	
         0.0007	          8e-05	              0	              4	 1	   1.9261103040e-13	
        0.00072	          8e-05	              0	              4	 1	   5.2238299896e-14	
        0.00074	          8e-05	              0	              4	 1	   1.3885219590e-14	
        0.00076	          8e-05	              0	              4	 1	   3.6192071679e-15	
        0.00078	          8e-05	              0	              4	 1	   9.2527042644e-16	
         0.0008	          8e-05	              0	              4	 1	   2.3176248816e-16	
        0.00082	          8e-05	              0	              4	 1	   5.6490121938e-17	
        0.00084	          8e-05	              0	              4	 1	   1.2896359122e-17	
        0.00086	          8e-05	              0	              4	 1	   2.1232110950e-18	
        0.00088	          8e-05	              0	              4	 1	   0.0000000000e+00	
         0.0009	          8e-05	              0	              4	 1	   0.0000000000e+00	
        0.00092	          8e-05	              0	              4	 1	   0.0000000000e+00	
        0.00094	          8e-05	              0	              4	 1	   0.0000000000e+00	
        0.00096	          8e-05	              0	              4	 1	   0.0000000000e+00	
        0.00098	          8e-05	              0	              4	 1	   0.0000000000e+00	
          0.001	          8e-05	              0	              4	 1	   0.0000000000e+00	
              0	         0.0001	              0	              4	 1	   3.4787405409e-02	
          2e-05	         0.0001	              0	              4	 1	   3.3905955336e-02	
          4e-05	         0.0001	              0	              4	 1	   3.1395647023e-02	
          6e-05	         0.0001	              0	              4	 1	   2.7624617001e-02	
          8e-05	         0.0001	              0	              4	 1	   2.3105207891e-02	
         0.0001	         0.0001	              0	              4	 1	   1.8378884693e-02	
        0.00012	         0.0001	              0	              4	 1	   1.3911806706e-02	
        0.00014	         0.0001	              0	              4	 1	   1.0027848937e-02	
        0.00016	         0.0001	              0	              4	 1	   6.8886907221e-03	
        0.00018	         0.0001	              0	              4	 1	   4.5138789269e-03	
         0.0002	         0.0001	              0	              4	 1	   2.8239497919e-03	
        0.00022	         0.0001	              0	              4	 1	   1.6884664640e-03	
        0.00024	         0.0001	              0	              4	 1	   9.6585339793e-04	
        0.00026	         0.0001	              0	              4	 1	   5.2915639689e-04	
        0.00028	         0.0001	              0	              4	 1	   2.7796707416e-04	
         0.0003	         0.0001	              0	              4	 1	   1.4016167549e-04	
        0.00032	         0.0001	              0	              4	 1	   6.7918209249e-05	
        0.00034	         0.0001	              0	              4	 1	   3.1663560978e-05	
        0.00036	         0.0001	              0	              4	 1	   1.4218176742e-05	
        0.00038	         0.0001	              0	              4	 1	   6.1564297274e-06	
         0.0004	         0.0001	              0	              4	 1	   2.5733527828e-06	
        0.00042	         0.0001	              0	              4	 1	   1.0395187287e-06	
        0.00044	         0.0001	              0	              4	 1	   4.0625288947e-07	
        0.00046	         0.0001	              0	              4	 1	   1.5376258360e-07	
        0.00048	         0.0001	              0	              4	 1	   5.6421329943e-08	
         0.0005	         0.0001	              0	              4	 1	   2.0091466716e-08	
        0.00052	         0.0001	              0	              4	 1	   6.9499426047e-09	
        0.00054	         0.0001	              0	              4	 1	   2.3375754571e-09	
        0.00056	         0.0001	              0	              4	 1	   7.6518471302e-10	
        0.00058	         0.0001	              0	              4	 1	   2.4399009945e-10	
         0.0006	         0.0001	              0	              4	 1	   7.5850786705e-11	
        0.00062	         0.0001	              0	              4	 1	   2.3008814136e-11	
        0.00064	         0.0001	              0	              4	 1	   6.8159558562e-12	
        0.00066	         0.0001	              0	              4	 1	   1.9733206561e-12	
        0.00068	         0.0001	              0	              4	 1	   5.5877225518e-13	
         0.0007	         0.0001	              0	              4	 1	   1.5486522134e-13	
        0.00072	         0.0001	              0	              4	 1	   4.2039400977e-14	
        0.00074	         0.0001	              0	              4	 1	   1.1184668125e-14	
        0.00076	         0.0001	              0	              4	 1	   2.9179800806e-15	
        0.00078	         0.0001	              0	              4	 1	   7.4659512321e-16	
         0.0008	         0.0001	              0	              4	 1	   1.8705504178e-16	
        0.00082	         0.0001	              0	              4	 1	   4.5495115515e-17	
        0.00084	         0.0001	              0	              4	 1	   1.0269488644e-17	
        0.00086	         0.0001	              0	              4	 1	   1.5709863943e-18	
        0.00088	         0.0001	              0	              4	 1	   0.0000000000e+00	
         0.0009	         0.0001	              0	              4	 1	   0.0000000000e+00	
        0.00092	         0.0001	              0	              4	 1	   0.0000000000e+00	
        0.00094	         0.0001	              0	              4	 1	   0.0000000000e+00	
        0.00096	         0.0001	              0	              4	 1	   0.0000000000e+00	
        0.00098	         0.0001	              0	              4	 1	   0.0000000000e+00	
          0.001	         0.0001	              0	              4	 1	   0.0000000000e+00	
              0	        0.00012	              0	              4	 1	   2.6332597984e-02	
          2e-05	        0.00012	              0	              4	 1	   2.5665370800e-02	
          4e-05	        0.00012	              0	              4	 1	   2.3765148151e-02	
          6e-05	        0.00012	              0	              4	 1	   2.0910585411e-02	
          8e-05	        0.00012	              0	              4	 1	   1.7489508552e-02	
         0.0001	        0.00012	              0	              4	 1	   1.3911806706e-02	
        0.00012	        0.00012	              0	              4	 1	   1.0530372774e-02	
        0.00014	        0.00012	              0	              4	 1	   7.5903860457e-03	
        0.00016	        0.00012	              0	              4	 1	   5.2142288384e-03	
        0.00018	        0.00012	              0	              4	 1	   3.4166769226e-03	
         0.0002	        0.00012	              0	              4	 1	   2.1375535287e-03	
        0.00022	        0.00012	              0	              4	 1	   1.2781038446e-03	
        0.00024	        0.00012	              0	              4	 1	   7.3115333426e-04	
        0.00026	        0.00012	              0	              4	 1	   4.0060543481e-04	
        0.00028	        0.00012	              0	              4	 1	   2.1046291817e-04	
         0.0003	        0.00012	              0	              4	 1	   1.0613939204e-04	
        0.00032	        0.00012	              0	              4	 1	   5.1441754747e-05	
        0.00034	        0.00012	              0	              4	 1	   2.3987776046e-05	
        0.00036	        0.00012	              0	              4	 1	   1.0774431536e-05	
        0.00038	        0.00012	              0	              4	 1	   4.6668092866e-06	
         0.0004	        0.00012	              0	              4	 1	   1.9514268442e-06	
        0.00042	        0.00012	              0	              4	 1	   7.8862176718e-07	
        0.00044	        0.00012	              0	              4	 1	   3.0834607994e-07	
        0.00046	        0.00012	              0	              4	 1	   1.1676707086e-07	
        0.00048	        0.00012	              0	              4	 1	   4.2870944312e-08	
         0.0005	        0.00012	              0	              4	 1	   1.5275785352e-08	
        0.00052	        0.00012	              0	              4	 1	   5.2877051417e-09	
        0.00054	        0.00012	              0	              4	 1	   1.7797841837e-09	
        0.00056	        0.00012	              0	              4	 1	   5.8304868256e-10	
        0.00058	        0.00012	              0	              4	 1	   1.8606648857e-10	
         0.0006	        0.00012	              0	              4	 1	   5.7893984588e-11	
        0.00062	        0.00012	              0	              4	 1	   1.7577790004e-11	
        0.00064	        0.00012	              0	              4	 1	   5.2120914180e-12	
        0.00066	        0.00012	              0	              4	 1	   1.5104830795e-12	
        0.00068	        0.00012	              0	              4	 1	   4.2815677012e-13	
         0.0007	        0.00012	              0	              4	 1	   1.1879204521e-13	
        0.00072	        0.00012	              0	              4	 1	   3.2282650225e-14	
        0.00074	        0.00012	              0	              4	 1	   8.5985129457e-15	
        0.00076	        0.00012	              0	              4	 1	   2.2457426152e-15	
        0.00078	        0.00012	              0	              4	 1	   5.7512268592e-16	
         0.0008	        0.00012	              0	              4	 1	   1.4411309071e-16	
        0.00082	        0.00012	              0	              4	 1	   3.4953503282e-17	
        0.00084	        0.00012	              0	              4	 1	   7.7990393369e-18	
        0.00086	        0.00012	              0	              4	 1	   1.1761289656e-18	
        0.00088	        0.00012	              0	              4	 1	   0.0000000000e+00	
         0.0009	        0.00012	              0	              4	 1	   0.0000000000e+00	
        0.00092	        0.00012	              0	              4	 1	   0.0000000000e+00	
        0.00094	        0.00012	              0	              4	 1	   0.0000000000e+00	
        0.00096	        0.00012	              0	              4	 1	   0.0000000000e+00	
        0.00098	        0.00012	              0	              4	 1	   0.0000000000e+00	
          0.001	        0.00012	              0	              4	 1	   0.0000000000e+00	
              0	        0.00014	              0	              4	 1	   1.8981432558e-02	
          2e-05	        0.00014	              0	              4	 1	   1.8500456239e-02	
          4e-05	        0.00014	              0	              4	 1	   1.7130664264e-02	
          6e-05	        0.00014	              0	              4	 1	   1.5072929784e-02	
          8e-05	        0.00014	              0	              4	 1	   1.2606829232e-02	
         0.0001	        0.00014	              0	              4	 1	   1.0027848937e-02	
        0.00012	        0.00014	              0	              4	 1	   7.5903860457e-03	
        0.00014	        0.00014	              0	              4	 1	   5.4711793660e-03	
        0.00016	        0.00014	              0	              4	 1	   3.7584342871e-03	
        0.00018	        0.00014	              0	              4	 1	   2.4627794058e-03	
         0.0002	        0.00014	              0	              4	 1	   1.5408154955e-03	
        0.00022	        0.00014	              0	              4	 1	   9.2134356464e-04	
        0.00024	        0.00014	              0	              4	 1	   5.2710603122e-04	
        0.00026	        0.00014	              0	              4	 1	   2.8883841341e-04	
        0.00028	        0.00014	              0	              4	 1	   1.5176756077e-04	
         0.0003	        0.00014	              0	              4	 1	   7.6553274968e-05	
        0.00032	        0.00014	              0	              4	 1	   3.7111370695e-05	
        0.00034	        0.00014	              0	              4	 1	   1.7310392369e-05	
        0.00036	        0.00014	              0	              4	 1	   7.7778554569e-06	
        0.00038	        0.00014	              0	              4	 1	   3.3702179213e-06	
         0.0004	        0.00014	              0	              4	 1	   1.4098965815e-06	
        0.00042	        0.00014	              0	              4	 1	   5.7006708207e-07	
        0.00044	        0.00014	              0	              4	 1	   2.2301979155e-07	
        0.00046	        0.00014	              0	              4	 1	   8.4508200622e-08	
        0.00048	        0.00014	              0	              4	 1	   3.1048508609e-08	
         0.0005	        0.00014	              0	              4	 1	   1.1071489323e-08	
        0.00052	        0.00014	              0	              4	 1	   3.8354807980e-09	
        0.00054	        0.00014	              0	              4	 1	   1.2920962442e-09	
        0.00056	        0.00014	              0	              4	 1	   4.2367377823e-10	
        0.00058	        0.00014	              0	              4	 1	   1.3533740289e-10	
         0.0006	        0.00014	              0	              4	 1	   4.2153044644e-11	
        0.00062	        0.00014	              0	              4	 1	   1.2812318632e-11	
        0.00064	        0.00014	              0	              4	 1	   3.8033358126e-12	
        0.00066	        0.00014	              0	              4	 1	   1.1035143695e-12	
        0.00068	        0.00014	              0	              4	 1	   3.1317973023e-13	
         0.0007	        0.00014	              0	              4	 1	   8.7001090846e-14	
        0.00072	        0.00014	              0	              4	 1	   2.3673808414e-14	
        0.00074	        0.00014	              0	              4	 1	   6.3138059921e-15	
        0.00076	        0.00014	              0	              4	 1	   1.6511114365e-15	
        0.00078	        0.00014	              0	              4	 1	   4.2325338762e-16	
         0.0008	        0.00014	              0	              4	 1	   1.0603705524e-16	
        0.00082	        0.00014	              0	              4	 1	   2.5601737543e-17	
        0.00084	        0.00014	              0	              4	 1	   5.6014462868e-18	
        0.00086	        0.00014	              0	              4	 1	   0.0000000000e+00	
        0.00088	        0.00014	              0	              4	 1	   0.0000000000e+00	
         0.0009	        0.00014	              0	              4	 1	   0.0000000000e+00	
        0.00092	        0.00014	              0	              4	 1	   0.0000000000e+00	
        0.00094	        0.00014	              0	              4	 1	   0.0000000000e+00	
        0.00096	        0.00014	              0	              4	 1	   0.0000000000e+00	
        0.00098	        0.00014	              0	              4	 1	   0.0000000000e+00	
          0.001	        0.00014	              0	              4	 1	   0.0000000000e+00	
              0	        0.00016	              0	              4	 1	   1.3039766996e-02	
          2e-05	        0.00016	              0	              4	 1	   1.2709332038e-02	
          4e-05	        0.00016	              0	              4	 1	   1.1768275544e-02	
          6e-05	        0.00016	              0	              4	 1	   1.0354606844e-02	
          8e-05	        0.00016	              0	              4	 1	   8.6604082569e-03	
         0.0001	        0.00016	              0	              4	 1	   6.8886907221e-03	
        0.00012	        0.00016	              0	              4	 1	   5.2142288384e-03	
        0.00014	        0.00016	              0	              4	 1	   3.7584342871e-03	
        0.00016	        0.00016	              0	              4	 1	   2.5818870561e-03	
        0.00018	        0.00016	              0	              4	 1	   1.6918697252e-03	
         0.0002	        0.00016	              0	              4	 1	   1.0585530155e-03	
        0.00022	        0.00016	              0	              4	 1	   6.3301828515e-04	
        0.00024	        0.00016	              0	              4	 1	   3.6219296838e-04	
        0.00026	        0.00016	              0	              4	 1	   1.9850046821e-04	
        0.00028	        0.00016	              0	              4	 1	   1.0432047012e-04	
         0.0003	        0.00016	              0	              4	 1	   5.2633206345e-05	
        0.00032	        0.00016	              0	              4	 1	   2.5523003492e-05	
        0.00034	        0.00016	              0	              4	 1	   1.1909272222e-05	
        0.00036	        0.00016	              0	              4	 1	   5.3532531408e-06	
