              x	              y	              z	           time	in	        Pore_volume	                 Na	                 Cl	                  K	                 Ca	       SolidCa,cell	       FluidCa,cell	             exchCa	              totCa	                 PV	           kg_water	
              1	              1	          0.064	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1011421877e-07	   1.2028861956e-07	   5.4973602285e-05	   6.0053086738e-05	   4.9976000000e-02	   1.0008847790e-01	
              0	              0	          0.066	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1010540504e-07	   1.2025736865e-07	   5.4971402016e-05	   6.0039887730e-05	   4.9974000000e-02	   1.0006647955e-01	
              1	              0	          0.066	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1010540504e-07	   1.2025736865e-07	   5.4971402016e-05	   6.0039887730e-05	   4.9974000000e-02	   1.0006647955e-01	
              0	              1	          0.066	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1010540504e-07	   1.2025736865e-07	   5.4971402016e-05	   6.0039887730e-05	   4.9974000000e-02	   1.0006647955e-01	
              1	              1	          0.066	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1010540504e-07	   1.2025736865e-07	   5.4971402016e-05	   6.0039887730e-05	   4.9974000000e-02	   1.0006647955e-01	
              0	              0	          0.068	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1009659318e-07	   1.2022611985e-07	   5.4969202502e-05	   6.0026688722e-05	   4.9972000000e-02	   1.0004448120e-01	
              1	              0	          0.068	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1009659318e-07	   1.2022611985e-07	   5.4969202502e-05	   6.0026688722e-05	   4.9972000000e-02	   1.0004448120e-01	
              0	              1	          0.068	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1009659318e-07	   1.2022611985e-07	   5.4969202502e-05	   6.0026688722e-05	   4.9972000000e-02	   1.0004448120e-01	
              1	              1	          0.068	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1009659318e-07	   1.2022611985e-07	   5.4969202502e-05	   6.0026688722e-05	   4.9972000000e-02	   1.0004448120e-01	
              0	              0	           0.07	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1008778020e-07	   1.2019487317e-07	   5.4967002258e-05	   6.0013489714e-05	   4.9970000000e-02	   1.0002248286e-01	
              1	              0	           0.07	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1008778020e-07	   1.2019487317e-07	   5.4967002258e-05	   6.0013489714e-05	   4.9970000000e-02	   1.0002248286e-01	
              0	              1	           0.07	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1008778020e-07	   1.2019487317e-07	   5.4967002258e-05	   6.0013489714e-05	   4.9970000000e-02	   1.0002248286e-01	
              1	              1	           0.07	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1008778020e-07	   1.2019487317e-07	   5.4967002258e-05	   6.0013489714e-05	   4.9970000000e-02	   1.0002248286e-01	
              0	              0	          0.072	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1007896821e-07	   1.2016362860e-07	   5.4964802329e-05	   6.0000290706e-05	   4.9968000000e-02	   1.0000048451e-01	
              1	              0	          0.072	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1007896821e-07	   1.2016362860e-07	   5.4964802329e-05	   6.0000290706e-05	   4.9968000000e-02	   1.0000048451e-01	
              0	              1	          0.072	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1007896821e-07	   1.2016362860e-07	   5.4964802329e-05	   6.0000290706e-05	   4.9968000000e-02	   1.0000048451e-01	
              1	              1	          0.072	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1007896821e-07	   1.2016362860e-07	   5.4964802329e-05	   6.0000290706e-05	   4.9968000000e-02	   1.0000048451e-01	
              0	              0	          0.074	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1007015606e-07	   1.2013238615e-07	   5.4962602146e-05	   5.9987091698e-05	   4.9966000000e-02	   9.9978486164e-02	
              1	              0	          0.074	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1007015606e-07	   1.2013238615e-07	   5.4962602146e-05	   5.9987091698e-05	   4.9966000000e-02	   9.9978486164e-02	
              0	              1	          0.074	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1007015606e-07	   1.2013238615e-07	   5.4962602146e-05	   5.9987091698e-05	   4.9966000000e-02	   9.9978486164e-02	
              1	              1	          0.074	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1007015606e-07	   1.2013238615e-07	   5.4962602146e-05	   5.9987091698e-05	   4.9966000000e-02	   9.9978486164e-02	
              0	              0	          0.076	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1006134411e-07	   1.2010114582e-07	   5.4960401883e-05	   5.9973892690e-05	   4.9964000000e-02	   9.9956487817e-02	
              1	              0	          0.076	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1006134411e-07	   1.2010114582e-07	   5.4960401883e-05	   5.9973892690e-05	   4.9964000000e-02	   9.9956487817e-02	
              0	              1	          0.076	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1006134411e-07	   1.2010114582e-07	   5.4960401883e-05	   5.9973892690e-05	   4.9964000000e-02	   9.9956487817e-02	
              1	              1	          0.076	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1006134411e-07	   1.2010114582e-07	   5.4960401883e-05	   5.9973892690e-05	   4.9964000000e-02	   9.9956487817e-02	
              0	              0	          0.078	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1005253453e-07	   1.2006990760e-07	   5.4958202629e-05	   5.9960693682e-05	   4.9962000000e-02	   9.9934489470e-02	
              1	              0	          0.078	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1005253453e-07	   1.2006990760e-07	   5.4958202629e-05	   5.9960693682e-05	   4.9962000000e-02	   9.9934489470e-02	
              0	              1	          0.078	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1005253453e-07	   1.2006990760e-07	   5.4958202629e-05	   5.9960693682e-05	   4.9962000000e-02	   9.9934489470e-02	
              1	              1	          0.078	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   1.1005253453e-07	   1.2006990760e-07	   5.4958202629e-05	   5.9960693682e-05	   4.9962000000e-02	   9.9934489470e-02	
              0	              0	           0.08	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   5.5021861575e-08	   6.0019335752e-08	   5.4956002302e-05	   5.9947494674e-05	   2.4980000000e-02	   9.9912491123e-02	
              1	              0	           0.08	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   5.5021861575e-08	   6.0019335752e-08	   5.4956002302e-05	   5.9947494674e-05	   2.4980000000e-02	   9.9912491123e-02	
              0	              1	           0.08	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   5.5021861575e-08	   6.0019335752e-08	   5.4956002302e-05	   5.9947494674e-05	   2.4980000000e-02	   9.9912491123e-02	
              1	              1	           0.08	              1	 1	   0.0000000000e+00	   0.0000000000e+00	   1.2000000000e+00	   0.0000000000e+00	   6.0000000000e-01	   5.5021861575e-08	   6.0019335752e-08	   5.4956002302e-05	   5.9947494674e-05	   2.4980000000e-02	   9.9912491123e-02	
