              x	              y	              z	           time	in	          pH	          Ca	          Mg	          Na	          Cl	        C(4)	         SO4	          As	
              0	              0	            200	           1000	 1	     5.71311	  1.8653e+04	  3.9145e+03	  1.2425e+05	  2.3544e+05	  2.4156e+02	  4.5360e+02	  7.4296e-01	
           6000	              0	            200	           1000	 1	     5.71311	  1.8653e+04	  3.9144e+03	  1.2424e+05	  2.3544e+05	  2.4157e+02	  4.5359e+02	  7.4298e-01	
          12000	              0	            200	           1000	 1	     5.71306	  1.8649e+04	  3.9140e+03	  1.2422e+05	  2.3540e+05	  2.4163e+02	  4.5352e+02	  7.4318e-01	
          18000	              0	            200	           1000	 1	      5.7127	  1.8622e+04	  3.9113e+03	  1.2407e+05	  2.3511e+05	  2.4209e+02	  4.5299e+02	  7.4464e-01	
          24000	              0	            200	           1000	 1	     5.71069	  1.8472e+04	  3.8959e+03	  1.2323e+05	  2.3350e+05	  2.4467e+02	  4.5004e+02	  7.5282e-01	
          30000	              0	            200	           1000	 1	     5.69702	  1.7430e+04	  3.7841e+03	  1.1732e+05	  2.2222e+05	  2.6442e+02	  4.2939e+02	  8.0959e-01	
          36000	              0	            200	           1000	 1	     5.69843	  1.7540e+04	  3.7963e+03	  1.1794e+05	  2.2342e+05	  2.6218e+02	  4.3158e+02	  8.0363e-01	
          42000	              0	            200	           1000	 1	     5.69931	  1.7608e+04	  3.8038e+03	  1.1833e+05	  2.2416e+05	  2.6080e+02	  4.3294e+02	  7.9992e-01	
          48000	              0	            200	           1000	 1	     5.69076	  1.6935e+04	  3.7282e+03	  1.1450e+05	  2.1683e+05	  2.7500e+02	  4.1953e+02	  8.3616e-01	
          54000	              0	            200	           1000	 1	     5.68502	  1.6467e+04	  3.6734e+03	  1.1181e+05	  2.1170e+05	  2.8586e+02	  4.1012e+02	  8.6085e-01	
          60000	              0	            200	           1000	 1	     5.71043	  1.8453e+04	  3.8939e+03	  1.2312e+05	  2.3329e+05	  2.4501e+02	  4.4966e+02	  7.5387e-01	
          66000	              0	            200	           1000	 1	     5.71281	  1.8631e+04	  3.9122e+03	  1.2412e+05	  2.3521e+05	  2.4194e+02	  4.5316e+02	  7.4417e-01	
