ID	x	y	z	p4f	H*	O*	Charge	Ap	Bp	Cp	Dp	p4f	sim	state	soln	dist_x	time	step	pH	pe	mass_H2O	charge(eq)	k_R_1	dk_R_1	k_R_2	dk_R_2	k_R_3	dk_R_3	k_R_4	dk_R_4
62056	51.0285	7.09474	1.98175e-014	0.138104	-0.415829	-0.207914	-2.68835e-018	-3.82991e-005	0.0020297	0.0248271	0.0593677	-99999	1	1e+030	62056	-99	864000	1	7.00008	12.2785	0.0997043	-2.68835e-019	10	-0	0.999088	-4.49381e-005	0.995365	-0.000258864	0.995277	-0.000297895
62057	48.991	7.09752	1.98175e-014	0.139402	-0.415829	-0.207914	-2.68339e-018	-3.40057e-005	0.00243836	0.027046	0.0603465	-99999	1	1e+030	62057	-99	864000	1	7.0001	12.2808	0.0997043	-2.68339e-019	10	-0	0.998863	-5.3986e-005	0.994721	-0.000281748	0.994956	-0.000302338
62058	46.9537	7.1004	1.98175e-014	0.140419	-0.415829	-0.207914	-2.68106e-018	-2.83469e-005	0.00292601	0.0293872	0.0610612	-99999	1	1e+030	62058	-99	864000	1	7.00011	12.2808	0.0997043	-2.68106e-019	10	-0	0.998585	-6.47826e-005	0.994016	-0.000305831	0.994648	-0.000305396
62059	44.9142	7.10113	1.98175e-014	0.141289	-0.415829	-0.207914	-2.67791e-018	-2.09524e-005	0.00351088	0.0318716	0.0615387	-99999	1	1e+030	62059	-99	864000	1	7.00012	12.2785	0.0997043	-2.67791e-019	10	-0	0.998242	-7.77318e-005	0.993241	-0.000331313	0.994356	-0.000307201
62060	42.8726	7.09894	1.98175e-014	0.142081	-0.415829	-0.207914	-2.6758e-018	-1.12932e-005	0.0042133	0.0345047	0.0617757	-99999	1	1e+030	62060	-99	864000	1	7.00014	12.2736	0.0997043	-2.6758e-019	10	-0	0.997817	-9.32837e-005	0.992392	-0.000358229	0.994083	-0.000307737
62061	40.8302	7.09526	1.98175e-014	0.142747	-0.415829	-0.207914	-2.67388e-018	1.0455e-006	0.00505317	0.0372582	0.0617202	-99999	1	1e+030	62061	-99	864000	1	7.00015	12.2661	0.0997043	-2.67388e-019	10	-6.78237e-008	0.997296	-0.000111872	0.991473	-0.000386259	0.993838	-0.000306744
62062	38.7873	7.09268	1.98175e-014	0.143157	-0.415829	-0.207914	-2.67237e-018	1.22513e-005	0.00605231	0.0400705	0.0612874	-99999	1	1e+030	62062	-99	864000	1	7.00016	12.2558	0.0997043	-2.67237e-019	9.99998	-7.94772e-007	0.996659	-0.000133922	0.990498	-0.000414733	0.993635	-0.000303804
62063	36.7445	7.09283	1.98175e-014	0.143198	-0.415829	-0.207914	-2.6725e-018	2.87162e-005	0.00722298	0.0428665	0.0604063	-99999	1	1e+030	62063	-99	864000	1	7.00017	12.2428	0.0997043	-2.6725e-019	9.99995	-1.86289e-006	0.995892	-0.000159736	0.989486	-0.000442848	0.993488	-0.000298573
62064	34.7042	7.09709	1.98175e-014	0.14274	-0.415829	-0.207914	-2.67366e-018	5.29041e-005	0.00857582	0.0455466	0.0590109	-99999	1	1e+030	62064	-99	864000	1	7.00018	12.227	0.0997043	-2.67366e-019	9.9999	-3.43201e-006	0.994982	-0.000189535	0.988464	-0.000469543	0.993409	-0.000290739
62065	32.6679	7.11003	1.98175e-014	0.141441	-0.415829	-0.207914	-2.67791e-018	8.74318e-005	0.0100969	0.0479189	0.0569681	-99999	1	1e+030	62065	-99	864000	1	7.00019	12.2083	0.0997043	-2.67791e-019	9.99984	-5.6719e-006	0.993928	-0.000222993	0.987489	-0.000492817	0.993422	-0.000279669
62066	30.6314	7.13892	1.98175e-014	0.138727	-0.415829	-0.207914	-2.68645e-018	0.000134442	0.0117299	0.049679	0.0540856	-99999	1	1e+030	62066	-99	864000	1	7.00019	12.1869	0.0997043	-2.68645e-019	9.99974	-8.72158e-006	0.992759	-0.000258849	0.986653	-0.000509532	0.993557	-0.000264457
62067	28.5839	7.18773	1.98175e-014	0.134125	-0.415829	-0.207914	-2.70078e-018	0.000195476	0.0133883	0.0505242	0.0502556	-99999	1	1e+030	62067	-99	864000	1	7.00019	12.1625	0.0997043	-2.70078e-019	9.99962	-1.2681e-005	0.991527	-0.000295181	0.986055	-0.000516599	0.993836	-0.000244628
62068	26.509	7.25098	1.98175e-014	0.127694	-0.415829	-0.207914	-2.72123e-018	0.000273215	0.0150125	0.0503448	0.0456015	-99999	1	1e+030	62068	-99	864000	1	7.00018	12.1345	0.0997043	-2.72123e-019	9.99945	-1.77241e-005	0.990269	-0.000330647	0.985745	-0.000512932	0.994251	-0.000220842
62069	24.383	7.30367	1.98175e-014	0.120777	-0.415829	-0.207914	-2.74273e-018	0.000379694	0.016746	0.0495853	0.0406592	-99999	1	1e+030	62069	-99	864000	1	7.00016	12.1	0.0997043	-2.74273e-019	9.99923	-2.46317e-005	0.988886	-0.000368351	0.985611	-0.000503048	0.994738	-0.000195733
62070	22.2686	7.20107	1.98175e-014	0.123034	-0.415829	-0.207914	-2.7361e-018	0.000617686	0.0202979	0.0522342	0.0383989	-99999	1	1e+030	62070	-99	864000	1	7.00018	12.0428	0.0997043	-2.7361e-019	9.99871	-4.00707e-005	0.986205	-0.000445481	0.984479	-0.000527027	0.994907	-0.000183512
62071	20.2995	6.99371	1.98175e-014	0.135759	-0.415829	-0.207914	-2.69624e-018	0.00116568	0.0268683	0.0589779	0.0384118	-99999	1	1e+030	62071	-99	864000	1	7.00023	11.9725	0.0997043	-2.69624e-019	9.9975	-7.56206e-005	0.981304	-0.000587473	0.982078	-0.000590796	0.994787	-0.000181924
62072	18.409	7.01165	1.98175e-014	0.130346	-0.415829	-0.207914	-2.71343e-018	0.00160964	0.0298068	0.0572387	0.033494	-99999	1	1e+030	62072	-99	864000	1	7.00022	11.9318	0.0997043	-2.71343e-019	9.99649	-0.000104421	0.978878	-0.000649713	0.982306	-0.000569344	0.995374	-0.000157219
62073	16.344	7.21768	1.98175e-014	0.105556	-0.415829	-0.207914	-2.79061e-018	0.00157367	0.0270339	0.0465969	0.0247888	-99999	1	1e+030	62073	-99	864000	1	7.00014	11.8701	0.0997043	-2.79061e-019	9.99653	-0.000102087	0.980548	-0.000588548	0.985397	-0.000460484	0.996528	-0.000115334
62074	14.1307	7.23432	1.98175e-014	0.0933964	-0.415829	-0.207914	-2.82879e-018	0.0019469	0.0274885	0.0408428	0.0192358	-99999	1	1e+030	62074	-99	864000	1	7.0001	11.6807	0.0997043	-2.82879e-019	9.99564	-0.0001263	0.979867	-0.000596245	0.987026	-0.000399541	0.997271	-8.83829e-005
62075	11.96	7.10332	1.98175e-014	0.094308	-0.415829	-0.207914	-2.8259e-018	0.00343358	0.0327294	0.0394904	0.0158537	-99999	1	1e+030	62075	-99	864000	1	7.0001	11.6882	0.0997043	-2.8259e-019	9.9921	-0.000222744	0.97564	-0.000702843	0.987321	-0.000379824	0.997728	-7.14897e-005
62076	9.67684	7.09828	1.98175e-014	0.0778314	-0.415829	-0.207914	-2.87745e-018	0.0042947	0.030726	0.0306149	0.0105538	-99999	1	1e+030	62076	-99	864000	1	7.00005	11.6766	0.0997043	-2.87745e-019	9.98993	-0.000278607	0.976867	-0.00065302	0.990126	-0.000288872	0.998481	-4.66111e-005
62077	9.23501	8.94723	1.98175e-014	-0.00215114	-0.415829	-0.207914	-3.12681e-018	-0.003688	-0.00148272	0.00153462	0.00119662	-99999	1	1e+030	62077	-99	864000	1	6.99978	11.7744	0.0997043	-3.12681e-019	10	-0	1	-0	0.999507	-1.61398e-005	0.999828	-5.7318e-006
62078	10.1612	9.92636	1.98175e-014	-0.00179464	-0.415829	-0.207914	-3.12585e-018	-0.00164914	-0.0011173	0.000345429	0.000475573	-99999	1	1e+030	62078	-99	864000	1	6.99977	11.9043	0.0997043	-3.12585e-019	10	-0	0.999999	-0	0.9999	-3.63291e-006	0.999934	-2.34751e-006
62079	11.5729	10.2663	1.98175e-014	-0.00122036	-0.415829	-0.207914	-3.12403e-018	-0.0012122	-0.000895265	0.000267496	0.000456063	-99999	1	1e+030	62079	-99	864000	1	6.99977	11.9932	0.0997043	-3.12403e-019	10	-0	0.999999	-0	0.999926	-2.81329e-006	0.999938	-2.26797e-006
62080	10.9087	8.70874	1.98175e-014	0.0102732	-0.415829	-0.207914	-3.088e-018	-0.00207975	0.00271121	0.00591254	0.00308351	-99999	1	1e+030	62080	-99	864000	1	6.99981	11.8026	0.0997043	-3.088e-019	10	-0	0.998053	-6.00268e-005	0.998099	-5.91839e-005	0.999559	-1.43046e-005
62081	12.8326	8.89088	1.98175e-014	0.0129224	-0.415829	-0.207914	-3.07958e-018	-0.00162571	0.00293201	0.00682916	0.0038967	-99999	1	1e+030	62081	-99	864000	1	6.99982	11.9143	0.0997043	-3.07958e-019	10	-0	0.997926	-6.49155e-005	0.997839	-6.85798e-005	0.99945	-1.8237e-005
62082	13.2394	10.5625	1.98175e-014	-0.000312263	-0.415829	-0.207914	-3.12074e-018	-0.000999758	-0.000632303	0.000463133	0.000631201	-99999	1	1e+030	62082	-99	864000	1	6.99977	12.0883	0.0997043	-3.12074e-019	10	-0	0.999999	-0	0.999869	-4.87082e-006	0.999916	-3.11449e-006
62083	14.5628	11.9765	1.98175e-014	-0.00138607	-0.415829	-0.207914	-3.11953e-018	-0.000226612	-0.000447016	-0.000523195	-0.000177676	-99999	1	1e+030	62083	-99	864000	1	6.99977	12.2763	0.0997043	-3.11953e-019	9.99999	-0	0.99999	-0	0.999997	-0	1	-0
62084	15.161	9.47575	1.98175e-014	0.00440307	-0.415829	-0.207914	-3.10613e-018	-0.00162864	-5.85776e-005	0.00275402	0.00255256	-99999	1	1e+030	62084	-99	864000	1	6.99978	12.0633	0.0997043	-3.10613e-019	10	-0	0.999999	-0	0.999168	-2.89643e-005	0.999655	-1.23633e-005
62085	17.6762	8.94718	1.98175e-014	0.0244365	-0.415829	-0.207914	-3.04323e-018	-0.000920236	0.00399886	0.0111535	0.00795841	-99999	1	1e+030	62085	-99	864000	1	6.99985	12.1014	0.0997043	-3.04323e-019	10	-0	0.997286	-8.85359e-005	0.996631	-0.00011288	0.998924	-3.79445e-005
62086	17.305	11.5214	1.98175e-014	-0.00260357	-0.415829	-0.207914	-3.12097e-018	-0.000565988	-0.00104644	-0.000916946	-0.000128129	-99999	1	1e+030	62086	-99	864000	1	6.99977	12.3291	0.0997043	-3.12097e-019	10	-0	0.999998	-0	1	-0	1	-0
62087	19.832	12.2142	1.98175e-014	-0.00208639	-0.415829	-0.207914	-3.12077e-018	-0.000390219	-0.000787643	-0.000808686	-0.00014531	-99999	1	1e+030	62087	-99	864000	1	6.99977	12.3198	0.0997043	-3.12077e-019	10	-0	0.999998	-0	1	-0	1	-0
62088	21.8375	12.6375	1.98175e-014	-0.00169863	-0.415829	-0.207914	-3.12077e-018	-0.00030498	-0.000618882	-0.000686659	-0.00013282	-99999	1	1e+030	62088	-99	864000	1	6.99977	12.3294	0.0997043	-3.12077e-019	10	-0	0.999998	-0	1	-0	1	-0
62089	19.4263	10.1031	1.98175e-014	0.0102673	-0.415829	-0.207914	-3.08542e-018	-0.000790823	0.00103467	0.00455938	0.00409536	-99999	1	1e+030	62089	-99	864000	1	6.9998	12.2389	0.0997043	-3.08542e-019	10	-0	0.999351	-2.29078e-005	0.998674	-4.6807e-005	0.999465	-1.98176e-005
62090	19.3626	8.37099	1.98175e-014	0.054155	-0.415829	-0.207914	-2.95054e-018	-8.27768e-005	0.00970734	0.023738	0.0162605	-99999	1	1e+030	62090	-99	864000	1	6.99995	12.0834	0.0997043	-2.95054e-019	10	-0	0.993264	-0.000214923	0.992824	-0.000238917	0.997804	-7.73058e-005
62091	23.6781	12.7903	1.98175e-014	-0.00138334	-0.415829	-0.207914	-3.12057e-018	-0.000284249	-0.000525393	-0.000567864	-7.26576e-005	-99999	1	1e+030	62091	-99	864000	1	6.99977	12.3176	0.0997043	-3.12057e-019	10	-0	0.999999	-0	1	-0	1	-0
62092	21.3585	10.7522	1.98175e-014	0.00545379	-0.415829	-0.207914	-3.09981e-018	-0.000656697	0.000167306	0.00225053	0.00264455	-99999	1	1e+030	62092	-99	864000	1	6.99978	12.2766	0.0997043	-3.09981e-019	10	-0	0.999912	-3.7042e-006	0.999378	-2.3484e-005	0.99967	-1.29703e-005
62093	22.9132	11.3333	1.98175e-014	0.00228742	-0.415829	-0.207914	-3.10868e-018	-0.000547456	-0.000272957	0.000864011	0.00151386	-99999	1	1e+030	62093	-99	864000	1	6.99977	12.2936	0.0997043	-3.10868e-019	10	-0	1	-0	0.999784	-9.08688e-006	0.999822	-7.53459e-006
62094	20.978	8.80232	1.98175e-014	0.0411988	-0.415829	-0.207914	-2.99084e-018	-0.000381888	0.00606594	0.0176184	0.0136686	-99999	1	1e+030	62094	-99	864000	1	6.9999	12.1556	0.0997043	-2.99084e-019	10	-0	0.995921	-0.000134302	0.994798	-0.000178585	0.998196	-6.55596e-005
62095	23.131	9.37976	1.98175e-014	0.0269823	-0.415829	-0.207914	-3.03423e-018	-0.000531305	0.00282177	0.0108855	0.0101558	-99999	1	1e+030	62095	-99	864000	1	6.99985	12.2112	0.0997043	-3.03423e-019	10	-0	0.998207	-6.24747e-005	0.996915	-0.000111363	0.998711	-4.92597e-005
62096	25.449	9.16934	1.98175e-014	0.0377181	-0.415829	-0.207914	-3.00053e-018	-0.000382503	0.00357635	0.0144944	0.0144537	-99999	1	1e+030	62096	-99	864000	1	6.99989	12.2116	0.0997043	-3.00053e-019	10	-0	0.997757	-7.91814e-005	0.995981	-0.000148483	0.998209	-7.03606e-005
62097	24.5494	11.0628	1.98175e-014	0.00517768	-0.415829	-0.207914	-3.10026e-018	-0.000531884	6.30135e-005	0.00184003	0.0026028	-99999	1	1e+030	62097	-99	864000	1	6.99978	12.2874	0.0997043	-3.10026e-019	10	-0	0.999971	-1.39514e-006	0.999521	-1.9282e-005	0.999693	-1.28623e-005
62098	27.5524	9.06068	1.98175e-014	0.0447503	-0.415829	-0.207914	-2.97876e-018	-0.000306843	0.00371618	0.0163853	0.0176339	-99999	1	1e+030	62098	-99	864000	1	6.99991	12.2182	0.0997043	-2.97876e-019	10	-0	0.997715	-8.22773e-005	0.995564	-0.000168215	0.997872	-8.61714e-005
62099	25.5811	12.7372	1.98175e-014	-0.00078421	-0.415829	-0.207914	-3.11892e-018	-0.000289045	-0.000438489	-0.000351512	0.000127062	-99999	1	1e+030	62099	-99	864000	1	6.99977	12.3073	0.0997043	-3.11892e-019	10	-0	0.999999	-0	1	-0	0.999989	-6.58354e-007
62100	29.6095	8.98787	1.98175e-014	0.0504211	-0.415829	-0.207914	-2.96094e-018	-0.000258178	0.00362224	0.0175299	0.0204038	-99999	1	1e+030	62100	-99	864000	1	6.99992	12.2271	0.0997043	-2.96094e-019	10	-0	0.997823	-8.01975e-005	0.995375	-0.000180357	0.997606	-0.00010007
62101	31.6507	8.94063	1.98175e-014	0.0550072	-0.415829	-0.207914	-2.9468e-018	-0.000225471	0.00338944	0.0180862	0.0227848	-99999	1	1e+030	62101	-99	864000	1	6.99993	12.2368	0.0997043	-2.9468e-019	10	-0	0.998013	-7.50431e-005	0.99536	-0.000186465	0.997407	-0.000112128
62102	33.6889	8.91338	1.98175e-014	0.0586574	-0.415829	-0.207914	-2.93512e-018	-0.000202801	0.00308043	0.0181667	0.0247709	-99999	1	1e+030	62102	-99	864000	1	6.99994	12.2464	0.0997043	-2.93512e-019	10	-0	0.998242	-6.82016e-005	0.995476	-0.000187653	0.997271	-0.000122284
62103	35.73	8.89917	1.98175e-014	0.061602	-0.415829	-0.207914	-2.9259e-018	-0.000185954	0.00274495	0.0179063	0.0264089	-99999	1	1e+030	62103	-99	864000	1	6.99994	12.2554	0.0997043	-2.9259e-019	10	-0	0.998477	-6.0774e-005	0.99568	-0.000185286	0.997191	-0.000130744
62104	37.7738	8.89369	1.98175e-014	0.0639962	-0.415829	-0.207914	-2.91876e-018	-0.000172599	0.00241225	0.0174051	0.0277341	-99999	1	1e+030	62104	-99	864000	1	6.99994	12.2633	0.0997043	-2.91876e-019	10	-0	0.998701	-5.3408e-005	0.995939	-0.000180383	0.997157	-0.000137664
62105	39.8177	8.89485	1.98175e-014	0.0659261	-0.415829	-0.207914	-2.91305e-018	-0.000161556	0.00209771	0.0167324	0.0287667	-99999	1	1e+030	62105	-99	864000	1	6.99994	12.2698	0.0997043	-2.91305e-019	10	-0	0.998904	-4.6444e-005	0.996231	-0.000173656	0.997164	-0.00014313
62106	41.8606	8.89938	1.98175e-014	0.067515	-0.415829	-0.207914	-2.90734e-018	-0.000152143	0.00181143	0.015958	0.0295532	-99999	1	1e+030	62106	-99	864000	1	6.99994	12.2748	0.0997043	-2.90734e-019	10	-0	0.999084	-4.01056e-005	0.996536	-0.000165828	0.997204	-0.000147361
62107	43.9024	8.90332	1.98175e-014	0.0688969	-0.415829	-0.207914	-2.90306e-018	-0.000144019	0.00155841	0.0151421	0.0301529	-99999	1	1e+030	62107	-99	864000	1	6.99994	12.278	0.0997043	-2.90306e-019	10	-0	0.999238	-3.45037e-005	0.996838	-0.000157527	0.997268	-0.000150645
62108	45.942	8.90461	1.98175e-014	0.0701334	-0.415829	-0.207914	-2.8994e-018	-0.000136976	0.00133822	0.0143177	0.0305983	-99999	1	1e+030	62108	-99	864000	1	6.99994	12.2795	0.0997043	-2.8994e-019	10	-0	0.999368	-2.96286e-005	0.997128	-0.0001491	0.99735	-0.000153142
62109	47.9786	8.90264	1.98175e-014	0.0712334	-0.415829	-0.207914	-2.89598e-018	-0.000130761	0.00114776	0.0135	0.0309019	-99999	1	1e+030	62109	-99	864000	1	6.99993	12.2793	0.0997043	-2.89598e-019	10	-0	0.999477	-2.54118e-005	0.997404	-0.000140711	0.997446	-0.00015491
62110	50.0148	8.89844	1.98175e-014	0.0721484	-0.415829	-0.207914	-2.89333e-018	-0.000125189	0.00098263	0.012689	0.0310527	-99999	1	1e+030	62110	-99	864000	1	6.99993	12.2777	0.0997043	-2.89333e-019	10	-0	0.999568	-2.17557e-005	0.997665	-0.000132365	0.997556	-0.000155893
62111	52.0536	8.89598	1.98175e-014	0.0727377	-0.415829	-0.207914	-2.89111e-018	-0.00012024	0.000837902	0.011869	0.0310014	-99999	1	1e+030	62111	-99	864000	1	6.99993	12.2747	0.0997043	-2.89111e-019	10	-0	0.999646	-1.85514e-005	0.997914	-0.000123901	0.997682	-0.000155843
62112	54.0959	8.89835	1.98175e-014	0.0728954	-0.415829	-0.207914	-2.89093e-018	-0.000115841	0.000710804	0.0110366	0.0307169	-99999	1	1e+030	62112	-99	864000	1	6.99992	12.2708	0.0997043	-2.89093e-019	10	-0	0.999712	-1.57374e-005	0.998151	-0.000115287	0.997822	-0.000154601
62113	56.1401	8.90425	1.98175e-014	0.0726439	-0.415829	-0.207914	-2.89158e-018	-0.00011179	0.000600585	0.0102114	0.0302258	-99999	1	1e+030	62113	-99	864000	1	6.99992	12.2664	0.0997043	-2.89158e-019	10	-0	0.999766	-1.32971e-005	0.998374	-0.00010673	0.997972	-0.000152298
62114	58.1849	8.91062	1.98175e-014	0.0720454	-0.415829	-0.207914	-2.89386e-018	-0.000107897	0.000506325	0.00941365	0.029571	-99999	1	1e+030	62114	-99	864000	1	6.99991	12.262	0.0997043	-2.89386e-019	10	-0	0.999812	-1.12102e-005	0.998577	-9.84442e-005	0.998125	-0.000149149
62115	60.2291	8.91448	1.98175e-014	0.0711534	-0.415829	-0.207914	-2.89655e-018	-0.000104014	0.00042657	0.00865694	0.0287906	-99999	1	1e+030	62115	-99	864000	1	6.99991	12.2581	0.0997043	-2.89655e-019	10	-0	0.999848	-9.44437e-006	0.99876	-9.0574e-005	0.998278	-0.000145345
62116	62.2721	8.91347	1.98175e-014	0.0699964	-0.415829	-0.207914	-2.89967e-018	-0.000100046	0.0003595	0.00794709	0.0279099	-99999	1	1e+030	62116	-99	864000	1	6.9999	12.2551	0.0997043	-2.89967e-019	10	-0	0.999878	-7.95943e-006	0.998924	-8.31826e-005	0.998428	-0.000141015
62117	64.3139	8.90719	1.98175e-014	0.0685504	-0.415829	-0.207914	-2.90479e-018	-9.59697e-005	0.000303068	0.00728099	0.0269313	-99999	1	1e+030	62117	-99	864000	1	6.99989	12.2534	0.0997043	-2.90479e-019	10	-0	0.999902	-6.71001e-006	0.999069	-7.62396e-005	0.998572	-0.000136171
62118	66.354	8.89816	1.98175e-014	0.0667319	-0.415829	-0.207914	-2.91035e-018	-9.18219e-005	0.000255261	0.0066487	0.0258323	-99999	1	1e+030	62118	-99	864000	1	6.99989	12.2531	0.0997043	-2.91035e-019	10	-0	0.999922	-5.65154e-006	0.999199	-6.96426e-005	0.998712	-0.000130702
62119	68.3894	8.89181	1.98175e-014	0.0644213	-0.415829	-0.207914	-2.91755e-018	-8.76796e-005	0.000214343	0.00603805	0.0245772	-99999	1	1e+030	62119	-99	864000	1	6.99988	12.2542	0.0997043	-2.91755e-019	10	-0	0.999938	-4.74562e-006	0.999315	-6.32656e-005	0.998848	-0.000124426
62120	70.4204	8.88953	1.98175e-014	0.0616188	-0.415829	-0.207914	-2.92617e-018	-8.35098e-005	0.000179336	0.00544935	0.0231758	-99999	1	1e+030	62120	-99	864000	1	6.99987	12.2563	0.0997043	-2.92617e-019	10	-0	0.999951	-3.97056e-006	0.999418	-5.7113e-005	0.99898	-0.000117396
62121	72.4572	8.88333	1.98175e-014	0.0585081	-0.415829	-0.207914	-2.9354e-018	-7.91152e-005	0.000149851	0.0048973	0.0217044	-99999	1	1e+030	62121	-99	864000	1	6.99986	12.259	0.0997043	-2.9354e-019	10	-0	0.999961	-3.31774e-006	0.999509	-5.13396e-005	0.999103	-0.000109996
62122	74.5147	8.87341	1.98175e-014	0.0550784	-0.415829	-0.207914	-2.94668e-018	-7.44964e-005	0.000124853	0.00437619	0.0201614	-99999	1	1e+030	62122	-99	864000	1	6.99986	12.2622	0.0997043	-2.94668e-019	10	-0	0.999969	-2.76428e-006	0.999588	-4.58867e-005	0.999217	-0.000102221
62123	76.6099	8.90001	1.98175e-014	0.0506648	-0.415829	-0.207914	-2.96021e-018	-7.02311e-005	0.000101983	0.00382863	0.0183055	-99999	1	1e+030	62123	-99	864000	1	6.99985	12.2655	0.0997043	-2.96021e-019	10	-0	0.999976	-2.25794e-006	0.999663	-4.01533e-005	0.999334	-9.28497e-005
62124	27.5793	12.6707	1.98175e-014	2.91461e-005	-0.415829	-0.207914	-3.11647e-018	-0.000289212	-0.000343689	-7.87304e-005	0.000408461	-99999	1	1e+030	62124	-99	864000	1	6.99977	12.3025	0.0997043	-3.11647e-019	10	-0	1	-0	1	-0	0.99996	-2.09423e-006
62125	26.5512	10.9256	1.98175e-014	0.00821912	-0.415829	-0.207914	-3.0916e-018	-0.000487429	0.000295298	0.00279452	0.00380751	-99999	1	1e+030	62125	-99	864000	1	6.99979	12.2828	0.0997043	-3.0916e-019	10	-0	0.999844	-6.53797e-006	0.999281	-2.90636e-005	0.999558	-1.87923e-005
62126	28.5897	10.8406	1.98175e-014	0.0110902	-0.415829	-0.207914	-3.08277e-018	-0.000441419	0.000448445	0.00358505	0.00500168	-99999	1	1e+030	62126	-99	864000	1	6.9998	12.2799	0.0997043	-3.08277e-019	10	-0	0.999759	-9.92871e-006	0.999096	-3.72082e-005	0.999434	-2.47099e-005
62127	29.6083	12.6129	1.98175e-014	0.000962554	-0.415829	-0.207914	-3.11402e-018	-0.000284256	-0.000253831	0.000187838	0.000763254	-99999	1	1e+030	62127	-99	864000	1	6.99977	12.2974	0.0997043	-3.11402e-019	10	-0	1	-0	0.999965	-1.97551e-006	0.999925	-3.86391e-006
62128	30.6297	10.7822	1.98175e-014	0.0138138	-0.415829	-0.207914	-3.07415e-018	-0.000398869	0.000541525	0.00423005	0.00617642	-99999	1	1e+030	62128	-99	864000	1	6.99981	12.2788	0.0997043	-3.07415e-019	10	-0	0.99971	-1.19895e-005	0.998959	-4.38889e-005	0.99932	-3.05651e-005
62129	32.6693	10.7447	1.98175e-014	0.0163283	-0.415829	-0.207914	-3.06638e-018	-0.000361512	0.000585873	0.00471801	0.00728893	-99999	1	1e+030	62129	-99	864000	1	6.99981	12.279	0.0997043	-3.06638e-019	10	-0	0.999691	-1.29714e-005	0.99887	-4.89717e-005	0.999222	-3.61416e-005
62130	31.646	12.5727	1.98175e-014	0.00194505	-0.415829	-0.207914	-3.11114e-018	-0.000275368	-0.000175421	0.000431869	0.00115324	-99999	1	1e+030	62130	-99	864000	1	6.99977	12.2937	0.0997043	-3.11114e-019	10	-0	1	-0	0.999913	-4.542e-006	0.999887	-5.79926e-006
62131	33.6881	12.5448	1.98175e-014	0.00295493	-0.415829	-0.207914	-3.10805e-018	-0.000264455	-0.000109473	0.000652389	0.00156167	-99999	1	1e+030	62131	-99	864000	1	6.99977	12.2914	0.0997043	-3.10805e-019	10	-0	1	-0	0.999866	-6.86123e-006	0.999851	-7.83533e-006
62132	34.7114	10.7213	1.98175e-014	0.018642	-0.415829	-0.207914	-3.05959e-018	-0.000329241	0.000595673	0.00506485	0.00832518	-99999	1	1e+030	62132	-99	864000	1	6.99982	12.28	0.0997043	-3.05959e-019	10	-0	0.999693	-1.31884e-005	0.998823	-5.26086e-005	0.999141	-4.13636e-005
62133	35.7329	12.5282	1.98175e-014	0.00396492	-0.415829	-0.207914	-3.10517e-018	-0.000252495	-5.61116e-005	0.000842821	0.00197387	-99999	1	1e+030	62133	-99	864000	1	6.99978	12.2898	0.0997043	-3.10517e-019	10	-0	1	-0	0.999828	-8.86403e-006	0.999816	-9.89869e-006
62134	36.7558	10.7095	1.98175e-014	0.0207391	-0.415829	-0.207914	-3.05283e-018	-0.000301442	0.000580866	0.00528147	0.00926351	-99999	1	1e+030	62134	-99	864000	1	6.99982	12.2813	0.0997043	-3.05283e-019	10	-0	0.999708	-1.28605e-005	0.998811	-5.49032e-005	0.999078	-4.61173e-005
62135	38.8009	10.7066	1.98175e-014	0.0226271	-0.415829	-0.207914	-3.04689e-018	-0.000277446	0.000550112	0.00538714	0.0100953	-99999	1	1e+030	62135	-99	864000	1	6.99982	12.2826	0.0997043	-3.04689e-019	10	-0	0.999731	-1.21796e-005	0.998829	-5.60486e-005	0.999034	-5.03538e-005
62136	40.8446	10.7096	1.98175e-014	0.0243296	-0.415829	-0.207914	-3.04154e-018	-0.000256607	0.000510209	0.0054045	0.0108228	-99999	1	1e+030	62136	-99	864000	1	6.99983	12.2836	0.0997043	-3.04154e-019	10	-0	0.999758	-1.12962e-005	0.998867	-5.62753e-005	0.999006	-5.40783e-005
62137	37.778	12.5217	1.98175e-014	0.0049518	-0.415829	-0.207914	-3.10251e-018	-0.000240225	-1.48379e-005	0.00100027	0.00237622	-99999	1	1e+030	62137	-99	864000	1	6.99978	12.2886	0.0997043	-3.10251e-019	10	-0	1	-0	0.9998	-1.05199e-005	0.999786	-1.19202e-005
62138	39.8226	12.5215	1.98175e-014	0.00591388	-0.415829	-0.207914	-3.09964e-018	-0.000228227	1.29026e-005	0.00113089	0.00276511	-99999	1	1e+030	62138	-99	864000	1	6.99978	12.2875	0.0997043	-3.09964e-019	10	-0	0.999997	-2.85666e-007	0.99978	-1.18794e-005	0.99976	-1.388e-005
62139	41.8661	12.5249	1.98175e-014	0.00684703	-0.415829	-0.207914	-3.09698e-018	-0.000216788	3.03096e-005	0.00123573	0.00313613	-99999	1	1e+030	62139	-99	864000	1	6.99978	12.2865	0.0997043	-3.09698e-019	10	-0	0.999991	-6.71063e-007	0.999768	-1.29628e-005	0.999739	-1.5755e-005
