              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	
          36000	          18000	            100	          10000	 1	   7.2952930298e+00	   3.7463343806e+01	   1.6713655049e+01	   9.2489109223e+01	   4.7400990294e+00	   4.5472125960e+02	   2.2566704016e+01	   2.2482556197e-01	
          42000	          18000	            100	          10000	 1	   7.2763675605e+00	   3.9414903955e+01	   1.7586211022e+01	   8.7612616609e+01	   4.7400968916e+00	   4.5342783240e+02	   2.2566694631e+01	   2.0952340404e-01	
          48000	          18000	            100	          10000	 1	   7.2689039289e+00	   4.0216130013e+01	   1.7944430160e+01	   8.5617430342e+01	   4.7400960321e+00	   4.5290560095e+02	   2.2566690847e+01	   2.0380943103e-01	
          54000	          18000	            100	          10000	 1	   7.2721597905e+00	   3.9865271074e+01	   1.7787573851e+01	   8.6472475620e+01	   4.7400964224e+00	   4.5311834786e+02	   2.2566693072e+01	   2.0626397873e-01	
          60000	          18000	            100	          10000	 1	   7.2666272182e+00	   4.0464435645e+01	   1.8055445877e+01	   8.4992340575e+01	   4.7400957765e+00	   4.5274040787e+02	   2.2566690047e+01	   2.0208754967e-01	
          66000	          18000	            100	          10000	 1	   7.2563879892e+00	   4.1600241052e+01	   1.8563221236e+01	   8.2196525969e+01	   4.7400945658e+00	   4.5203631724e+02	   2.2566684328e+01	   1.9460615433e-01	
          72000	          18000	            100	          10000	 1	   7.2482615523e+00	   4.2527414726e+01	   1.8977710857e+01	   7.9921129049e+01	   4.7400935925e+00	   4.5147098043e+02	   2.2566679751e+01	   1.8888626754e-01	
          78000	          18000	            100	          10000	 1	   7.2407004268e+00	   4.3410847968e+01	   1.9372632256e+01	   7.7762221514e+01	   4.7400926761e+00	   4.5094448508e+02	   2.2566675446e+01	   1.8372966523e-01	
          84000	          18000	            100	          10000	 1	   7.2468105555e+00	   4.2695472543e+01	   1.9052839781e+01	   7.9507579096e+01	   4.7400934195e+00	   4.5136836999e+02	   2.2566679014e+01	   1.8787877115e-01	
          90000	          18000	            100	          10000	 1	   7.2995464118e+00	   3.7040106411e+01	   1.6524425523e+01	   9.3517399120e+01	   4.7400995494e+00	   4.5499643156e+02	   2.2566708235e+01	   2.2837270296e-01	
              0	          24000	            100	          10000	 1	   8.9523196765e+00	   9.3621523674e-01	   3.7637449426e-01	   2.1503837047e+02	   4.7401578606e+00	   5.1881010666e+02	   2.2566862963e+01	   2.2268681320e+02	
           6000	          24000	            100	          10000	 1	   8.8085942620e+00	   1.2090645586e+00	   4.9839537702e-01	   2.0761974450e+02	   4.7401546259e+00	   5.0999786764e+02	   2.2566878317e+01	   1.2189535589e+02	
          12000	          24000	            100	          10000	 1	   8.6011113060e+00	   1.8037491577e+00	   7.6434649863e-01	   1.9970879568e+02	   4.7401534182e+00	   5.0163286033e+02	   2.2566906259e+01	   5.0654708022e+01	
          18000	          24000	            100	          10000	 1	   8.2702590752e+00	   3.6150171988e+00	   1.5744075377e+00	   1.8909966091e+02	   4.7401499920e+00	   4.9288425532e+02	   2.2566920680e+01	   1.2340432650e+01	
          24000	          24000	            100	          10000	 1	   7.7321323234e+00	   1.2431521366e+01	   5.5179909722e+00	   1.5990867512e+02	   4.7401335172e+00	   4.7780215795e+02	   2.2566860350e+01	   1.2698855374e+00	
          30000	          24000	            100	          10000	 1	   7.3297847994e+00	   3.4173820504e+01	   1.5242732800e+01	   1.0085861995e+02	   4.7401027707e+00	   4.5710720687e+02	   2.2566720922e+01	   2.5603157253e-01	
          36000	          24000	            100	          10000	 1	   7.2995885202e+00	   3.7035154260e+01	   1.6522200237e+01	   9.3562354328e+01	   4.7400995171e+00	   4.5501788220e+02	   2.2566706649e+01	   2.2845942711e-01	
          42000	          24000	            100	          10000	 1	   7.3206768370e+00	   3.5014024767e+01	   1.5618477805e+01	   9.8634819296e+01	   4.7401018428e+00	   4.5640676918e+02	   2.2566718053e+01	   2.4723957692e-01	
          48000	          24000	            100	          10000	 1	   7.3067145567e+00	   3.6338750738e+01	   1.6210826071e+01	   9.5286626810e+01	   4.7401003263e+00	   4.5547455562e+02	   2.2566711144e+01	   2.3460262775e-01	
          54000	          24000	            100	          10000	 1	   7.2869122902e+00	   3.8315029320e+01	   1.7094468375e+01	   9.0325388949e+01	   4.7400981190e+00	   4.5412830752e+02	   2.2566701092e+01	   2.1786687818e-01	
          60000	          24000	            100	          10000	 1	   7.2591561527e+00	   4.1289504096e+01	   1.8424303399e+01	   8.2962801965e+01	   4.7400948935e+00	   4.5222998356e+02	   2.2566685829e+01	   1.9660241065e-01	
          66000	          24000	            100	          10000	 1	   7.2495429406e+00	   4.2379339095e+01	   1.8911512833e+01	   8.0288592346e+01	   4.7400937444e+00	   4.5156549418e+02	   2.2566680398e+01	   1.8978054974e-01	
          72000	          24000	            100	          10000	 1	   7.2426144199e+00	   4.3185210361e+01	   1.9271765975e+01	   7.8314536737e+01	   4.7400929075e+00	   4.5107921212e+02	   2.2566676481e+01	   1.8502653684e-01	
          78000	          24000	            100	          10000	 1	   7.2363894228e+00	   4.3923735544e+01	   1.9601902074e+01	   7.6513094170e+01	   4.7400921481e+00	   4.5064387003e+02	   2.2566672934e+01	   1.8086623115e-01	
          84000	          24000	            100	          10000	 1	   7.2417065521e+00	   4.3292441508e+01	   1.9319703855e+01	   7.8047108790e+01	   4.7400928004e+00	   4.5100993811e+02	   2.2566676077e+01	   1.8440805449e-01	
          90000	          24000	            100	          10000	 1	   7.2447990465e+00	   4.2929658052e+01	   1.9157529143e+01	   7.8933558791e+01	   4.7400931767e+00	   4.5122673150e+02	   2.2566677886e+01	   1.8651445020e-01	
              0	          30000	            100	          10000	 1	   8.9599806017e+00	   9.2407705446e-01	   3.7094630325e-01	   2.1549748239e+02	   4.7401581803e+00	   5.1935967020e+02	   2.2566861444e+01	   2.2991110408e+02	
           6000	          30000	            100	          10000	 1	   8.8197335819e+00	   1.1846241669e+00	   4.8746586943e-01	   2.0811005744e+02	   4.7401545738e+00	   5.1050931173e+02	   2.2566873930e+01	   1.2768471001e+02	
          12000	          30000	            100	          10000	 1	   8.6179673331e+00	   1.7442335624e+00	   7.3773131125e-01	   2.0025268303e+02	   4.7401534020e+00	   5.0208819694e+02	   2.2566900032e+01	   5.4395506961e+01	
          18000	          30000	            100	          10000	 1	   8.2930031258e+00	   3.4406964162e+00	   1.4964462216e+00	   1.8982746486e+02	   4.7401502432e+00	   4.9329877974e+02	   2.2566916760e+01	   1.3597987555e+01	
          24000	          30000	            100	          10000	 1	   7.7395474390e+00	   1.2212900349e+01	   5.4202011549e+00	   1.6054551046e+02	   4.7401338556e+00	   4.7803698864e+02	   2.2566860157e+01	   1.3093133850e+00	
          30000	          30000	            100	          10000	 1	   7.3112436863e+00	   3.5898485925e+01	   1.6013932422e+01	   9.6475991822e+01	   4.7401007779e+00	   4.5586119391e+02	   2.2566711778e+01	   2.3874306939e-01	
