              x	              y	              z	           time	in	                  A	                  B	                  C	                  D	
             36	           15.5	            5.5	            400	 1	   2.0385145298e-05	   1.9365784762e-03	   1.1450846720e-02	   1.6577643930e-02	
             40	           15.5	            5.5	            400	 1	   1.1605483109e-05	   1.5692657042e-03	   1.1191290800e-02	   1.8693577240e-02	
             44	           15.5	            5.5	            400	 1	   6.4309947812e-06	   1.2400630347e-03	   1.0616647549e-02	   2.0334385591e-02	
             48	           15.5	            5.5	            400	 1	   3.4864516183e-06	   9.6054621562e-04	   9.8290855138e-03	   2.1447526015e-02	
             52	           15.5	            5.5	            400	 1	   1.8564486302e-06	   7.3208259212e-04	   8.9126638338e-03	   2.1996629764e-02	
             56	           15.5	            5.5	            400	 1	   9.7387602264e-07	   5.5047781690e-04	   7.9310796595e-03	   2.1957457828e-02	
             60	           15.5	            5.5	            400	 1	   5.0454029428e-07	   4.0909944586e-04	   6.9302952848e-03	   2.1324080887e-02	
             64	           15.5	            5.5	            400	 1	   2.5864198692e-07	   3.0077004471e-04	   5.9434250438e-03	   2.0121402810e-02	
             68	           15.5	            5.5	            400	 1	   1.3139813558e-07	   2.1878778319e-04	   4.9956725274e-03	   1.8416566121e-02	
             72	           15.5	            5.5	            400	 1	   6.6238746953e-08	   1.5737987568e-04	   4.1077936996e-03	   1.6321899242e-02	
             76	           15.5	            5.5	            400	 1	   3.3167035607e-08	   1.1181611498e-04	   3.2974788171e-03	   1.3985779514e-02	
             80	           15.5	            5.5	            400	 1	   1.6509001084e-08	   7.8340088185e-05	   2.5789493168e-03	   1.1573059787e-02	
             84	           15.5	            5.5	            400	 1	   8.1737395707e-09	   5.4021512560e-05	   1.9616589378e-03	   9.2408869087e-03	
             88	           15.5	            5.5	            400	 1	   4.0271212844e-09	   3.6592597699e-05	   1.4491116767e-03	   7.1170681286e-03	
             92	           15.5	            5.5	            400	 1	   1.9749267219e-09	   2.4301564465e-05	   1.0385181652e-03	   5.2864983839e-03	
             96	           15.5	            5.5	            400	 1	   9.6408184050e-10	   1.5795732852e-05	   7.2152080911e-04	   3.7877936486e-03	
            100	           15.5	            5.5	            400	 1	   4.6840135837e-10	   1.0033885012e-05	   4.8576940781e-04	   2.6188845809e-03	
            104	           15.5	            5.5	            400	 1	   2.2641504825e-10	   6.2216148009e-06	   3.1688063679e-04	   1.7481751097e-03	
            108	           15.5	            5.5	            400	 1	   1.0882402931e-10	   3.7622163291e-06	   2.0029710276e-04	   1.1273675589e-03	
            112	           15.5	            5.5	            400	 1	   5.1968914127e-11	   2.2172026364e-06	   1.2270642996e-04	   7.0285051841e-04	
            116	           15.5	            5.5	            400	 1	   2.4634843117e-11	   1.2729200747e-06	   7.2883204664e-05	   4.2393699939e-04	
            120	           15.5	            5.5	            400	 1	   1.1579228118e-11	   7.1175156637e-07	   4.1990206889e-05	   2.4757961247e-04	
            124	           15.5	            5.5	            400	 1	   5.3905924145e-12	   3.8757371432e-07	   2.3477375217e-05	   1.4010107938e-04	
            128	           15.5	            5.5	            400	 1	   2.4826345979e-12	   2.0554272091e-07	   1.2745921717e-05	   7.6880772107e-05	
            132	           15.5	            5.5	            400	 1	   1.1298202453e-12	   1.0617927502e-07	   6.7230158406e-06	   4.0942627193e-05	
            136	           15.5	            5.5	            400	 1	   5.0749916368e-13	   5.3440264262e-08	   3.4473410600e-06	   2.1175762040e-05	
            140	           15.5	            5.5	            400	 1	   2.2533925555e-13	   2.6215596008e-08	   1.7196311918e-06	   1.0645571133e-05	
            144	           15.5	            5.5	            400	 1	   8.8534680486e-14	   1.2500284667e-08	   8.3237564042e-07	   5.1892867476e-06	
            148	           15.5	            5.5	            400	 1	   0.0000000000e+00	   6.3705808469e-09	   4.2936340938e-07	   2.6920419937e-06	
            150	           15.5	            5.5	            400	 1	   0.0000000000e+00	   5.2400991506e-09	   3.5467678259e-07	   2.2282075727e-06	
              0	           16.5	            5.5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	           16.5	            5.5	            400	 1	   8.6071002362e-05	   4.2856893171e-04	   3.6176050689e-04	   9.3614383319e-05	
              8	           16.5	            5.5	            400	 1	   1.7610460720e-04	   1.3410117340e-03	   1.6191969380e-03	   6.2127318878e-04	
             12	           16.5	            5.5	            400	 1	   2.0855631274e-04	   2.3232750563e-03	   3.7154511530e-03	   1.8484387070e-03	
             16	           16.5	            5.5	            400	 1	   1.8939557285e-04	   3.0321575527e-03	   6.2199460464e-03	   3.8406720972e-03	
             20	           16.5	            5.5	            400	 1	   1.4662116551e-04	   3.3458561383e-03	   8.6391037409e-03	   6.4690140136e-03	
             24	           16.5	            5.5	            400	 1	   1.0204997915e-04	   3.3073024543e-03	   1.0609594878e-02	   9.4881261858e-03	
             28	           16.5	            5.5	            400	 1	   6.5862737105e-05	   3.0281401205e-03	   1.1950986147e-02	   1.2621229199e-02	
             32	           16.5	            5.5	            400	 1	   4.0197195773e-05	   2.6228563752e-03	   1.2636814756e-02	   1.5620242388e-02	
             36	           16.5	            5.5	            400	 1	   2.3508470784e-05	   2.1796605362e-03	   1.2739123209e-02	   1.8294981960e-02	
             40	           16.5	            5.5	            400	 1	   1.3297562782e-05	   1.7549915542e-03	   1.2376729514e-02	   2.0517025495e-02	
             44	           16.5	            5.5	            400	 1	   7.3246491826e-06	   1.3787312891e-03	   1.1678005923e-02	   2.2207593850e-02	
             48	           16.5	            5.5	            400	 1	   3.9488862563e-06	   1.0622409481e-03	   1.0758801725e-02	   2.3319497291e-02	
             52	           16.5	            5.5	            400	 1	   2.0918107018e-06	   8.0561520968e-04	   9.7124736119e-03	   2.3822394682e-02	
             56	           16.5	            5.5	            400	 1	   1.0920524307e-06	   6.0304515410e-04	   8.6083680023e-03	   2.3697805696e-02	
             60	           16.5	            5.5	            400	 1	   5.6321642653e-07	   4.4632391471e-04	   7.4954183846e-03	   2.2945311396e-02	
             64	           16.5	            5.5	            400	 1	   2.8750543721e-07	   3.2691002692e-04	   6.4079678308e-03	   2.1595690423e-02	
             68	           16.5	            5.5	            400	 1	   1.4548612099e-07	   2.3699806666e-04	   5.3714610465e-03	   1.9723002480e-02	
             72	           16.5	            5.5	            400	 1	   7.3069883316e-08	   1.6996133739e-04	   4.4064200370e-03	   1.7447807907e-02	
             76	           16.5	            5.5	            400	 1	   3.6460903055e-08	   1.2042887760e-04	   3.5301009955e-03	   1.4927669561e-02	
             80	           16.5	            5.5	            400	 1	   1.8089621507e-08	   8.4173438216e-05	   2.7561826103e-03	   1.2336668429e-02	
             84	           16.5	            5.5	            400	 1	   8.9290427180e-09	   5.7923301356e-05	   2.0934543919e-03	   9.8400796615e-03	
             88	           16.5	            5.5	            400	 1	   4.3866895499e-09	   3.9164764795e-05	   1.5445947245e-03	   7.5717508869e-03	
             92	           16.5	            5.5	            400	 1	   2.1455083876e-09	   2.5969309810e-05	   1.1058134120e-03	   5.6199835207e-03	
             96	           16.5	            5.5	            400	 1	   1.0447357517e-09	   1.6857200738e-05	   7.6760959415e-04	   4.0241610948e-03	
            100	           16.5	            5.5	            400	 1	   5.0640560069e-10	   1.0695904065e-05	   5.1641931300e-04	   2.7807936993e-03	
            104	           16.5	            5.5	            400	 1	   2.4425681594e-10	   6.6256074375e-06	   3.3666344727e-04	   1.8553873252e-03	
            108	           16.5	            5.5	            400	 1	   1.1716541803e-10	   4.0031460064e-06	   2.1268746649e-04	   1.1960252328e-03	
            112	           16.5	            5.5	            400	 1	   5.5849829553e-11	   2.3574887709e-06	   1.3023683687e-04	   7.4539425500e-04	
            116	           16.5	            5.5	            400	 1	   2.6430339749e-11	   1.3526188093e-06	   7.7325034001e-05	   4.4946086293e-04	
            120	           16.5	            5.5	            400	 1	   1.2404354787e-11	   7.5590857935e-07	   4.4533743112e-05	   2.6241521291e-04	
            124	           16.5	            5.5	            400	 1	   5.7668308815e-12	   4.1142667165e-07	   2.4891897058e-05	   1.4846111216e-04	
            128	           16.5	            5.5	            400	 1	   2.6526539614e-12	   2.1810387968e-07	   1.3510229960e-05	   8.1451203846e-05	
            132	           16.5	            5.5	            400	 1	   1.2058717041e-12	   1.1262791575e-07	   7.1244607727e-06	   4.3368435584e-05	
            136	           16.5	            5.5	            400	 1	   5.4113203379e-13	   5.6668064126e-08	   3.6524124647e-06	   2.2426613724e-05	
            140	           16.5	            5.5	            400	 1	   2.4004373412e-13	   2.7791288303e-08	   1.8215799261e-06	   1.1272684967e-05	
            144	           16.5	            5.5	            400	 1	   9.5837563574e-14	   1.3248347082e-08	   8.8157263080e-07	   5.4942211934e-06	
            148	           16.5	            5.5	            400	 1	   0.0000000000e+00	   6.7504944946e-09	   4.5467823350e-07	   2.8499144271e-06	
            150	           16.5	            5.5	            400	 1	   0.0000000000e+00	   5.5522120924e-09	   3.7557007810e-07	   2.3587865752e-06	
              0	           17.5	            5.5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	           17.5	            5.5	            400	 1	   9.9024524697e-05	   4.9183551104e-04	   4.1419585956e-04	   1.0729112059e-04	
              8	           17.5	            5.5	            400	 1	   2.0234213490e-04	   1.5299316686e-03	   1.8365071390e-03	   7.0163531698e-04	
             12	           17.5	            5.5	            400	 1	   2.3887324307e-04	   2.6343807582e-03	   4.1816093508e-03	   2.0682110719e-03	
             16	           17.5	            5.5	            400	 1	   2.1604361007e-04	   3.4168441691e-03	   6.9509298679e-03	   4.2643111039e-03	
             20	           17.5	            5.5	            400	 1	   1.6649364789e-04	   3.7471963005e-03	   9.5909528659e-03	   7.1338543912e-03	
             24	           17.5	            5.5	            400	 1	   1.1533487013e-04	   3.6819820800e-03	   1.1706468327e-02	   1.0399332574e-02	
             28	           17.5	            5.5	            400	 1	   7.4083452609e-05	   3.3520375732e-03	   1.3111627712e-02	   1.3756656218e-02	
             32	           17.5	            5.5	            400	 1	   4.5003003424e-05	   2.8878111868e-03	   1.3791199272e-02	   1.6939588701e-02	
             36	           17.5	            5.5	            400	 1	   2.6199464111e-05	   2.3877571376e-03	   1.3835449359e-02	   1.9749084252e-02	
             40	           17.5	            5.5	            400	 1	   1.4754932309e-05	   1.9135120786e-03	   1.3381891558e-02	   2.2055126327e-02	
             44	           17.5	            5.5	            400	 1	   8.0934508742e-06	   1.4967046614e-03	   1.2574705180e-02	   2.3781918209e-02	
             48	           17.5	            5.5	            400	 1	   4.3460294712e-06	   1.1484710834e-03	   1.1541517894e-02	   2.4887385651e-02	
             52	           17.5	            5.5	            400	 1	   2.2935191196e-06	   8.6775923013e-04	   1.0383560751e-02	   2.5346727007e-02	
             56	           17.5	            5.5	            400	 1	   1.1930957361e-06	   6.4732739547e-04	   9.1748599404e-03	   2.5146629077e-02	
             60	           17.5	            5.5	            400	 1	   6.1326239437e-07	   4.7758421129e-04	   7.9667169443e-03	   2.4291491821e-02	
             64	           17.5	            5.5	            400	 1	   3.1206153755e-07	   3.4879735136e-04	   6.7943592502e-03	   2.2817086834e-02	
             68	           17.5	            5.5	            400	 1	   1.5744136479e-07	   2.5220389457e-04	   5.6832893868e-03	   2.0803220113e-02	
