x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0.757813	0.0169563	-99999	0.299303	0.00070664	0.209905	0	0	1.40679e-009	0.000148767	0	0	0	0.0297497	0	0.999925	7.49427e-005	0	0.299303	0.298578	0.299378	0	0	1	0	0	0	0	0.25	0.25	6182	1	-0.117625	-0.207858	-0.599791	0.299337	0.299336	-0.000124159	
0.727092	0.0207011	-99999	0.299306	0.000706631	0.209911	0	0	1.40681e-009	0.00014877	0	0	0	0.0297486	0	0.999925	7.49421e-005	0	0.299306	0.298567	0.299381	0	0	1	0	0	0	0	0.25	0.25	6183	1	-0.117498	-0.207864	-0.599571	0.299305	0.299306	-0.000113378	
0.695842	0.0207011	-99999	0.299229	0.000706877	0.209741	0	0	1.40632e-009	0.000148701	0	0	0	0.0297799	0	0.999925	7.49596e-005	0	0.299229	0.298879	0.299305	0	0	1	0	0	0	0	0.25	0.25	6184	1	-0.116821	-0.207872	-0.59846	0.299147	0.299148	-5.96209e-005	
0.71875	0	-99999	0.299797	0.000705077	0.21099	0	0	1.40991e-009	0.000149206	0	0	0	0.029552	0	0.999925	7.48315e-005	0	0.299797	0.296599	0.299871	0	0	1	0	0	0	0	0.25	0.25	6185	1	-0.119919	-0.207705	-0.603825	0.299914	0.299912	-0.00041674	
0.680217	0.0390289	-99999	0.29771	0.000711197	0.205741	3.23356e-024	0	1.39778e-009	0.000146756	4.5332e-021	0	0.00073554	0.0298742	1.56472e-026	0.999925	7.48864e-005	8.93394e-016	0.29771	0.302767	0.297792	0.00073554	0	1	0	0	0	0	0.25	0.25	6186	1	-0.108337	-0.207918	-0.585263	0.297261	0.29727	0.000953302	
0.68015	0.0613475	-99999	0.295004	0.000718957	0.198353	1.09772e-023	0	1.38269e-009	0.00014303	1.52231e-020	0	0.00233679	0.0298385	1.65332e-025	0.999925	7.45863e-005	2.93573e-015	0.295004	0.308818	0.295096	0.00233679	0	1	0	0	0	0	0.25	0.25	6187	1	-0.0933185	-0.207912	-0.562458	0.294003	0.294025	0.00288972	
0.649651	0.0670518	-99999	0.28932	0.000736617	0.182915	3.04946e-023	0	1.34954e-009	0.000135138	4.12758e-020	0	0.00560976	0.0298266	1.05077e-024	0.999926	7.39756e-005	7.58282e-015	0.28932	0.321798	0.289433	0.00560976	0	1	0	0	0	0	0.25	0.25	6188	1	-0.0629993	-0.207912	-0.516206	0.287396	0.287442	0.00670562	
0.626577	0.0461281	-99999	0.291135	0.000730995	0.188153	2.17539e-023	0	1.35992e-009	0.000137947	2.96713e-020	0	0.00422407	0.0300685	5.68533e-025	0.999926	7.43647e-005	5.53512e-015	0.291135	0.318673	0.291243	0.00422407	0	1	0	0	0	0	0.25	0.25	6189	1	-0.0731389	-0.207927	-0.530965	0.289504	0.289543	0.00505424	
0.610952	0.0278003	-99999	0.294349	0.000721341	0.197154	9.77878e-024	0	1.37812e-009	0.000142637	1.35163e-020	0	0.00207141	0.0302869	1.27774e-025	0.999925	7.48753e-005	2.58938e-015	0.294349	0.312243	0.294446	0.00207141	0	1	0	0	0	0	0.25	0.25	6190	1	-0.0902689	-0.20791	-0.556533	0.293157	0.293183	0.00253806	
0.59375	0	-99999	0.300946	0.000701477	0.213511	0	0	1.41715e-009	0.000150217	0	0	0	0.0290953	0	0.999925	7.45712e-005	0	0.300946	0.292028	0.301021	0	0	1	0	0	0	0	0.25	0.25	6191	1	-0.122414	-0.206937	-0.608256	0.30055	0.300552	-0.0019378	
0.579702	0.0278003	-99999	0.290264	0.00073435	0.186616	1.97125e-023	0	1.35371e-009	0.000137448	2.67641e-020	0	0.00380367	0.0307122	4.50046e-025	0.999926	7.47774e-005	4.94727e-015	0.290264	0.323432	0.290376	0.00380367	0	1	0	0	0	0	0.25	0.25	6192	1	-0.0694754	-0.207934	-0.523592	0.288451	0.288494	0.00450544	
0.556993	0.0226299	-99999	0.288442	0.000740838	0.182539	2.07668e-023	0	1.34185e-009	0.000135633	2.79486e-020	0	0.00388449	0.0313859	4.65533e-025	0.999922	7.50994e-005	5.07611e-015	0.288442	0.330498	0.288561	0.00388449	0	0.999997	0	0	0	0	0.25	0.250001	6193	1	-0.060436	-0.207753	-0.508593	0.286309	0.28636	0.00458713	
0.53125	0	-99999	0.298821	0.000708205	0.208832	0	0	1.40368e-009	0.000148335	0	0	0	0.0299513	0	0.999927	7.50564e-005	0	0.298821	0.300595	0.29891	0	0	1	0	0	0	0	0.25	0.249999	6194	1	-0.110286	-0.206109	-0.586674	0.29747	0.297489	-0.00385715	
0.525743	0.0226299	-99999	0.281878	0.000764651	0.166082	3.84111e-023	0	1.30006e-009	0.000127371	5.0085e-020	0	0.0061416	0.0324364	1.23654e-024	0.999919	7.51314e-005	8.53882e-015	0.281878	0.350048	0.282019	0.0061416	0	0.999994	0	0	0	0	0.25	0.250002	6195	1	-0.0280394	-0.207538	-0.457239	0.278973	0.279048	0.00713338	
0.508932	0.0387484	-99999	0.258831	0.000881072	0.103434	2.86249e-022	0	1.12828e-009	9.14027e-005	3.23926e-019	0	0.0194884	0.0323244	2.21001e-023	0.99993	7.1583e-005	4.15955e-014	0.258831	0.402385	0.259035	0.0194884	0	1	0	0	0	0	0.25	0.25	6196	1	0.0851468	-0.208031	-0.283537	0.254157	0.2543	0.0218473	
0.493307	0.0575702	-99999	0.222463	0.00270515	0.0023955	5.79271e-019	0	3.67482e-010	6.4994e-006	2.13503e-016	0	0.0435348	0.0298907	1.14611e-020	0.999954	4.79838e-005	2.90846e-012	0.222463	0.475902	0.222727	0.0435348	0	1	0	0	0	0	0.25	0.25	6197	1	0.264921	-0.208012	-0.0155996	0.21588	0.216089	0.0482793	
0.468637	0.0621056	-99999	0.196828	0.24375	2.84376e-010	7.71177e-006	0	4.07834e-012	6.95223e-011	3.15445e-005	3.68377e-024	0.0639167	0.00176424	4.67466e-010	0.99989	4.167e-006	5.29204e-005	0.196828	0.516881	0.197047	0.0640089	0	1	0	0	0	0	0.25	0.25	6198	1	0.394085	-0.207911	0.1686	0.189566	0.189772	0.0719941	
0.443522	0.0474616	-99999	0.207705	0.126265	5.52392e-009	1.17316e-008	0	7.8731e-012	6.99545e-010	9.26381e-008	3.4987e-030	0.0513135	0.0179885	2.08669e-013	0.99999	1.12521e-005	5.79295e-007	0.207705	0.511436	0.207917	0.0513141	0	1	0	0	0	0	0.25	0.249999	6199	1	0.33461	-0.20805	0.0886843	0.200982	0.201172	0.0585116	
0.443409	0.0719235	-99999	0.156309	0.367626	1.19453e-011	0.0164089	0	2.7041e-012	4.40442e-012	0.0445029	2.88089e-016	0.0521549	7.96307e-006	7.90516e-005	0.941765	5.65589e-007	0.0291169	0.156309	0.443841	0.156489	0.142342	0	1	0	0	0	0	0.25	0.25	6200	1	0.619083	-0.207892	0.454824	0.148677	0.148848	0.133501	
0.427897	0.0286398	-99999	0.237846	0.00109678	0.0518832	1.23937e-021	0	9.06377e-010	5.70732e-005	1.12667e-018	0	0.0255718	0.0364506	7.18533e-023	0.999931	6.92625e-005	9.33644e-014	0.237846	0.468154	0.238077	0.0255718	0	1	0	0	0	0	0.25	0.25	6201	1	0.181151	-0.207897	-0.130459	0.232289	0.232458	0.0300318	
0.396647	0.0286398	-99999	0.222056	0.00206369	0.0061571	8.82419e-020	0	4.81708e-010	1.2744e-005	4.26329e-017	0	0.0381401	0.0338844	2.31844e-021	0.999943	5.47555e-005	9.97913e-013	0.222056	0.493646	0.222298	0.0381401	0	0.999998	0	0	0	0	0.25	0.250001	6202	1	0.261311	-0.207777	-0.0169416	0.216073	0.21626	0.0450315	
0.40625	0	-99999	0.275542	0.00079176	0.157638	0	0	1.25555e-009	0.000125181	0	0	0	0.039296	0	0.999919	7.9168e-005	0	0.275542	0.394114	0.27573	0	0	0.999998	0	0	0	0	0.25	0.250001	6203	1	-0.00439194	-0.201444	-0.403034	0.271253	0.271378	-0.0125991	
0.336891	0.0793866	-99999	0.0627731	0.2616	8.02463e-012	0.0847863	0	3.80006e-012	2.10547e-012	0.323148	1.04128e-013	0.0209486	8.03682e-008	0.0321032	0.628306	9.13385e-008	0.185846	0.0627731	-0.792118	0.062846	0.678936	0	0.999999	0	0	0	0	0.25	0.25	6204	1	1.38162	-0.207871	1.09204	0.0576459	0.0577126	0.53218	
0.372963	0.0824657	-99999	0.0800439	0.290372	7.96423e-012	0.0728546	0	3.42352e-012	2.31945e-012	0.250159	4.31925e-014	0.0267123	2.23056e-007	0.0102866	0.705526	1.39209e-007	0.147237	0.0800439	-0.376938	0.0801376	0.517536	0	1	0	0	0	0	0.25	0.25	6205	1	1.19894	-0.207907	0.977414	0.0740215	0.0741074	0.415021	
0.349664	0.102375	-99999	0.0413021	0.250381	6.96484e-012	0.10167	0	3.97032e-012	1.74904e-012	0.404861	1.85694e-013	0.0137828	3.3899e-008	0.0655494	0.574699	6.35773e-008	0.212651	0.0413021	-1.26169	0.0413487	0.864063	0	1	0.00821788	0	0	0	0.25	0.25	6206	1	1.61584	-0.207924	1.2336	0.0374237	0.0374658	0.685693	
0.363821	0.119994	-99999	0.0339193	0.247809	6.47948e-012	0.10807	0	4.01154e-012	1.61043e-012	0.434813	2.16224e-013	0.0113187	2.46164e-008	0.08044	0.558934	5.57695e-008	0.220533	0.0339193	-1.44685	0.0339563	0.935615	0	1	0.0170728	0	0	0	0.25	0.25	6207	1	1.70352	-0.20791	1.2811	0.0306372	0.0306705	0.746227	
0.32775	0.116915	-99999	0.0226507	0.244517	5.58889e-012	0.118632	0	4.06555e-012	1.37063e-012	0.483733	2.6026e-013	0.00755814	1.38197e-008	0.107877	0.53619	4.43318e-008	0.231905	0.0226507	-1.76771	0.0226745	1.05758	0	1	0.0425732	0	0	0	0.25	0.25	6208	1	1.84949	-0.207916	1.35344	0.0203037	0.0203249	0.850911	
0.325956	0.161675	-99999	0.00723574	0.241465	3.7249e-012	0.134602	0	4.11693e-012	9.021e-013	0.555792	2.66422e-013	0.00241444	3.60843e-009	0.153557	0.508509	2.69848e-008	0.245746	0.00723574	-2.27036	0.00724335	1.24567	0	1	0.121514	0	0	0	0.25	0.25	6209	1	2.07131	-0.207913	1.45112	0.00634902	0.00635567	1.01695	
0.354207	0.163515	-99999	0.0129254	0.242995	4.55692e-012	0.12805	0	4.09101e-012	1.11059e-012	0.525405	2.73608e-013	0.00431307	7.03761e-009	0.132121	0.520086	3.441e-008	0.239957	0.0129254	-2.042	0.0129393	1.16197	0	1	0.0781938	0	0	0	0.25	0.25	6210	1	1.97666	-0.207912	1.41545	0.0114441	0.0114564	0.942665	
0.338254	0.190657	-99999	0.00467044	0.241055	3.20378e-012	0.137478	0	4.12394e-012	7.74578e-013	0.568631	2.45817e-013	0.00155843	2.25725e-009	0.162381	0.504118	2.28922e-008	0.247941	0.00467044	-2.36422	0.00467532	1.28037	0	1	0.14058	0	0	0	0.25	0.25	6211	1	2.11158	-0.207912	1.46722	0.00404973	0.00405394	1.04803	
0.29461	0.158735	-99999	0.00446522	0.240396	3.16053e-012	0.138413	0	4.13525e-012	7.62032e-013	0.57407	2.50208e-013	0.00148994	2.10853e-009	0.168244	0.501614	2.22871e-008	0.249193	0.00446522	-2.42125	0.00446984	1.29965	0	1	0.159285	0	0	0	0.25	0.25	6212	1	2.12982	-0.207912	1.46831	0.00389378	0.00389778	1.06565	
0.310563	0.131593	-99999	0.0110662	0.242395	4.31714e-012	0.130205	0	4.10113e-012	1.04956e-012	0.535573	2.75234e-013	0.00369247	5.83795e-009	0.139337	0.516023	3.21057e-008	0.241988	0.0110662	-2.11907	0.0110774	1.19013	0	1	0.0898832	0	0	0	0.25	0.25	6213	1	2.00808	-0.207908	1.42707	0.0097851	0.00979495	0.967444	
0.296405	0.113974	-99999	0.015558	0.242945	4.87808e-012	0.125743	0	4.09184e-012	1.18862e-012	0.516046	2.77573e-013	0.00519121	8.61528e-009	0.127612	0.523051	3.70224e-008	0.238475	0.015558	-1.98866	0.0155737	1.14068	0	1	0.0693688	0	0	0	0.25	0.25	6214	1	1.94789	-0.207937	1.39864	0.0138455	0.0138594	0.923546	
0.15625	0	-99999	0.205032	0.0716764	4.83175e-008	8.74536e-011	0	1.38692e-011	3.47349e-009	1.21651e-009	1.22081e-034	0.0265826	0.0418318	1.07534e-015	0.999977	1.80039e-005	2.36064e-008	0.205032	0.596378	0.205261	0.0265826	0	0.999995	0	0	0	0	0.25	0.250001	6215	1	0.326044	-0.208007	0.103267	0.198899	0.199099	0.0414998	
0.18461	0.0246852	-99999	0.129731	0.257875	1.33504e-011	0.0402869	0	3.85494e-012	3.45296e-012	0.155764	1.96816e-014	0.0432805	3.20641e-007	0.00812914	0.742508	1.72017e-007	0.128746	0.129731	-0.176034	0.129843	0.384336	0	1	0	0	0	0	0.25	0.25	6216	1	0.873019	-0.207941	0.626887	0.124097	0.124207	0.289398	
0.15336	0.0246852	-99999	0.119104	0.243508	1.32381e-011	0.0477147	0	4.08239e-012	3.23314e-012	0.195368	4.07798e-014	0.039736	1.76214e-007	0.0180384	0.68854	1.3318e-007	0.155729	0.119104	-0.404409	0.119209	0.474625	0	0.999999	0	0	0	0	0.25	0.25	6217	1	0.975175	-0.207922	0.698978	0.113798	0.113901	0.350343	
0.345872	0.0227276	-99999	0.209447	0.0781262	3.25813e-008	3.00459e-010	0	1.27242e-011	2.553e-009	3.83444e-009	2.36511e-033	0.0395254	0.0303599	6.37083e-015	0.999966	1.57212e-005	6.26285e-008	0.209447	0.539874	0.209672	0.0395255	0	0.999982	0	0	0	0	0.25	0.250004	6218	1	0.318469	-0.206819	0.0733052	0.203184	0.203372	0.0486877	
0.314622	0.0227276	-99999	0.194146	0.244248	4.52898e-010	1.7035e-006	0	4.07003e-012	1.10947e-010	6.95387e-006	6.27223e-026	0.0575003	0.00727345	2.24408e-011	0.99993	6.67738e-006	1.162e-005	0.194146	0.546962	0.194328	0.0575206	0	0.99996	0	0	0	0	0.25	0.25001	6219	1	0.403551	-0.205561	0.181426	0.187743	0.18791	0.0695232	
0.34375	0	-99999	0.258672	0.000871929	0.120518	0	0	1.14011e-009	0.000105395	0	0	0	0.0460681	0	0.999935	8.08372e-005	0	0.258672	0.461901	0.258909	0	0	1.00002	0	0	0	0	0.25	0.249996	6220	1	0.0661169	-0.196335	-0.276828	0.253244	0.253406	-0.0245929	
0.296364	0.0557357	-99999	0.0844776	0.260011	9.52234e-012	0.0699673	0	3.82328e-012	2.48326e-012	0.268298	7.11503e-014	0.02819	1.26351e-007	0.0229538	0.657707	1.11403e-007	0.171151	0.0844776	-0.592609	0.0845705	0.583514	0	1.00001	0	0	0	0	0.25	0.249998	6221	1	1.21224	-0.208403	0.941914	0.079091	0.0791777	0.449603	
0.294242	0.0330081	-99999	0.152692	0.306504	1.33976e-011	0.0235106	0	3.24334e-012	4.1186e-012	0.0764791	1.96694e-015	0.0509439	1.82336e-006	0.000695088	0.875558	3.41794e-007	0.0622194	0.152692	0.241601	0.152838	0.214543	0	0.999997	0	0	0	0	0.25	0.250001	6222	1	0.677277	-0.207681	0.470967	0.146372	0.14651	0.182146	
0.28125	0	-99999	0.238368	0.00101808	0.0758953	0	0	9.76444e-010	7.74963e-005	0	0	0	0.0541853	0	0.999937	8.10351e-005	0	0.238368	0.543192	0.23861	0	0	1.00002	0	0	0	0	0.25	0.249995	6223	1	0.150039	-0.195561	-0.129881	0.232254	0.232415	-0.0261897	
0.262992	0.0330081	-99999	0.138205	0.290923	1.2301e-011	0.0338739	0	3.41703e-012	3.58926e-012	0.116092	6.65482e-015	0.0461108	8.37605e-007	0.00219028	0.817306	2.50499e-007	0.0913475	0.138205	0.0677193	0.138335	0.291804	0	1	0	0	0	0	0.25	0.25	6224	1	0.784735	-0.20802	0.570984	0.132083	0.132205	0.233179	
0.253213	0.0554338	-99999	0.0608704	0.248503	8.41631e-012	0.0875102	0	4.00033e-012	2.09768e-012	0.351108	1.47463e-013	0.0203121	5.54777e-008	0.0515773	0.596553	7.79671e-008	0.201724	0.0608704	-1.03915	0.0609365	0.763809	0	1	0.00221156	0	0	0	0.25	0.25	6225	1	1.44935	-0.207965	1.10051	0.0564361	0.056497	0.595284	
0.240221	0.0224257	-99999	0.159193	0.315174	1.41664e-011	0.0185424	0	3.15412e-012	4.47812e-012	0.0586584	9.12584e-016	0.0531067	2.84915e-006	0.000345883	0.903805	4.05629e-007	0.0480915	0.159193	0.321931	0.159329	0.179091	0	0.999988	0	0	0	0	0.25	0.250003	6226	1	0.629148	-0.207529	0.424996	0.15294	0.153069	0.160006	
0.208971	0.0224257	-99999	0.149436	0.292923	1.35962e-011	0.0263888	0	3.39371e-012	3.99446e-012	0.0898214	3.38357e-015	0.0498529	1.21122e-006	0.00125837	0.849405	2.93723e-007	0.0752983	0.149436	0.166565	0.149563	0.243878	0	1	0	0	0	0	0.25	0.25	6227	1	0.706576	-0.208078	0.491718	0.143406	0.143528	0.200434	
0.21875	0	-99999	0.218501	0.00134018	0.0316625	8.06976e-023	0	7.41763e-010	4.25593e-005	6.0036e-020	0	0.000843626	0.0614748	6.12937e-026	0.999879	7.71126e-005	3.33184e-015	0.218501	0.619736	0.218737	0.000843626	0	0.999956	0	0	0	0	0.25	0.250011	6228	1	0.241601	-0.207051	0.0095187	0.212296	0.212464	0.00880057	
0.206081	0.0471109	-99999	0.0597815	0.245264	8.46692e-012	0.088956	0	4.05317e-012	2.08279e-012	0.361623	1.64222e-013	0.0199475	4.95387e-008	0.0591943	0.586989	7.41993e-008	0.206506	0.0597815	-1.12964	0.0598427	0.79542	0	1	0.00473984	0	0	0	0.25	0.25	6229	1	1.47747	-0.207894	1.10631	0.0556076	0.0556637	0.619955	
0.207885	0.0715095	-99999	0.0213299	0.242772	5.4974e-012	0.120799	0	4.09477e-012	1.33857e-012	0.49611	2.78142e-013	0.00711759	1.22431e-008	0.11845	0.529474	4.21446e-008	0.235263	0.0213299	-1.87826	0.0213528	1.09619	0	1	0.0591956	0	0	0	0.25	0.25	6230	1	1.88708	-0.207914	1.36142	0.019164	0.0191847	0.883941	
0.232246	0.0692499	-99999	0.0295836	0.243949	6.22592e-012	0.113133	0	4.075e-012	1.52331e-012	0.462386	2.53799e-013	0.00987194	1.86656e-008	0.0999493	0.543077	4.96717e-008	0.228461	0.0295836	-1.66393	0.0296159	1.01375	0	1	0.0357203	0	0	0	0.25	0.25	6231	1	1.78418	-0.20791	1.3079	0.0268089	0.0268383	0.811587	
0.255017	0.0798323	-99999	0.0250112	0.244109	5.81864e-012	0.116867	0	4.07234e-012	1.4246e-012	0.477332	2.60778e-013	0.00834629	1.53369e-008	0.106098	0.537887	4.6069e-008	0.231056	0.0250112	-1.74179	0.025039	1.0458	0	1	0.0431509	0	0	0	0.25	0.25	6232	1	1.83005	-0.207892	1.33816	0.0224865	0.0225115	0.84014	
0.2776	0.0973341	-99999	0.0181803	0.243155	5.16604e-012	0.12329	0	4.08832e-012	1.25988e-012	0.505544	2.76136e-013	0.0060665	1.03215e-008	0.121839	0.526818	3.95925e-008	0.236591	0.0181803	-1.92261	0.0181996	1.11517	0	1	0.0630185	0	0	0	0.25	0.25	6233	1	1.91601	-0.207894	1.38203	0.0162187	0.0162358	0.901062	
0.256634	0.11115	-99999	0.00887079	0.24122	4.00494e-012	0.133296	0	4.12111e-012	9.68939e-013	0.550957	2.79323e-013	0.00295982	4.43979e-009	0.151817	0.509634	2.89895e-008	0.245183	0.00887079	-2.24798	0.0088795	1.23603	0	1	0.117947	0	0	0	0.25	0.25	6234	1	2.05648	-0.20792	1.44063	0.00784713	0.0078548	1.00812	
0.294788	0.0826561	-99999	0.0344994	0.247682	6.52914e-012	0.107657	0	4.01359e-012	1.62195e-012	0.433375	2.15836e-013	0.0115131	2.5058e-008	0.0801547	0.559325	5.61498e-008	0.220337	0.0344994	-1.44189	0.0345395	0.933191	0	0.999998	0.0176474	0	0	0	0.25	0.25	6235	1	1.69978	-0.207816	1.27803	0.0310761	0.0311122	0.744042	
0.315168	0.0723756	-99999	0.0599339	0.256302	8.04573e-012	0.0871645	0	3.8786e-012	2.06826e-012	0.339079	1.23108e-013	0.0200009	6.60171e-008	0.0399627	0.613111	8.4044e-008	0.193445	0.0599339	-0.902808	0.0600029	0.719615	0	1	0.000296401	0	0	0	0.25	0.25	6236	1	1.42249	-0.207916	1.10987	0.0550996	0.055163	0.562973	
0.338467	0.0524662	-99999	0.120203	0.302876	1.00771e-011	0.0456231	0	3.28219e-012	3.06116e-012	0.150188	1.13382e-014	0.0401101	6.88791e-007	0.00287905	0.794129	2.24991e-007	0.102937	0.120203	-0.0187061	0.120333	0.344616	0	1	0	0	0	0	0.25	0.249999	6237	1	0.903415	-0.208096	0.698387	0.113882	0.114005	0.279207	
0.367595	0.0297386	-99999	0.203686	0.179033	1.36324e-009	2.22318e-007	0	5.55258e-012	2.4479e-010	1.2381e-006	1.45371e-027	0.0590788	0.00888151	4.5865e-012	0.999989	7.91613e-006	3.85089e-006	0.203686	0.504174	0.203889	0.0590841	0	1	0	0	0	0	0.25	0.249999	6238	1	0.359421	-0.208165	0.113698	0.197408	0.197599	0.0692577	
0.389242	0.0583784	-99999	0.141856	0.359974	9.97165e-012	0.0278471	0	2.76157e-012	3.60018e-012	0.0771299	1.2786e-015	0.0473333	3.75357e-006	0.000269394	0.903184	4.25109e-007	0.0484079	0.141856	0.324837	0.142012	0.201257	0	1	0	0	0	0	0.25	0.25	6239	1	0.720591	-0.207915	0.552388	0.134739	0.134888	0.179371	
0.402014	0.0813668	-99999	0.101809	0.345067	7.39722e-012	0.0579874	0	2.88087e-012	2.56011e-012	0.16755	1.01431e-014	0.0339747	1.00386e-006	0.00163846	0.814063	2.50369e-007	0.0929686	0.101809	0.0214132	0.101927	0.355758	0	1	0	0	0	0	0.25	0.25	6240	1	1.00287	-0.207915	0.830529	0.0950049	0.0951151	0.302826	
0.425947	0.0922675	-99999	0.101669	0.359041	7.01715e-012	0.0578768	0	2.76875e-012	2.52692e-012	0.160721	8.16224e-015	0.0339287	1.27456e-006	0.00118809	0.829108	2.7249e-007	0.0854458	0.101669	0.0682063	0.10179	0.340349	0	1	0	0	0	0	0.25	0.25	6241	1	0.995323	-0.207915	0.832704	0.0946943	0.0948063	0.294033	
0.409668	0.116355	-99999	0.058451	0.265291	7.60728e-012	0.0876159	0	3.74718e-012	2.02413e-012	0.329287	1.02991e-013	0.0195059	7.87681e-008	0.0306465	0.629874	9.05307e-008	0.185063	0.058451	-0.786332	0.058518	0.682764	0	1	0	0	0	0	0.25	0.25	6242	1	1.40779	-0.207911	1.12183	0.0533899	0.0534509	0.54143	
0.451062	0.106912	-99999	0.101551	0.371621	6.70679e-012	0.0576929	0	2.67502e-012	2.49978e-012	0.154787	6.73277e-015	0.0338899	1.5703e-006	0.000896269	0.841678	2.93161e-007	0.0791609	0.101551	0.107757	0.101675	0.327324	0	1	0	0	0	0	0.25	0.25	6243	1	0.989116	-0.207917	0.834539	0.0944322	0.0945458	0.286775	
0.455025	0.13168	-99999	0.0743585	0.305681	7.12067e-012	0.0771025	0	3.25206e-012	2.18311e-012	0.251486	3.72703e-014	0.0248147	2.66493e-007	0.00763803	0.721016	1.48394e-007	0.139492	0.0743585	-0.326122	0.0744451	0.508171	0	1	0	0	0	0	0.25	0.25	6244	1	1.22617	-0.207912	1.01724	0.0683314	0.0684108	0.419516	
0.42901	0.148645	-99999	0.0437589	0.254383	7.01228e-012	0.0990598	0	3.90787e-012	1.78909e-012	0.388261	1.62298e-013	0.0146026	4.05407e-008	0.0548135	0.587321	6.86031e-008	0.206339	0.0437589	-1.13299	0.043808	0.817889	0	1	0.00381919	0	0	0	0.25	0.25	6245	1	1.57046	-0.207913	1.21812	0.0396353	0.0396796	0.649137	
0.405077	0.137744	-99999	0.038224	0.25051	6.73225e-012	0.103971	0	3.96829e-012	1.6915e-012	0.413812	1.91565e-013	0.0127554	3.07721e-008	0.0682699	0.571125	6.11658e-008	0.214437	0.038224	-1.30175	0.0382663	0.881515	0	1	0.00945374	0	0	0	0.25	0.25	6246	1	1.64308	-0.207912	1.25371	0.0345499	0.0345879	0.701429	
0.383163	0.152284	-99999	0.0242378	0.245879	5.70687e-012	0.116617	0	4.04303e-012	1.40736e-012	0.472886	2.46899e-013	0.00808807	1.55538e-008	0.0997143	0.541937	4.65215e-008	0.229032	0.0242378	-1.67946	0.0242643	1.02605	0	1	0.0334099	0	0	0	0.25	0.25	6247	1	1.81737	-0.207913	1.34374	0.0216894	0.0217129	0.824318	
0.395462	0.181265	-99999	0.0156134	0.244236	4.86164e-012	0.124813	0	4.07023e-012	1.19091e-012	0.509523	2.64872e-013	0.00521011	8.99237e-009	0.120515	0.526993	3.77711e-008	0.236504	0.0156134	-1.91808	0.0156304	1.11708	0	1	0.0586085	0	0	0	0.25	0.25	6248	1	1.92793	-0.207912	1.3988	0.0138241	0.0138391	0.90344	
0.387648	0.211324	-99999	0.00835183	0.242651	3.90263e-012	0.132472	0	4.09681e-012	9.49784e-013	0.544323	2.60926e-013	0.00278692	4.35833e-009	0.143019	0.513653	2.89812e-008	0.243174	0.00835183	-2.1642	0.00836081	1.20879	0	1	0.0949121	0	0	0	0.25	0.25	6249	1	2.03488	-0.207912	1.44459	0.00728224	0.00729003	0.984253	
0.351385	0.21643	-99999	0.00372435	0.240754	2.96691e-012	0.138731	0	4.12909e-012	7.16413e-013	0.574532	2.35095e-013	0.00124274	1.77043e-009	0.167016	0.501977	2.10306e-008	0.249011	0.00372435	-2.41197	0.00372825	1.29755	0	1	0.152806	0	0	0	0.25	0.25	6250	1	2.13055	-0.207912	1.47311	0.00320725	0.0032106	1.06363	
0.323134	0.214591	-99999	0.00190069	0.239519	2.36838e-012	0.142075	0	4.15039e-012	5.68954e-013	0.591415	2.0576e-013	0.000634208	8.55423e-010	0.182523	0.495441	1.63157e-008	0.252279	0.00190069	-2.56638	0.00190264	1.35145	0	1	0.200952	0	0	0	0.25	0.25	6251	1	2.18609	-0.207912	1.4842	0.00162347	0.00162513	1.11284	
0.309577	0.240143	-99999	0.00088229	0.238349	1.83406e-012	0.14482	0	4.17075e-012	4.38444e-013	0.6058	1.72092e-013	0.000294395	3.78282e-010	0.197217	0.489833	1.23097e-008	0.255083	0.00088229	-2.70926	0.000883199	1.40043	0	1	0.253869	0	0	0	0.25	0.25	6252	1	2.23509	-0.207912	1.49033	0.000748318	0.000749081	1.15834	
0.296447	0.214369	-99999	0.00102008	0.238565	1.92474e-012	0.144344	0	4.16697e-012	4.60539e-013	0.60326	1.78177e-013	0.000340368	4.4119e-010	0.194506	0.490829	1.29798e-008	0.254586	0.00102008	-2.68314	0.00102112	1.39154	0	1	0.243575	0	0	0	0.25	0.25	6253	1	2.22631	-0.207912	1.48951	0.000865318	0.000866187	1.15003	
0.296067	0.260088	-99999	0.000549648	0.237615	1.5673e-012	0.146371	0	4.18364e-012	3.73518e-013	0.614179	1.53722e-013	0.000183403	2.28887e-010	0.2065	0.486543	1.03523e-008	0.256729	0.000549648	-2.79802	0.000550221	1.43046	0	1	0.290264	0	0	0	0.25	0.25	6254	1	2.26454	-0.207912	1.49231	0.000464919	0.000465396	1.18666	
0.322754	0.26031	-99999	0.00108846	0.238605	1.96701e-012	0.144211	0	4.16627e-012	4.7073e-013	0.602606	1.81467e-013	0.000363194	4.71684e-010	0.19389	0.491064	1.32779e-008	0.254468	0.00108846	-2.67707	0.0010896	1.38943	0	1	0.241044	0	0	0	0.25	0.25	6255	1	2.22415	-0.207912	1.48909	0.000924456	0.000925409	1.14811	
