              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	                vol	                sat	                 pv	                por	      trans_cell_no	                 vx	                 vy	                 vz	
          84000	          30000	            400	         500000	 0	
          87000	          30000	            400	         500000	 0	
          90000	          30000	            400	         500000	 0	
          24000	          33000	            400	         500000	 0	
          27000	          33000	            400	         500000	 0	
          30000	          33000	            400	         500000	 0	
          33000	          33000	            400	         500000	 0	
          36000	          33000	            400	         500000	 0	
          39000	          33000	            400	         500000	 0	
          42000	          33000	            400	         500000	 0	
          45000	          33000	            400	         500000	 0	
          48000	          33000	            400	         500000	 0	
          51000	          33000	            400	         500000	 0	
          54000	          33000	            400	         500000	 0	
          57000	          33000	            400	         500000	 0	
          60000	          33000	            400	         500000	 0	
          63000	          33000	            400	         500000	 0	
          66000	          33000	            400	         500000	 0	
          69000	          33000	            400	         500000	 0	
          72000	          33000	            400	         500000	 0	
          75000	          33000	            400	         500000	 0	
          78000	          33000	            400	         500000	 0	
          81000	          33000	            400	         500000	 0	
          84000	          33000	            400	         500000	 0	
          87000	          33000	            400	         500000	 0	
          90000	          33000	            400	         500000	 0	
          24000	          36000	            400	         500000	 0	
          27000	          36000	            400	         500000	 0	
          30000	          36000	            400	         500000	 0	
          33000	          36000	            400	         500000	 0	
          36000	          36000	            400	         500000	 0	
          39000	          36000	            400	         500000	 0	
          42000	          36000	            400	         500000	 0	
          45000	          36000	            400	         500000	 0	
          48000	          36000	            400	         500000	 0	
          51000	          36000	            400	         500000	 0	
          54000	          36000	            400	         500000	 0	
          57000	          36000	            400	         500000	 0	
          60000	          36000	            400	         500000	 0	
          63000	          36000	            400	         500000	 0	
          66000	          36000	            400	         500000	 0	
          69000	          36000	            400	         500000	 0	
          72000	          36000	            400	         500000	 0	
          75000	          36000	            400	         500000	 0	
          78000	          36000	            400	         500000	 0	
          81000	          36000	            400	         500000	 0	
          84000	          36000	            400	         500000	 0	
          87000	          36000	            400	         500000	 0	
          90000	          36000	            400	         500000	 0	
          24000	          39000	            400	         500000	 0	
          27000	          39000	            400	         500000	 0	
          30000	          39000	            400	         500000	 0	
          33000	          39000	            400	         500000	 0	
          36000	          39000	            400	         500000	 0	
          39000	          39000	            400	         500000	 0	
          42000	          39000	            400	         500000	 0	
          45000	          39000	            400	         500000	 0	
          48000	          39000	            400	         500000	 0	
          51000	          39000	            400	         500000	 0	
          54000	          39000	            400	         500000	 0	
          57000	          39000	            400	         500000	 0	
          60000	          39000	            400	         500000	 0	
          63000	          39000	            400	         500000	 0	
          66000	          39000	            400	         500000	 0	
          69000	          39000	            400	         500000	 0	
          72000	          39000	            400	         500000	 0	
          75000	          39000	            400	         500000	 0	
          78000	          39000	            400	         500000	 0	
          81000	          39000	            400	         500000	 0	
          84000	          39000	            400	         500000	 0	
          87000	          39000	            400	         500000	 0	
          90000	          39000	            400	         500000	 0	
          24000	          42000	            400	         500000	 0	
          27000	          42000	            400	         500000	 0	
          30000	          42000	            400	         500000	 0	
          33000	          42000	            400	         500000	 0	
          36000	          42000	            400	         500000	 0	
          39000	          42000	            400	         500000	 0	
          42000	          42000	            400	         500000	 0	
          45000	          42000	            400	         500000	 0	
          48000	          42000	            400	         500000	 0	
          51000	          42000	            400	         500000	 0	
          54000	          42000	            400	         500000	 0	
          57000	          42000	            400	         500000	 0	
          60000	          42000	            400	         500000	 0	
          63000	          42000	            400	         500000	 0	
          66000	          42000	            400	         500000	 0	
          69000	          42000	            400	         500000	 0	
          72000	          42000	            400	         500000	 0	
          75000	          42000	            400	         500000	 0	
          78000	          42000	            400	         500000	 0	
          81000	          42000	            400	         500000	 0	
          84000	          42000	            400	         500000	 0	
          87000	          42000	            400	         500000	 0	
          90000	          42000	            400	         500000	 0	
          24000	          45000	            400	         500000	 0	
          27000	          45000	            400	         500000	 0	
          30000	          45000	            400	         500000	 0	
          33000	          45000	            400	         500000	 0	
          36000	          45000	            400	         500000	 0	
          39000	          45000	            400	         500000	 0	
          42000	          45000	            400	         500000	 0	
          45000	          45000	            400	         500000	 0	
          48000	          45000	            400	         500000	 0	
          51000	          45000	            400	         500000	 0	
          54000	          45000	            400	         500000	 0	
          57000	          45000	            400	         500000	 0	
          60000	          45000	            400	         500000	 0	
          63000	          45000	            400	         500000	 0	
          66000	          45000	            400	         500000	 0	
          69000	          45000	            400	         500000	 0	
          72000	          45000	            400	         500000	 0	
          75000	          45000	            400	         500000	 0	
          78000	          45000	            400	         500000	 0	
          81000	          45000	            400	         500000	 0	
          84000	          45000	            400	         500000	 0	
          87000	          45000	            400	         500000	 0	
          90000	          45000	            400	         500000	 0	
          24000	          48000	            400	         500000	 0	
          27000	          48000	            400	         500000	 0	
          30000	          48000	            400	         500000	 0	
          33000	          48000	            400	         500000	 0	
          36000	          48000	            400	         500000	 0	
          39000	          48000	            400	         500000	 0	
          42000	          48000	            400	         500000	 0	
          45000	          48000	            400	         500000	 0	
          48000	          48000	            400	         500000	 0	
          51000	          48000	            400	         500000	 0	
          54000	          48000	            400	         500000	 0	
          57000	          48000	            400	         500000	 0	
          60000	          48000	            400	         500000	 0	
          63000	          48000	            400	         500000	 0	
          66000	          48000	            400	         500000	 0	
          69000	          48000	            400	         500000	 0	
          72000	          48000	            400	         500000	 0	
